Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Very Good,Though we had bookend a twin room double was given.,Kind friendly reception.,8.0,November 2023,"November 3, 2023",Double or Twin Room,1,Couple,8,0,1,0,0,1,0,0,0,0,0
Great Location at a great price!,"The rooms really need updating, it was a bit old and stuffy.","The location is absolutely perfect, and the price was also amazing. A great little boutique hotel literally in the heart of La Rambla. Close to everything, train stations, restaurants, supermarket, shopping, as well as La Boqueria Market.",7.0,September 2023,"November 1, 2023",Triple Room,3,Couple,8,0,1,0,0,0,0,1,0,1,0
Good,,"Staff is good and very helpful.
Location is excellent
Rooms are small but being in center of the city that is fine.",7.0,October 2023,"October 29, 2023",Double or Twin Room with City View,1,Solo traveler,8,1,0,0,0,1,0,0,0,1,0
Nice room in a great location.,"No fridge or tea/ coffee making facilities in the room.  
Quite expensive by our standards, but this seems to be typical for Barcelona.","Fantastic location with a nice balcony overlooking Las Ramblas.
Good sized room and ensuite.
Nice selection for breakfast. 
Very accommodating with a locked luggage room.",8.0,October 2023,"October 29, 2023",Double or Twin Room with City View,2,Couple,8,1,1,0,1,0,0,1,0,1,0
Definitely next time I come to Barcelona I will stay here only and recommend it to the others aswell,Why do you have to leave the keys at the reception before going out ? This is the only thing I didn’t like.,Excellent Location !!! Everything is just a walk away … the Areobus stop for the bus between airport and catalunya placya is 5 mins walk from the hotel …. Breakfast was also good decent and just above basic,9.0,October 2023,"October 27, 2023",Double or Twin Room with City View,4,Solo traveler,8,0,0,0,0,0,0,1,0,1,0
Wonderful,,"small, quiet, comfy room; excellent location",9.0,October 2023,"October 27, 2023",Single Room,1,Solo traveler,8,1,0,0,0,0,0,0,0,1,0
Wonderful,,Great location. Staff were very friendly and extremely hopeful,9.0,October 2023,"October 27, 2023",Triple Room,1,Group,8,0,0,0,0,1,0,0,0,1,0
Wonderful,,"Very convenient to everywhere in the heart center.
And the staff are very friendly and helpful.",9.0,October 2023,"October 26, 2023",Double or Twin Room with City View,1,Solo traveler,8,0,0,0,0,1,0,0,0,1,0
Wonderful,It is a little noisy not because of La Ramble but because of the poor insulation in the hotel itself,"Perfect location. A large number of attractions can be reached on foot. Otherwise, the metro station is right next to the hotel",9.0,October 2023,"October 25, 2023",Double or Twin Room,4,Couple,8,0,0,0,0,0,0,0,0,1,0
Very convenient location,The bed mattress are too soft... It’s time to replace them.,The location was very convenient for first timer in Barcelona,9.0,September 2023,"October 25, 2023",Double or Twin Room,3,Group,8,0,1,1,0,0,0,0,0,1,0
Good value.  Cute hotel. good location,No early ck in,Great location.   Clean.  Nice breakfast,7.0,October 2023,"October 24, 2023",Double or Twin Room with City View,1,Family,8,1,0,0,0,0,0,1,0,1,0
our stay was very  full on and wonderful,facilities were very basic,"The Hotel was conveniently located on La Rambla,very close to all the action and transport",7.0,October 2023,"October 21, 2023",Double or Twin Room,3,Couple,8,0,0,0,1,0,0,0,0,1,0
I had a fabulous time in a fantastic location!,The room could use a coffee maker and a small table on the balcony. I had to take the table from the room and place it outside to have a glass of wine and snack while relaxing out there.,"Fantastic location right on the Rambla!  It’s close to everything and it’s walking distance to the Mediterranean and beach district. The hotel is steps away from Plaza de Catalunya and the metro. There is a tourist office at the Plaza de Catalunya and the main stop for the hop-on-hop-off tour buses.  All the side streets have the old town and medieval charm with so many shops and restaurants to explore. Nearby is the famous market Mercado de La Boqueria and the beautiful square Plaça Reial. I walked all the way down to the end of the beach district Barceloneta Boardwalk and had drinks on a patio.
My room was very small, basic and modest, but it was clean, cozy and functional. I especially loved the little balcony on the side street with a view of the charming buildings, cobblestone street and lanterns and was great for people watching as they were enjoying the shops and their leisure walks. I could also see the activity and people walking on the Rambla. The hotel had a marble staircase to the lobby, but also had a lift up to the lobby and the rooms. The hotel staff was very friendly and accommodating.",9.0,August 2023,"October 21, 2023",Double or Twin Room,4,Solo traveler,8,1,1,1,0,1,0,1,0,1,0
Great location,The room soundproof is not good. We can hear the people from upstairs and at the corridor. The room also rumbles when the train passes. Also the window,The room is modern and bright. There is a nice little balcony over looking the Placa de Catalunya. The location is very good right near the station.,7.0,October 2023,"October 21, 2023",Double or Twin Room with City View,3,Couple,8,1,1,0,0,0,0,0,0,1,0
"The location is great, can’t ask for more. Older hotel with very small room. But we didn’t spend much time in the room.","The facility is outdated, room is small.",The location is great.,8.0,September 2023,"October 20, 2023",Double or Twin Room with City View,3,Group,8,0,1,0,1,0,0,0,0,1,0
Very Good,,Fantastic location. Room was small but comfortable. I loved the balcony overlooking Las Ramblas,8.0,October 2023,"October 20, 2023",Double or Twin Room with City View,1,Family,8,1,0,0,0,0,0,0,0,1,0
We had an enjoyable stay at Hotel Lloret.   The front office staff were all very helpful,A kettle and some tea/coffee bags in the room would have been appreciated,Breakfast was very good.  Only eggs were missing,8.0,October 2023,"October 19, 2023",Double or Twin Room,2,Couple,8,0,1,0,0,0,0,1,0,0,0
Wonderful,,"all well, excellent. Good service",9.0,September 2023,"October 18, 2023",Single Room,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0
A great location steps away from top tourist sites and clean room with a balcony.,No mini fridge or microwave,Amazing location!  We had an amazing room with a large balcony with a million dollar view.  Clean room.,8.0,September 2023,"October 18, 2023",Superior Double Room,1,Couple,8,1,0,0,0,0,0,0,0,1,0
Wonderful,,It had a perfect localisation.,9.0,October 2023,"October 18, 2023",Double or Twin Room with City View,4,Family,8,0,0,0,0,0,0,0,0,0,0
OK but could be so much more,No tea &coffee makingfacilities,Close to amenities and attractions,7.0,October 2023,"October 17, 2023",Double or Twin Room,1,Family,8,0,0,0,1,0,0,0,0,1,0
Good,"One day we came back to our room and there were people working on repairing the AC. The staff never informed us about this, so it was surprising to see people in our room without our consent.",The location was great,7.0,October 2023,"October 17, 2023",Triple Room,3,Group,8,0,1,0,0,0,1,0,0,1,0
Good,The was a really strong musky/mouldy smell in the bathroom.,Location was great!,7.0,October 2023,"October 17, 2023",Double or Twin Room with City View,2,Couple,8,0,1,0,0,0,0,0,0,1,0
Very Good,Air-condition was blowing too strong. Room was too tight for non family members,"Perfect location, near La Rambla street and Plaça de Catalunya square. Room was clean and window was to quiet and not the main street.
Stuff was nice and let leave luggage few hours prior to check-in. There were no problems to check-out at 3AM.",8.0,October 2023,"October 16, 2023",Double or Twin Room,1,Group,8,1,1,0,0,0,0,0,0,1,0
Excellent location close to everything and a 1 minute walk to the train station,,The location was outstanding.. most of the staff were very helpful,9.0,October 2023,"October 14, 2023",Double or Twin Room,3,Couple,8,0,0,0,0,1,0,0,0,1,0
Clean and practical,The room was a bit small but given the location it was to be expected.,"Great location, the staff were friendly and the hotel was very clean. It was quiet and I definitely didn't hear the bustling La Rambla just outside.",8.0,October 2023,"October 13, 2023",Single Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,1,1
Great stay comfy beds great helpful staff,,The hotel is in a great location. Easy access to public transport to the airport and anywhere else you want to go. Beach and the port are at the other end of the road. Could have picked a better location. I will definitely be back very soon,8.0,October 2023,"October 13, 2023",Double or Twin Room,3,Group,8,0,0,0,0,0,0,0,0,1,0
A great stay,can't think of anything,Brilliantly located for all the means of travel around the city - everything within 5 minutes walk,9.0,October 2023,"October 10, 2023",Double or Twin Room,5,Family,8,0,0,0,0,0,0,0,0,0,0
Very Good,"Size of room, noise level, shower","Staff, service, housekeeping, breakfast",8.0,October 2023,"October 9, 2023",Double or Twin Room,4,Couple,8,0,1,0,1,1,0,1,0,0,0
👌🏼,Could be cleaner with bedding and towels,"Good location 
Easy access to bus",8.0,October 2023,"October 8, 2023",Triple Room,2,Group,8,0,1,0,1,0,0,0,0,1,0
Great location and comfortable room. The street was a bit noisy at night but it was very nice to walk out onto the rambl,,Location location location.,8.0,October 2023,"October 5, 2023",Superior Triple Room,3,Family,8,0,0,0,0,0,0,0,0,1,0
Very Good,Fresh vegetables wouldn't go amiss on the breakfast buffet.. .,"The location is excellent! The hotel is a little worn, but is price d accordingly.

The staff were polite and extremely accommodating when it came to returning keys I left behind.",8.0,September 2023,"October 4, 2023",Double or Twin Room,5,Couple,8,0,0,0,0,1,0,0,1,1,0
Wonderful,The pressure in the shower was weak,Wonderful location. Good stuff. Nice retro place.,9.0,October 2023,"October 4, 2023",Triple Room,1,Family,8,0,1,0,0,0,0,0,0,1,0
good hotel in Barcelona,noisy location,location!!!,8.0,October 2023,"October 3, 2023",Single Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,1,1
"Very good,i will be back next year to stay with you again.",No Kettle in the room to make a cup of Tea or Coffee.,"Location and Breakfast very good.
The room was a bit small for two people,,but very clean and well serviced.
 So overall everything was fine.",9.0,September 2023,"October 2, 2023",Triple Room,3,Family,8,1,1,0,0,1,0,1,0,1,0
Wonderful,,Fantastic location!,9.0,September 2023,"October 1, 2023",Double or Twin Room,2,Couple,8,0,0,0,0,0,0,0,0,1,0
"Great location, reasonable price point",My air conditioning was broken and I had to wait a few days to be moved to a new room.,Close to everything in the city.,7.0,August 2023,"October 1, 2023",Double or Twin Room,3,Solo traveler,8,0,1,0,0,0,0,0,0,0,0
Very Good,ן,Location was the best,8.0,September 2023,"October 1, 2023",Double or Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Good,The bed mattress was very hard and the telephone in the room didn't work,Great location. On the ramblas which is the heart of the city.,7.0,September 2023,"October 1, 2023",Single Room,4,Solo traveler,8,0,1,0,0,0,0,0,0,1,0
It was good.,We got 2 seperate beds instead of 1 double. Our room was on the Corner and we heared every loud in the evening from the corridor.,Destination. Super Windows insulate well,8.0,September 2023,"September 30, 2023",Double or Twin Room with City View,2,Couple,8,0,1,0,0,0,0,0,0,0,0
"Great location, below average stay with overrated price","I didn't like that the entrance has a door step which needs help to pass it if you are a wheelchair user, also the Lift was smaller than my wheelchair, I had to remove the foot rest so I can fit in it, also the room has no kettle or fridge (the receptionist provided kettle when I asked), also I found a cockroach in the bathroom","Location is perfect, near to bus stop, metro and even Aerobus, within 2km walking distance you can see most the main attractions, stuff is friendly and my room was wheelchair accessible which is great",7.0,September 2023,"September 30, 2023",Double or Twin Room,3,Family,8,1,1,0,0,1,0,0,0,1,0
Fantastic place with a fantastic location,"Due to being so close to the centre, it can be a tad noisy, fine if you’re an easy sleeper but more difficult if you need silence.","How close to the centre it was, very soft comfortable bed, good breakfast selection. Really nice place",9.0,September 2023,"September 30, 2023",Single Room,3,Solo traveler,8,1,0,0,0,0,0,1,0,0,0
Very European,no way to charge cell phones.,"Atmosphere, location",9.0,September 2023,"September 29, 2023",Double or Twin Room with City View,1,Couple,8,0,0,0,0,0,0,0,0,1,0
"We enjoyed our stay, it was a great location and the staff was great.","The room was a bit small, but very clean.",The location was perfect.,8.0,September 2023,"September 29, 2023",Double or Twin Room with City View,2,Couple,8,0,1,0,0,0,0,0,0,1,0
Hotel Lloret Ramblas did not disappoint.,Breakfast good but not outstanding.,"We selected this hotel on account of its outstanding location, and given the superb room (201) overlooking the Ramblas we were very suitably impressed. We also liked the two gentlemen who alternated on reception, both very helpful and accommodating with luggage storage and check in / out times.",8.0,September 2023,"September 28, 2023",Double or Twin Room,3,Couple,8,1,0,0,0,1,0,0,1,1,0
Great hotel for single travelers. Location is perfect and the room was spotless.,,Great location and very clean room,8.0,September 2023,"September 28, 2023",Triple Room,1,Solo traveler,8,1,0,0,0,0,0,0,0,1,0
Good,"Was charged 4.20 euros per person, per night for tourist fee which was a bit steep for a hotel with one star!","Location was great. We were in room 408 which had a balcony over the side road, so was nice and quiet. Breakfast was standard continental.",7.0,September 2023,"September 28, 2023",Double Room with Extra Bed,2,Family,8,1,0,0,0,0,0,1,0,1,0
Excellently located budget hotel. Friendly and helpful staff. Good value for money.,"It is a 1 star hotel for a reason.
Only one lift which is rather slow and in constant use. The reception is only ever staffed by one person and queues formed quite frequently.
The bedrooms are quite small with fairly basic facilities but adequate for a short stay given you are likely to spend very little time in your room, other than sleep and shower.","Excellent location at the top of Las Ramblas very near to Plaça de Catalunya the central point and where the hop on/off and airport buses are located. 
There is also a metro station very nearby and plenty of taxis. 
We stayed 3 nights in all, 1 before our cruise and 2 after. Relative to other hotels in the vicinity, it represents good value for money at approx. €150 per night plus €5 each for continental breakfast which was excellent value. The breakfast room is lovely with views overlooking Las Ramblas.",8.0,September 2023,"September 28, 2023",Double or Twin Room with City View,1,Couple,8,1,1,0,1,0,1,1,0,1,0
Great location and value for money.,,"Great location, wonderful staff, clean, comfortable and good variety at breakfast to start the day.",9.0,September 2023,"September 28, 2023",Double or Twin Room with City View,3,Couple,8,1,0,0,0,1,0,1,0,1,0
Good,"+ The AC wasn't working which it was very annoying, location was very crowded and not quite at all, breakfast wasn't that good either","+ Location was amazing near everything you might need, good room but not very clean and very small, perfect for a couple of days no more",7.0,September 2023,"September 28, 2023",Single Room,1,Solo traveler,8,1,0,0,1,0,0,0,1,1,1
Perfect and easy to get around.Great location and close to all emenities.,Room was a little small,"Location was perfect,breakfast was good and a good price.Room was a little small but it was comfortable.We spent most of the time out sightseeing.The little balconies we used to enjoy our wine and snacks.",8.0,September 2023,"September 26, 2023",Double or Twin Room,3,Couple,8,1,1,0,0,0,0,1,0,1,0
"Great location, full inner city Barcelona experience!","When we checked in we got some incorrect information about parking.  We ended up in the wrong lot, paying extra and walking for an hour back and forth to get to the correct place.","The location is excellent, right on the Rambla in Barcelona, and the two rooms we had were looking into the interior courtyard, very quiet.  Staff were able to accommodate us adding three extra nights during a very busy time.  Breakfast was pretty good, a decent value.",7.0,September 2023,"September 24, 2023",Double or Twin Room,1,Couple,8,1,0,1,1,1,0,1,0,1,0
Love the location and price,The shower area had no light and was way too tiny. Coffee was bad.,Efficient and helpful front desk,9.0,September 2023,"September 22, 2023",Single Room,1,Solo traveler,8,0,1,0,0,1,0,0,0,0,0
Location was top,,"Amazing location, right in the neck of the Ramblas, a shuttle from the airport easily connects you with Plaza Catanlunya and is a 5 mins walk from the hotel. 

The first room I got smelled strongly to humidity and had a terrible back of the hotel location, I shared the concern to the front desk and they immediately actioned on it, and provide me with a dif room, Thank you",9.0,September 2023,"September 22, 2023",Single Room,1,Solo traveler,8,1,0,0,0,0,0,0,0,1,0
Very Good,"I definitely like tea, coffee available in room so disappointed on that not available.","Location very good,staff friendly",8.0,September 2023,"September 21, 2023",Double or Twin Room,2,Solo traveler,8,0,1,0,0,1,0,0,0,1,0
"Great location near food, transportation & sights.",Slight sewage smell in the bathroom.,"The location was perfect. On La Rambla near Plaça de Catalunya. Five minute walk from the airport bus. Near St Josep La Boqueria Market, Carrefour, and the Gothic quarter.",7.0,September 2023,"September 20, 2023",Single Room,3,Solo traveler,8,0,1,0,0,0,0,0,0,1,0
Very Good,room small,balcony,8.0,September 2023,"September 19, 2023",Double Room with Extra Bed,2,Family,8,0,1,0,0,0,0,0,0,0,0
"Great location, room very small for couple!!",Room size,Location,7.0,September 2023,"September 16, 2023",Double or Twin Room,4,Couple,8,0,1,0,0,0,0,0,0,1,0
Perfect rooms for a couple of nights,The room was quite small for three people.,"The staff was very kind and reliable, the 25/7 reception and the possibility to store your luggage were really useful. Great position both to reach monuments and bars or restaurants.",8.0,September 2023,"September 12, 2023",Triple Room,2,Group,8,0,1,1,0,1,0,1,0,0,0
Very Good,,The location was perfect and we really liked to sit on the balcony! The staff was very friendly!,8.0,September 2023,"September 9, 2023",Double or Twin Room,4,Group,8,0,0,0,0,1,0,0,0,1,0
"Great location, brilliant staff, but the room was somewhat basic and small for the high price.","I agree that it was a brilliant location but for what the room was I feel that the price was extremely high. 

The wallpaper was peeling and had marks on it and there were clumps of dust in the headboard.",The location and the balcony facing la rambla. And the staff.,7.0,September 2023,"September 8, 2023",Double or Twin Room with City View,5,Group,8,0,1,0,0,1,0,0,0,1,1
it was very pleasant,only one elevator,location,8.0,September 2023,"September 5, 2023",Double or Twin Room with City View,2,Couple,8,0,0,0,1,0,0,0,0,1,0
"If I visit Barselona again, I would choose the same hotel.",,"Location was great. The staff was very helpful. Breakfast was delicious with lots of options (cheese, ham, fruits, patistry).",8.0,September 2023,"September 4, 2023",Double or Twin Room,3,Family,8,0,0,0,0,1,0,1,0,1,0
Were there 4 nights before cruise and had an excellent stay,,"Location, location...right on the Rumbla and access to all city transportation. Staff at desk were friendly and helpful",9.0,September 2023,"September 3, 2023",Double or Twin Room,4,Couple,8,0,0,0,0,1,0,0,0,1,0
Great location close to amenities,Walls weren't particularly sound proof so you can hear people having a conversation in the room next door,"Great central location on Las Ramblas walking distance to the hop on hop off bus, shops, restaurants and metro",8.0,August 2023,"September 2, 2023",Single Room,1,Solo traveler,8,0,1,0,0,0,0,1,0,1,0
Good,Very noisy with other hotel guests,Location,7.0,August 2023,"September 1, 2023",Double or Twin Room with City View,2,Couple,8,0,0,0,0,0,0,0,0,1,0
Nice stay,Bed not comfortable (pillows),"Locate in the central, close to everything.(shops, restaurants, metro, airport bus and clubs). They first gave me a room with no day light in, when i asked to change they gave me a room with two beds and a balcony to the ramblas. Very nice of them",7.0,August 2023,"August 31, 2023",Single Room,1,Solo traveler,8,1,1,0,0,0,0,1,0,1,0
Good,The bed was a lot smaller than the one in the pictures.,Location.,7.0,August 2023,"August 30, 2023",Single Room,1,Solo traveler,8,0,1,0,0,0,0,0,0,1,0
Good,Air con didn’t work,Great location,7.0,August 2023,"August 29, 2023",Triple Room,4,Group,8,0,0,0,0,0,0,0,0,1,0
Very Good,The AC was not as effective as I would like.,Great location and value for money.  The staff weee very helpful!,8.0,August 2023,"August 26, 2023",Single Room,1,Solo traveler,8,0,0,0,0,1,0,0,0,1,0
Very Good,The elevator not workin,,8.0,August 2023,"August 25, 2023",Double or Twin Room,2,Couple,8,0,0,0,1,0,0,0,0,0,0
I was very happy with everything and I will definitely stay there next time and I recommend the hotel for my friends for,You didn’t managed to change the temperature at the air conditioner for higher temperature by yourself. +19°c when it’s -+36°c out was bit too big difference. But option was close the air conditioning when it was getting too cold. So it was manageable.,"Right in the city center and close by all public transportation options (metro, busses, trains etc.) and walking distance everywhere. Lobby area, breakfast room and room itself were always very tidy. Single room was small but just enough space to keep you suitcase open. Big plus was writing table and closet for hanging the clothes. Breakfast was amazing with lots of variations for Scandinavian for who, the breakfast is important meal of the day.",9.0,August 2023,"August 24, 2023",Single Room,3,Solo traveler,8,1,1,1,0,0,0,1,0,1,0
so much fun!,we stayed in room 302 and we couldn't open the window because it smelt outside,"The central location is great. It was as simple looking as we expected it to be given the price but all of the facilities listed online such as air conditioning, a safe and wifi worked perfectly. There is someone at the desk 24/7 which was nice as we were able to leave our keys when we were out late and we felt safe the entire stay. Would definitely recommend!",7.0,August 2023,"August 23, 2023",Triple Room,6,Group,8,1,1,1,0,0,0,0,0,1,0
Excellent,No major problem but would have been nice to have tea/coffee facilities in room.,Excellent location for exploring Barcelona.  Staff were very helpful with the questions we asked.,9.0,August 2023,"August 22, 2023",Double or Twin Room,3,Group,8,0,1,1,1,1,0,0,0,1,0
Wonderful,,"Great location, extremely nice staff, good AC",9.0,August 2023,"August 21, 2023",Double or Twin Room with City View,2,Family,8,0,0,0,0,1,0,0,0,1,0
Wonderful,Computer systems were not giving front of house staff correct information about payment and additional night availability.,Great location. Good price given this is Barcelona.,9.0,August 2023,"August 14, 2023",Single Room,2,Solo traveler,8,0,0,1,0,0,1,0,0,1,0
Good location and basic facilities but was clean,Air on shut off every 3 hours - fixed price for breakfast was high so we found cafes nearby,Great location,7.0,August 2023,"August 13, 2023",Triple Room,3,Family,8,0,0,0,0,0,0,0,1,1,0
It was comfortable.,They provided me one single room. There was very little space though manageable for a solo traveler.,The hotel is at perfect location situated at the La Rambla next to Placa Catalunya. Lots of restaurants and shopping facilities are at the walking distance. Bus stop and metro station is just next to the hotel. One can go to anywhere from this place.,8.0,August 2023,"August 13, 2023",Single Room,1,Solo traveler,8,0,1,1,1,0,0,1,0,1,0
Very Good,Pressure of water wasn’t strong enough. Also the fact that the check in is after 3 pm and check out is before 11 am seems unfair to me,I liked the location of the hotel. The room was clean. The staff was welcoming,8.0,August 2023,"August 11, 2023",Single Room,1,Solo traveler,8,1,0,0,0,1,0,0,0,1,0
Great location for a first time in Barcelona.,The room was quite small and a bit dark but it worked for our purpose: sleep.,"The staff was great, everyone was very nice and attentive.
The location is great if you want to be comfortable in terms of closeness to attractions, however, La Rambla is chaotic and full of people everywhere. I would not stay in this area again.",9.0,August 2023,"August 10, 2023",Double or Twin Room,2,Couple,8,0,1,0,0,1,0,0,0,1,0
Good,Room was small but there was a very weird smell from toilet probably the pipes or something. So I did not like this part. Apart from this it was a small room good for a single person to sleep and get to beaches and city quickly.,It was a great location 200 meters from Plaza de catalunya and hotel is in La Rambla street. It was easy check in and check out. Elevators work yes.,7.0,August 2023,"August 10, 2023",Single Room,2,Solo traveler,8,0,1,1,0,0,0,0,0,1,0
Very Good,No refrgarator in room,PLACE,8.0,August 2023,"August 9, 2023",Triple Room,2,Family,8,0,1,0,0,0,0,0,0,0,0
"Older building, great location, okay breakfast.",Breakfast was limited.,Location was unbeatable.,7.0,August 2023,"August 8, 2023",Double or Twin Room,3,Couple,8,0,0,0,0,0,0,0,1,1,0
We had very little to with the staff location was good but noisy  from the street and the  subway.,Noisy,Location,8.0,August 2023,"August 8, 2023",Double or Twin Room with City View,4,Couple,8,0,0,0,0,0,0,0,0,1,0
Wonderful,,Excellent location and value,9.0,August 2023,"August 8, 2023",Double or Twin Room,3,Couple,8,0,0,0,0,0,0,0,0,1,0
Wonderful,Breadfast weas not included,The room was clean.,9.0,July 2023,"August 7, 2023",Triple Room,1,Family,8,1,0,0,0,0,0,0,0,0,0
Very Good,,"the location was excellent, close to many famous places around Barcelona",8.0,July 2023,"August 3, 2023",Single Room,1,Solo traveler,8,0,0,1,0,0,0,0,0,1,0
Good,Very small room with no window,"Perfect location, nice and helpful staff, served it's purpose well",7.0,July 2023,"August 2, 2023",Single Room,1,Solo traveler,8,0,1,0,0,1,0,0,0,1,0
"Fantastic location, overlooking La Rambla",,"The location was fantastic.
Cleanliness was good
Breakfast was good",8.0,July 2023,"August 1, 2023",Double or Twin Room with City View,6,Couple,8,1,0,0,0,0,0,1,0,1,0
Great location and friendly staff!,"The single room was quite small and there’s very little soundproofing so sound of other guests, banging doors, etc. carries through the halls at night and in the morning.","The location is exceptional! Such easy access to buses, metros and trains and all necessary shops and restaurants right near by! The staff were also friendly and helpful.",7.0,July 2023,"August 1, 2023",Single Room,9,Solo traveler,8,0,1,0,0,1,0,1,0,1,0
Very pleasant experience,I basically have nothing to complain about. Just on a side note: The shower was quite tiny & the room seemed a tad old (exactly the same as in the picture though).,Balcony with a fantastic view of Las Ramblas (the main tourist street); clean; VERY friendly staff. I was able to check in at 1:00 p.m. (2 hours earlier than expected) and they were so nice as to let me store my bags in a locked room after I had checked out.,8.0,July 2023,"July 31, 2023",Single Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,1,0
Very Good,,Location & staff was great.,8.0,July 2023,"July 31, 2023",Double or Twin Room,3,Couple,8,0,0,0,0,1,0,0,0,1,0
Wonderful,Staying on La Rambla isn't for everyone.,"The room was great, clean & comfortable. The balcony was fantastic- 5th floor so high enough up to have great views over the city & to avoid the noise.",9.0,July 2023,"July 30, 2023",Double or Twin Room,1,Couple,8,1,0,0,0,0,0,0,0,1,0
Good hotel in the heart of barcelona.,Very old. Needs renovation asap,Good location,9.0,July 2023,"July 30, 2023",Double or Twin Room,2,Group,8,0,0,0,0,0,0,0,0,1,0
Wonderful,Coffee machine was out of service.,"Location, service, fast check-in and check out, the possibility to leave luggage and the help of hotel staff who were very friendly.",9.0,July 2023,"July 28, 2023",Classic Quadruple Room,1,Family,8,0,0,0,0,1,1,0,0,1,0
Wonderful,Lots of noise at night coming from outside,"Incredible location, wonderful staff. Amazing view",9.0,July 2023,"July 28, 2023",Single Room,1,Solo traveler,8,0,0,0,1,1,0,0,0,1,0
Good comfortable stay in busy Barcelona,,"Location, fabulous aircon, comfy bed and quiet",9.0,July 2023,"July 28, 2023",Double or Twin Room,3,Solo traveler,8,1,0,0,0,0,0,0,0,1,0
Comfortable stay in the centre of Barcelona,"The room could have had a few more comforts, eg. kettle, tea, coffee, mini fridge. The bathroom is in need of remodernation.","The location was excellent. Staff were very helpful and friendly. The room was clean and quiet, and overall, it was good value for money.",8.0,July 2023,"July 27, 2023",Triple Room,2,Family,8,1,1,0,0,1,0,0,0,1,0
I would definitely go back.,Everything was fine.  No negatives,"Right on Las Ramblas.  Very convenient to the activities and the cruise port.  There are lots of restaurants and pastry/coffee shops around.  The hotel did offer breakfast for a fee, but we ended up going to a local pastry shop for breakfast.  Very convenient.",8.0,May 2023,"July 25, 2023",Double or Twin Room with City View,1,Couple,8,0,0,0,0,0,0,1,0,1,0
Wonderful,Floor was dirty and the room was small. Anything else was very good❤️,Great location! Bathroom was clean! Staff was very friendly and helpful!,9.0,July 2023,"July 24, 2023",Double Room with Extra Bed,4,Group,8,1,1,0,0,1,0,0,0,1,0
Wonderful,Nothing.,Location and cleanliness were my favorite aspects about the hotel.,9.0,July 2023,"July 21, 2023",Double or Twin Room,2,Group,8,1,0,0,0,0,0,0,0,1,0
Very Good,"We did not buy breakfast because we looked at it upfront and were not satisfied with value/price (10eur).
About location, not hotel: 
- La Rambla is full of tourists and people who are offering you ""things"".
- Very humid. If you go for a long time and want to wash your clothes, be ready it will take a long time to dry it out even on the balcony.
- We booked everything in advance, however, my personal opinion - Barcelona is overpriced in the summer.","- Staff and location are very nice and kind. 
- Location: Carrefour Market is located next to the hotel, many shops and restaurants as well, metro next to it as a bus stop to the beach.
- Good quality sound isolation barely heard anything from the street despite it is next to bus lines and Rambla. 
- It is a good place if you need a central location and place to sleep for couple, It serves its purpose well.",8.0,July 2023,"July 21, 2023",Double or Twin Room,9,Couple,8,0,0,1,0,1,0,1,1,1,1
All good,Could not get a drink of water when I arrived to leave my luggage,Very good location,8.0,July 2023,"July 18, 2023",Single Room,1,Solo traveler,8,0,0,0,0,0,0,0,1,1,0
Very enjoyable,Not much too to get into shower for an older person but managed!,"Friendly staff -great location
Value for money.",7.0,July 2023,"July 17, 2023",Single Room,2,Solo traveler,8,0,1,0,0,1,0,0,0,1,0
Great location,All is good,Location,9.0,July 2023,"July 17, 2023",Double or Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Stay was better than I expected,The odor in the room was a bit strong at the beginning. Sound isolation could be better.,"Very friendly staff, 24 hours reception, very good location. Better than I expected a one-start hotel.",8.0,July 2023,"July 16, 2023",Double or Twin Room,1,Solo traveler,8,0,1,0,0,1,0,0,0,1,0
Good,Very hot in evenings,"Great location, clean, spacious. Coffee & tea facilities",7.0,July 2023,"July 15, 2023",Double or Twin Room,6,Family,8,1,0,1,0,0,0,0,0,1,0
Perfect location with a large sunny balcony,There was nothing we didn’t like,"Absolutely fabulous location above the super famous Ramblas in Barcelona,we had a large corner room with a balcony,we travel often to this location and will certainly try very hard to book the same room",9.0,June 2023,"July 14, 2023",Triple Room,2,Couple,8,1,0,1,0,0,0,0,0,1,0
Love the central location of the hotel. Very good for our needs.,AC was not cold enough.,"Location, location, location.",7.0,July 2023,"July 12, 2023",Double or Twin Room,3,Group,8,0,0,0,0,0,0,0,0,1,0
"Very convenient to all transport and attractions, centrally located",No coffee machine,Very convenient,9.0,July 2023,"July 11, 2023",Double or Twin Room with City View,2,Couple,8,0,0,0,0,0,0,0,0,1,0
Very Good,Breakfast was poor,"Nice rooms, good value",8.0,June 2023,"July 11, 2023",Double or Twin Room,2,Couple,8,1,0,0,0,0,0,0,1,0,0
