Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Five day leisure trip to London with family.,"On busy days the breakfast is chaotic, tends to run out of things and after a few days lacks variety.
The smoking area in front of the entrance should be moved away.
The family rooms are on the small side.
The train tracks are only a short distance away from the north end of the hotel and for light sleepers (that go to bed before midnight) might be disturbing.","Close to Underground, shops and a good selection of restaurants.
The room is clean and the staff friendly and helpful.
The beds are comfortable.
The breakfast is ample (however see below).",7.0,July 2022,"July 23, 2022",Standard Double Room with Sofa Bed,5,Family,8,1,0,0,0,0,0,1,1,0,1
"Great hotel in good location, with helpful & professional staff.",There was nothing we did not like.,Very helpful & professional staff. Good location for our trip.,8.0,June 2022,"July 23, 2022",Standard Double Room - Disability Access,2,Couple,8,0,0,0,0,1,0,0,0,1,0
Better than expected.,Not enough beverages in the room.,"Breakfast was good .
Lovely room and shower.",8.0,July 2022,"July 22, 2022",Standard Twin Room,1,Couple,8,1,0,0,0,0,0,1,1,0,0
The hotel worked week as a place to sleep while spending the day sightseeing.,By American standards the room was very small and the AC did not work.,location…easy access to the tube station. many restaurants and shopping nearby.,8.0,June 2022,"July 19, 2022",Standard Double Room with Sofa Bed,5,Family,8,1,1,0,0,0,0,1,0,1,0
Wonderful,"A little change on breakfast items the scrabbled eggs, bacon and sausages can be replaced other proteins. After staying for a few days the breakfast was monotonous",The staff are very friendly. Our complain on having uncomfortable beds in the first room allocated to us was swiftly sorted by Nandia who was extremely hands on in sorting issues at the front office desk and during the busy breakfast hours. Nandia allocated us a big family room with comfortable beds.  We enjoyed our stay at Holiday Inn. There are many eateries close to the hotel and the bus and underground train stations are a short walking distance away,9.0,July 2022,"July 19, 2022",Standard Twin Room,5,Family,8,0,1,0,0,0,0,1,1,1,0
Very nice hotel with great basic breakfast 👌,,"Very nice hotel with great basic breakfast 👌 
The location and staff",9.0,May 2022,"July 18, 2022",Standard Double Room with Sofa Bed,4,Couple,8,0,0,0,0,1,0,1,0,1,0
Wonderful,"there was nothing that I didn’t like, however, there are minor points that can be fixed: the problem with the hot water in the bath, a minibar would be a good thing in all rooms, since in summer it is so hot and everyone want cool water","Wi-Fi is really fast(I recommend to make password fo it to weed out those who do not live here and make a more stable connection),great breakfast",9.0,July 2022,"July 17, 2022",Standard Twin Room,28,Family,8,0,0,1,0,0,0,1,0,0,0
we enjoyed stay here. The location was good with a underground metro station is less than 10 mins walk.  central london,"same breakfast menu without a change 
Rooms were comparatively smaller","location
cleanliness",8.0,July 2022,"July 16, 2022",Standard Twin Room,1,Family,8,1,0,1,0,0,0,0,1,1,0
only comment is to change breakfast menu atleast on alternate days,"same breakfast menu everyday . some changes should be done for the menu atleast on alternate days.
litle space inside rooms for luggages.","very good location and very clean rooms .
Near to underground train.
Also easy to go to Heathrow airport from the Hammersmith station.
very nice staffs",8.0,July 2022,"July 15, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,1,0,0,0,0,0,1,1,0
"Great location, very clean, good Breakfast, friendly staff.",I don't have any complaints.,"Location is very close to Piccadilly/Circle and Hammersmith & City lines underground. Staff were very helpfull and friendly. Breakfast was good. Vegetarian/ Gluten Free options. Air conditioning in the room was great in 30° heat. Could leave our bags after check out, to collect later.",8.0,July 2022,"July 15, 2022",Standard Twin Room,1,Family,8,1,0,0,0,0,0,1,0,1,0
nice place,Room is too small for 4 people with luggage,"location was good, tube station near the hotel with good connections, direct tube to main destinations
Room was clean and comfortable",8.0,July 2022,"July 15, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,1,0
"Fantastic location, very clean. A shame the wet room flooded. Excellent rooms for wheelchair users",My wet room flooded,Great location – immaculately clean,8.0,July 2022,"July 14, 2022",Standard Double Room with Sofa Bed,1,Group,8,1,0,0,0,0,0,0,0,1,0
it was very good,the rooms are very small,"very clean , very good location , very good breakfast",7.0,July 2022,"July 12, 2022",Standard Double Room with Sofa Bed,5,Family,8,0,0,0,0,0,0,1,0,1,0
Very Good,"breakfast was very modest - everyday the same, no vegetables at all, available only until 9:30","the location is very good, close to london transport and nice thames river parks, wifi was ok,",8.0,July 2022,"July 10, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,0,1,0,0,0,0,1,1,0
What we expected,"Bit noisy near the tube. Very busy. 
Aircon very noisy at times but effective.",Nice breakfast. Great location. Easy to find and easy to get around London. Room was a good size and shower was great.,8.0,June 2022,"July 8, 2022",Standard Twin Room,2,Couple,8,1,0,0,0,0,0,1,0,1,1
a great stay made by the amazing front of house team :-),a bit too close to the rail line,great location,9.0,June 2022,"July 7, 2022",Standard Double Room - Disability Access,3,Couple,8,0,0,0,0,0,0,0,0,1,0
Very Good,,Good hotel near the underground station and buses station.Good breakfast to start the day.,8.0,July 2022,"July 7, 2022",Standard Double Room with Sofa Bed,5,Family,8,0,0,0,0,0,0,1,0,1,0
Good,"Was very disappointed in breakfast. We arrived into breakfast about 8.45.
Easily found a seat. Went up to get drinks first, both hot and cold - this was fine! 

The hot food was very limited in my opinion and this was not helped by the scrambled egg being completely emptied and when asking the waiter/server gentlemen when it would be refilled we were told at this ''late'' time it wouldn't be,
The baked beans were stone cold as was the sausage sadly,","Lovely room - spacious and clean.
Good size bathroom. Very clean and tidy.

Location was brilliant for Eventim Apollo couldn't have asked for better distance wise.",7.0,July 2022,"July 7, 2022",Standard Double Room,1,Group,8,1,0,0,0,0,0,0,1,1,0
close to the eventim apollo,"wasn't convinced it was the room we paid for, we paid for a single bed and a double bed, we had 2 single beds, the room was tiny. The toilet was was too low for adults, it is too expensive for the size, we were deliberately given the wrong room.","close to the eventim apollo, nice staff",8.0,July 2022,"July 7, 2022",Standard Twin Room,1,Family,8,0,1,0,0,1,0,0,0,0,0
Very Good,Breakfast,Location,8.0,July 2022,"July 6, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,0,1,1,0
Very Good,Breakfast is very poor and minimal.,"Location is great, nearby there are lots of restaurants, tube station, supermarket and laundry.",8.0,July 2022,"July 5, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,0,0,0,0,0,1,1,1,0
Perfect place to stay if seeing a gig at The Apollo.,Shower went really hot once!?,,9.0,June 2022,"July 1, 2022",Standard Double Room,1,Couple,8,0,1,0,0,0,0,0,0,0,0
Nice hotel but…,The break fast was very basic,The location was very nice and it was close to metro station,8.0,June 2022,"June 29, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,0,0,0,0,1,0
"Great location, nice hotel!",The bed for children was much much less than uncomfortable and we a proper wordrobe was missing.,"Room was nice, clean, location perfect, breakfast nice, tasty, but crowded :)",9.0,June 2022,"June 27, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,1,0,0,0,0,1,0,1,0
Wonderful,,5 minutes walk from Hammersmith tube station (district circle hammersmith). hammersmith is a good location: resturant shops pubs.  not far from Chelsea & Piccadilly,9.0,June 2022,"June 23, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,1,0
excellent value,nothing all ok,"clean and modern , staff excellent",9.0,June 2022,"June 21, 2022",Standard Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0
"Really enjoyed the stay. The room was very nice, modern and clean",Bigger selection for breakfast,Breakfast was only ok. The tables and some of the cutlery was not as clean as they/it could be,8.0,June 2022,"June 20, 2022",Standard Twin Room,3,Group,8,0,0,0,0,0,0,1,1,0,0
Great staff and excellent location,Property is a bit old but then again so is London,Great staff and excellent location,8.0,June 2022,"June 19, 2022",Standard Double Room with Sofa Bed,7,Family,8,0,0,0,0,1,0,0,0,1,0
Very Good,"Breakfast (no vegetable available), foldaway bed was not comfortable.","Location, nice restaurans around hotel, good transport to the downtown.",8.0,May 2022,"June 19, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,1,0,0,0,0,0,1,1,0
"we stayed as we were attending a gig at the Apollo, great location for this",toe nail on our carpet 🤢,location,8.0,June 2022,"June 15, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Good,AC did not work and very hot in the room in the summer. Breakfast very crowded,great location. clean,7.0,June 2022,"June 14, 2022",Standard Room,6,Solo traveler,8,0,1,0,0,0,0,0,1,1,0
Good,Breakfast area was disorganised and food area too small and crowded.,Staff and location was good,7.0,June 2022,"June 14, 2022",Standard Twin Room,1,Family,8,0,0,0,0,1,0,0,1,1,0
easy and pleasant hotel,,good location for the Apollo venue and London in general . really nice hotel for a night,9.0,June 2022,"June 13, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
superbe,nice view,location very good,9.0,June 2022,"June 12, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,1,0
Very nice hotel and really  nice staff,The only problem was that the room was very hot and the air con was not powerful  enough,Breakfast  was really good all you can eat and drink and the  reception  staff were so helpful I will definitely  be going back and I will recommend  the hotel to every one,9.0,June 2022,"June 11, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,1,0,0,0
We enjoyed the stay and would come back anytime.,Mugs in the room were dirty. The variety of breakfast could change during the week so it would no become monotous.,Excellent location for public transport. All kind of shops are close to the hotel.,8.0,May 2022,"June 9, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,0,0,0,0,0,0,1,1,0
Wonderful,Just a little thing the room we have was close to the circles line was a bit noisy part of that we enjoyed our stay thanks,The hotel was well organised specifically for breakfast lot of chose and friendly staff so thank you,9.0,June 2022,"June 6, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,1,0,1,0,0,0
very clean and comfortable,no international plugs,good location,8.0,June 2022,"June 4, 2022",Standard Twin Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,1,0
Excellent,The room was a bit small but not an issue,The parking space close by was excellent. However you have to book on advance. The Hammersmith underground is jist 5min walk away and the street towards the underground is full of shops.,9.0,May 2022,"May 31, 2022",Standard Double Room with Sofa Bed,1,Family,8,1,0,1,0,0,0,0,0,1,0
Very Good,A little noisy outside in the morning.,Good location.,8.0,May 2022,"May 27, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,1,0
Wonderful,No vegetables for breakfast.,"Nice hotel, very clean, helpfull staff",9.0,May 2022,"May 25, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,1,0,0,1,0,0
Very Good,Size of room.,"The location
The breakfast
The staff
Cleanliness",8.0,May 2022,"May 25, 2022",Standard Double Room with Sofa Bed,3,Family,8,1,0,1,0,1,0,1,0,1,0
Very Good,"Room too hot, difficult to control temperature in room","Good location, nice breakfast",8.0,May 2022,"May 23, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,1,0,1,0
Very happy with the stay with the exception of breakfast,Breakfast we are vegans and the choice was very limited,Location,7.0,March 2022,"May 23, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,1,1,0
Good value for spent money,Breakfast choice is basic,"Nice hotel, good location",9.0,May 2022,"May 17, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,1,1,0
"Perfect location, friendly staff and nice and clean.",Only one small fault the air con wasn't very effective.  We played around with the adjustments but it wasn't very powerful.,"Location was perfect, we came up to London to see Muse at the Hammersmith Apollo which was about a 5 minute walk away.  Tubes were also really close to the hotel.  Room was clean and just right for an overnight stay.  Lots of choice for breakfast which was nice.  Shops and takeaways were just down the road.",9.0,May 2022,"May 15, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,1,0,1,0
Convenient for visits to Emporium,"Building works outside the room was very noisy (we asked fro quiet location!) not just machinery but the workman as well, shouting from the minute they started. This was the big let down but thankfully we only had 1 night,
Beds were abit hard but again, good for 1 night.","Was perfect location, clean and friendly.  
Breakfast was excellent start to the day, Good choice and plenty of it",8.0,May 2022,"May 14, 2022",Standard Twin Room,1,Group,8,0,1,0,0,0,0,1,0,1,1
Totally predictable comfort and cleanliness .. meets expectations well.,loud people standing outside smoking,"Clean, comfortable, and very friendly staff.",8.0,May 2022,"May 13, 2022",Standard Double Room with Sofa Bed,3,Solo traveler,8,0,0,0,0,1,0,0,0,0,0
"Ideal location for concerts, shopping and near a tube station.",,"Near the Hammersmith Eventim venue, which was ideal as we were going to a concert.",8.0,May 2022,"May 13, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,1,0
Very Good,Room were small for 4 persons (2 ad + 2 ch) but suitable for us for 4 days.,"Very close to underground. 
Breakfasts were good - typical english: scrambled eggs, sausages, bacon, bean, tosts and continental: croissants, cereals, yoghurt, jams and fruits. Tea and coffe for self service.   
There were not any salami or cheese.",8.0,May 2022,"May 12, 2022",Standard Double Room with Sofa Bed,4,Family,8,1,0,0,0,1,0,1,0,0,0
Great location for gigs,Breakfast times finish quite early,Great location for a gig at the Apollo,9.0,May 2022,"May 11, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,1,1,0
Wonderful,Nothing,"What's not to like.
Excellent",9.0,May 2022,"May 11, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,0,0
Enjoyable,"Beds not the most comfortable, cooked breakfast quality not the best but handy location, clean, modern room, great shower and friendly staff. Reasonably priced",,8.0,May 2022,"May 11, 2022",Standard Twin Room,1,Family,8,0,1,0,0,0,0,0,1,0,1
great location,mattresses were hard and uncomfortable,great location. very friendly staff. especially Adrian.,8.0,May 2022,"May 11, 2022",Standard Twin Room,1,Group,8,0,0,0,0,1,0,0,0,1,0
Good value for money and location,Room was high floor and very small window,"Great location, breakfast adequate.  Friendly staff.",8.0,May 2022,"May 11, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,1,0,1,0
Very Good,breakfast was poor quality and choice,"location for Hammersmith Apollo was excellent and close to tube stations 

clean and comfortable rooms",8.0,May 2022,"May 10, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,1,1,0
Very Good,only negative was noise from near-by  station but that's a compromise for location & it is london. didn't stop me sleeping!,out Great location for Apollo. Hotel was very clean almost smelt new. room comfy well thought out. breakfast yum.,8.0,May 2022,"May 8, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,1,0,1,1
Wonderful,Room size is not enough for 4 persons,"location is near to Hammersmith station
breakfast was good
WiFi available in good speed
room is clean 
staff are friendly",9.0,May 2022,"May 8, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,1,0,0,0,0,1,0,1,0
"Clean, comfortable, modern hotel at great location!","Breakfast was ok
Breakfast ends at 9:30 which is earlier than average hotels","Great location! 7 minutes walk from the Hammersmith tube station. Lots of cafe, restaurants, shops, supermarkets, even an IKEA (!) in the neighbourhood. Since the hotel is not directly on the side of the busy street, it was nice and quiet.
The hotel room was great. Very clean, modern, and comfortable.
WIFI was fuss free and super strong.
Friendly staffs",8.0,May 2022,"May 8, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,1,1,1,0
Wonderful,Windows can't be fully opened to let more fresh air in.,"Location, cleanliness, breakfast, staff.",9.0,May 2022,"May 6, 2022",Standard Double Room with Sofa Bed,6,Family,8,1,0,1,0,1,0,1,0,1,0
Fully me our expectaions an dmade our last minute visit to London easy,Nothing really,"We had to come to London at short notice and had to use our car, but we did not want to go into the centre in the car so this location was just perfect. The hotel also had a small car park and this just made it easy to go there and leave the car ready for our return after our appointment in central London.",9.0,April 2022,"May 3, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
"Very good, well located hotel",Family rooms are small (but it is London) and breakfast just ok.,Excellent location and very helpful staff. Quiet side street very close to Hammersmith underground.,8.0,May 2022,"May 3, 2022",Standard Double Room,3,Family,8,0,0,0,0,1,0,0,1,1,0
Pleasant stay overall.,"I didn't like that we got a room with no view. The window didn't open and was covered because it had another building in front of it. So, it was like not having a window at all.",The breakfast was rich and very good. The location is very close to the underground. The room was newly constructed and very clean.,8.0,May 2022,"May 3, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,0,0,1,0,1,0
It was what it is a base to see London from,At the end of the day it’s a. Hotel ‘room’ not an apartment   The sound of trains passing was the only down side but your beside a railway,Breakfast was good plenty of it but food was a bit cool perhaps a micro wave to heat up would have been handy,9.0,April 2022,"May 2, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,1,0,0,0
Very Good,"Due to the room size, It was difficult to walk around the beds.","Location, breakfast.",8.0,May 2022,"May 2, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,1,0,0,0,0,1,0,1,1
"Overall very nice stay. Staff knows, how to solve problems quickly, if these appear.","Carpet cleaniless could be better. I missed heated bathroom floor and fridge in the room. If you stay more than 2 nights, the breakfast selection is limited.","Very good location, friendly and responsive staff.
Good pub just 20 meters from hotel, where to eat at evening.",9.0,April 2022,"May 2, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,1,0,0,1,0,0,1,1,0
Great location,,Location fantastic for staying following night at Apollo Eventim. Short walk back to hotel. All-star very friendly. Breakfast was good.,9.0,April 2022,"April 26, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0
Good,the drunks pulling the fire alarm at 4:20 am and having to stand outside,,7.0,April 2022,"April 26, 2022",Standard Double Room - Disability Access,3,Family,8,0,0,0,0,0,0,0,0,0,0
OK for short stay.,Breakfast very very busy and minimal variety.,The location was good and the staff friendly.,8.0,April 2022,"April 25, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,1,0,0,1,1,0
Good,,Location was great and close to tube station.,7.0,April 2022,"April 23, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Very Good,"The shower kept burning us going from hot to cold very quickly. The breakfast wasn't very clean, with so many guests and buffet style.",Staff were very accommodating with an early check in and holding our baggage for collection the day after. They were very friendly. The hotel is in a great location.,8.0,April 2022,"April 19, 2022",Standard Double Room,3,Couple,8,0,1,0,0,1,0,0,1,1,0
Good,"Shower water kept changing temperature
Walls too thin
Pillows uncomfortable",TV,7.0,March 2022,"April 17, 2022",Standard Double Room,3,Couple,8,0,1,0,0,0,0,0,0,0,0
Good,The buffet breakfast was a little disappointing with a rather limited selection.,,7.0,January 2022,"April 16, 2022",Standard Room,1,Group,8,0,0,0,0,0,0,0,1,0,0
"Great location, great staff","Room was very small, the water in the shower was suddenly getting extremely hot for a few seconds which is dangerous for the kids.","Location was great, staff was very helpful",8.0,April 2022,"April 15, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,1,0,0,1,0,0,0,1,0
would stay again,nothing,"clean, comfortable beds. good location",8.0,April 2022,"April 15, 2022",Standard Double Room,1,Couple,8,1,0,0,0,0,0,0,0,1,0
great location and nice staff,the noise from the trains.,location,7.0,March 2022,"April 14, 2022",Standard Twin Room,4,Couple,8,0,0,0,0,0,0,0,0,1,0
Great location,,"Very good value for money. We had family room and it was enough for our needs. The extensible sofa îis good for the kids and the vegan breakfast options were great. Location also very good, clise to underground and shops",9.0,April 2022,"April 14, 2022",Standard Double Room with Sofa Bed,6,Family,8,0,0,0,0,0,0,1,0,1,0
Very Good,Nothing,"Love this hotel. Must be the best VFM in London. Basic but clean, friendly helpful staff, good breakfast. Great location. Not been for a few years but hotel didn't disappoint for the price and hammersmith looks on the up too.",8.0,April 2022,"April 13, 2022",Standard Double Room,2,Family,8,0,0,0,0,1,0,1,0,1,0
basic but comfortable,thought it was expensive for what it was - very basic,"It was clean, staff were very helpful and friendly",7.0,April 2022,"April 13, 2022",Standard Double Room,2,Couple,8,0,0,0,0,1,0,0,0,0,0
Very Good,The lights in the bedroom kept flashing,"Clean, comfortable and quiet. Good location  for the Apollo, Portobello market and Westfield.",8.0,April 2022,"April 11, 2022",Standard Double Room,3,Couple,8,0,1,0,0,0,0,0,0,1,0
Wonderful,Smoking area right outside front door.,,9.0,April 2022,"April 10, 2022",Standard Twin Room,2,Group,8,0,0,0,0,0,0,0,0,0,0
"Hotel is tired, especially bathrooms, but the great location and very kind, helpful, cheery staff mean i will stay again",It’s tired.,Friendly helpful staff at reception and at breakfast buffet.,8.0,April 2022,"April 10, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,1,0,1,0,0,0
Good,"Room temperature- it was cold, heating was not operational. I was in few Express inns, and that looks like policy of hotel- saving money on heating.
Breakfast was good but hotel lounge was simply to small and it was crowded during breakfast time.
Hotel needs to solve that problem fast.","Locstion was great, near Underground, rooms were clean and quiet ( even though train rail was few dozen meters away), breakfast was good.
Staff was helpfull and kind.",7.0,April 2022,"April 10, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,1,1,1,0
Very Good,,"The location is great - very close to Hammersmith Underground station. The rooms are quite spacious, the beds are comfortable.",8.0,April 2022,"April 4, 2022",Standard Double Room,11,Couple,8,1,0,0,0,0,0,0,0,1,0
The hotel was better than I expected and would go back.,Not too much really.,"Check in , location, parking, breakfast",8.0,March 2022,"March 30, 2022",Standard Double Room,1,Group,8,0,0,1,0,0,0,1,0,1,0
Wonderful,Breakfast was limited,"Helpful and polite staff

Ideal location for Apollo eventim",9.0,March 2022,"March 27, 2022",Standard Twin Room,1,Couple,8,0,0,0,0,1,0,0,1,1,0
"good value for money, I’ll be back",breakfast was chaotic,"good location, modern clean rooms",8.0,March 2022,"March 27, 2022",Standard Double Room with Sofa Bed,1,Solo traveler,8,0,0,0,0,0,0,0,1,1,0
Good,Breakfast overcrowded and food ran out,"location, rooms good, comfy big bed, bathroom a bit tired.",8.0,March 2022,"March 27, 2022",Standard Double Room,1,Couple,8,1,0,0,0,0,0,0,1,1,0
Great location for the Hammersmith Apollo.,"it was a very compact room, and there was mould around the window. I feel it was a bit pricey but you are paying for the location is my guess.","Very friendly staff, good breakfast with lots of choice and clean rooms.",7.0,March 2022,"March 26, 2022",Standard Twin Room,1,Group,8,0,1,0,0,0,0,1,0,0,1
Wonderful,Very short breakfast time of,"Food, clenliness, staff",9.0,March 2022,"March 25, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,1,0,1,1,0,0
"Convenient and comfortable, we didn’t need anything else.",Tiny matter. The basin plug was broken as was the toilet roll holder. It wasn’t a problem.,"The room was sufficient for our needs. We didn’t need a suite, we wanted simply to sleep comfortably- we did.
Breakfast gave us sufficient choice quality and quantity to enable us to eat and go. We didn’t want to stay in the hotel during the day, we wanted to be out.
As stated, we were close to the Apollo and were able to walk easily to a concert for which we had tickets.",9.0,March 2022,"March 24, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,1,0,1,0
"Wow what a stay

At hammersmith 




Good location",Very busy  at breakfast,Excellent stay.  Very clean .great location,9.0,March 2022,"March 23, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,1,1,0
"Great location, clean and quaint.",,"Quick walk to Hammersmith station
clean friendly staff. hot breakfast",9.0,March 2022,"March 23, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,1,0,1,0,1,0
"Enjoyable, comfortable and quiet","The toilet roll holder didn’t fit properly and the tissue holder fell off the wall when a tissue was pulled out but apart from that, all ok","Breakfast was good. Rooms were clean and staff very, very friendly. There was plenty of extra tea coffee and milk if needed and hand sanitiser everywhere.  It was great for a budget hotel",7.0,March 2022,"March 22, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,1,0,0,0
just what we needed for our stay,nothing completely satisfied,everything just right great location clean and great staff,9.0,February 2022,"March 17, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,1,0,0,0,1,0
Date weekend,Breakfast was not very good not much choice and some of food was cold,Great location easy to get to and from main attractions of the city friendly staff great rooms with everything you need,8.0,March 2022,"March 14, 2022",Standard Double Room with Sofa Bed,1,Couple,8,1,0,0,0,0,0,0,1,1,0
.,.,walking distance of tube stations,9.0,February 2022,"March 13, 2022",Standard Double Room - Disability Access,3,Couple,8,0,0,0,0,0,0,0,0,1,0
Wonderful,no shampoo,staffs very helpful and friendly,9.0,March 2022,"March 13, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,1,0,0,0,0,0
Good,"Rooms where cold,  dirtier than prevoius visits,  a bit expsenive for what I was expecting.  Instant coffe in rooms tasted bad","Location, known brand,  room size, bathroom size.   Nice option to have breakfast as a takeaway",7.0,March 2022,"March 13, 2022",Standard Double Room,4,Family,8,1,0,0,0,0,0,1,0,1,0
Wonderful,,"Nice location, clean room, comfortable beds, decent breakfast.",9.0,March 2022,"March 7, 2022",Standard Double Room with Sofa Bed,5,Family,8,1,0,0,0,0,0,1,0,1,0
happy the way it went,only there one night so not sure if you could do anything different possibly the breakfast bit more of a choice,the staff were very help full had a problem with the first room but was sorted out quickly,9.0,March 2022,"March 7, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,0,1,0,0
would highly recommend,can’t recall anything,everything I can think of right now,9.0,February 2022,"March 7, 2022",Standard Double Room with Sofa Bed,7,Family,8,0,0,0,0,0,0,0,0,0,0
Wonderful,Cold room as heating wasn't working,Quiet room and comfortable bed,9.0,March 2022,"March 7, 2022",Standard Double Room,1,Family,8,1,0,0,0,0,0,0,0,0,0
"Nice & relaxing, but could be improved.",The Toilet wouldn’t flush properly and Very limited on the snacks.,Nice Location.,7.0,February 2022,"March 4, 2022",Standard Double Room,3,Solo traveler,8,0,1,0,0,0,0,0,0,1,0
Overnight stay for a show at the Eventim.,,Location was very good. Everything was just as expected from a IHG hotel.,8.0,March 2022,"March 4, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,1,0
"comfortable, good service.","air conditioning not working properly well . 
shower little bit slow.","staff is nice and helpful.
breakfast is fine 

room is big enough with a large sofa and working table.",9.0,March 2022,"March 1, 2022",Standard Double Room,4,Couple,8,0,1,0,1,0,0,1,0,0,0
"great location, great value would definitely stay again",,"location was great 
beds comfortable 
great value",9.0,February 2022,"February 28, 2022",Standard Double Room with Sofa Bed,3,Family,8,1,0,0,0,0,0,0,0,1,0
lovely hotel really goid price clean good breakfast and very helpful friendly staff,everything. we arrived at 9:30am and they had our room ready this was a massive plus and very much appreciated,very clean good location for the theatre really good value for money,8.0,February 2022,"February 28, 2022",Standard Twin Room,2,Group,8,0,0,0,0,0,0,0,0,1,0
You can't get better value for money than this. It is ideal for a short family visit.,,Extremely good value for money. Very nice breakfast.,9.0,February 2022,"February 27, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,1,0,0,0
Very Good,There was no fridge in the room.,Location and kind staff.,8.0,February 2022,"February 26, 2022",Standard Double Room - Disability Access,1,Family,8,0,0,0,0,1,0,0,0,1,0
"Was clean, comfortable, convenient and the service was outstanding, including when something went wrong.",Nothing,"Was fabulous! The first morning there was an issue with the temperature control on the shower. The staff not only moved us to a new room as soon as maintenance established that it couldn’t be fixed the that day, but they refunded us for the first night as well. They couldn’t have been more efficient and helpful.",9.0,February 2022,"February 26, 2022",Standard Double Room with Sofa Bed,5,Family,8,1,0,0,0,0,0,0,0,0,0
Excellent location for the Apollo,There was a lack of storage space in the room. Also It was a shame that the hotel bar was closed on the Saturday night due to lack of staff.,This hotel is in an excellent location if you are going to the Hammersmith Apollo as it is just a short walk away. Lots of bars and restaurants around and the hotel is in fact over a Wetherspoons pub.,7.0,January 2022,"February 26, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,1,0,1,0
v Good,"Was told the room was ready but it wasn't, there were dirty cups and a full waste bin and no towels.
The staff finished the room whilst I was out",Warm welcome,8.0,January 2022,"February 26, 2022",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0
