Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Wonderful,"Some facilities were closed, the bar & gym. We were not notified",Location & excellent room,9.0,September 2023,"September 18, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Wonderful,Restaurant was closed early morning,Very good bedlinen and towels. Very specious rooms,9.0,September 2023,"September 18, 2023",Standard Room,1,Couple,8.7
Exceptional,Very well organized hotel ⁸,Very good location.,10,September 2023,"September 17, 2023",Standard King Room,2,Family,8.7
Very Good,Two tea bags and no milk in the room! As English people we require four big cups of tea with milk per person per day.,Perfect location. Walk in from the airport. Big,8.0,September 2023,"September 17, 2023",Standard Twin Room,1,Couple,8.7
Convenient location whilst travelling through Singapore,Reduce rates during the renovation should be considered,"The room was lovely and quiet, the bed very comfortable 
But it’s a shame that the renovations have things closed off, so really all you are paying for is the room not the nice bars restaurants etc that should be included considering the price you pay to stay her",8.0,September 2023,"September 15, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,,"Easy to find from terminal 3 
Very helpful and welcoming staff 
Comfortable and clean room 
Perfect for overnight in Singapore and easy access to jewel",8.0,September 2023,"September 15, 2023",Standard Room,1,Solo traveler,8.7
Great,We left our suitcases with concierge on checkout as we had a late flight.  We noticed a little later after picking them back up that the handle of our case was damaged-  bent.  It’s now difficult to put up and down.,"All staff were very helpful, two young guys on reception when we checked in were very friendly and efficient.",10,September 2023,"September 14, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Excellent location for travel stopover, convenient access to Jewel. Swimming pool was a highlight.",,The pool is amazing - really unique and beautiful. Room was nice and large with comfortable bathroom. Location was very convenient for a travel stopover with lots of food and shopping nearby both in the airport and at Jewel.,9.0,August 2023,"September 14, 2023",Standard King Room,1,Family,8.7
Great stay will definitely stay again,No Bar / Restaurant however understood works,Location Location and friendly staff,8.0,September 2023,"September 14, 2023",1 King Bed Standard Jewel Wing,1,Group,8.7
Amazing one night stay,,Beautiful hotel,10,September 2023,"September 14, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Super quiet, comfortable room",Not very good signs leading to hotel,Close to airport- took the air train to it,10,September 2023,"September 13, 2023",Standard Room,1,Couple,8.7
"Convenient, well-appointed, and welcoming!",Nothing,"Very convenient with easy connection to terminal via SkyTrain
Very well appointed and comfortable room
Very welcoming and helpful staff",9.0,September 2023,"September 13, 2023",Standard Room,1,Solo traveler,8.7
Beautiful unfortunately very short.,We only had two towels instead of three.,Friendly staff,10,September 2023,"September 12, 2023",Standard King Room,1,Family,8.7
Very comfortable and restful,,"Close to airport
Able to visit the jewel all day",10,September 2023,"September 11, 2023",Standard Room,2,Couple,8.7
Exceptional,Everyone was lovely,Excellent service,10,September 2023,"September 11, 2023",Standard King Room,1,Family,8.7
Perfect,N/A,Location and brilliant staff service,10,August 2023,"September 11, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Great location, easy access to the airport","Bit over priced, u don’t get what u paid",Very close to the airport,8.0,September 2023,"September 10, 2023",Standard King Room,1,Family,8.7
Wonderful,,location,9.0,August 2023,"September 9, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Lovely clean hotel with friendly staff.,I was unaware that to access the hotel you have to exit terminal 3 and go through immigration that requires you to fill out an entry form into Singapore and then repeat this procedure when you leave the hotel and re enter the airport terminal to catch your flight. This reduces the time to spend at the hotel when you've only a few hours until your next flight.,Friendly and helpful reception staff. Very clean room. Lovely hotel.,9.0,September 2023,"September 9, 2023",Standard Room,1,Couple,8.7
Great stop-off location in Singapore. Would love to visit again!,"Renovations during our time of stay, but this wasn’t too bad","Nice spacious room and bed, nice breakfast, location close to mall.",8.0,August 2023,"September 9, 2023",Standard King Room,1,Family,8.7
Convenient overnight stay,The noise of the planes. I know there is a trade off for location but nevertheless the planes do disturb your sleep,Convenient location for a transit,8.0,September 2023,"September 8, 2023",Standard King Room,1,Solo traveler,8.7
Ideally situated for airport,"Bathroom was a bit tired, taps were stiff to use. You pay highly for the convenience of being attached to the airport.",Quick check in and close to arrival/departure. Bed was comfortable and room had ample ledges for suitcases.,8.0,September 2023,"September 7, 2023",Standard Room,1,Family,8.7
Perfect place for stopover.,"The staff was a bit slow. 
Restaurant service was slow.","We liked upgrade of the room and voucher for food.
The bed was very comfortable!
And there was quiet! Very nice.",10,September 2023,"September 6, 2023",Premium Pool Access,1,Couple,8.7
Excellent Landside Hotel,Nothing,"This hotel was in a fantastic location landslide in terminal 3. It took only a few minutes to go from the hotel to departures in T3 and it’s also only a few minutes walk from the Jewell in T1. Hotel was clean with a lovely breakfast and great pool. Staff were very friendly and helpful, especially Raymond on reception, who couldn’t do more for us when he learnt we were on our honeymoon!",10,September 2023,"September 6, 2023",Standard King Room,1,Couple,8.7
"Fantastic hotel, excellent for travellers needing to be close to airport.",,Everything. Stunning pool area. Helpful staff. Terrific location for travellers.,9.0,September 2023,"September 5, 2023",Standard Room,1,Couple,8.7
Wonderful,,"Very close location to airport and Jewel, excellent customer service and comfortable rooms. Great for short stays close to Changi.",9.0,September 2023,"September 5, 2023",Standard Room,1,Family,8.7
very worthwhile,,"i left a note saying its my friend’s birthday and they managed to decorate the room nicely with an additional chocolate cake! Props to Raymond and team!! thankyou so much, it was so welcoming and was definitely shocked to see the room being well decorated :-)",10,September 2023,"September 4, 2023",1 King Bed Standard Jewel Wing,2,Group,8.7
Wonderful,"Bed and pillows were not comfortable
Renovations 
No bar 
Fire alarm light in ceiling flashes all night","Ease of access to the airport
Bathroom
Blackout shades
Great soundproofing
Later checkout",9.0,August 2023,"September 4, 2023",Standard Room,2,Couple,8.7
I will always book here when I'm in Singapore,Nothing everything was outstanding,Everything was outstanding and I book here everytime I am in Singapore,10,August 2023,"September 3, 2023",Standard Room,1,Solo traveler,8.7
I will always stay at Crowne Plaza Singapore when I am in the country.,"Nothing, everything was outstanding",The location is very convenient for me to travel to and from work.  I stay there every Saturday that I am in Singapore since i work on a ship and am underway a lot.,10,July 2023,"September 3, 2023",Standard Room,1,Solo traveler,8.7
Exceptional,,Swimming pool,10,September 2023,"September 2, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Great for a quick stop over between flights.,The pool was cold,Beautiful room That was spotless.,10,August 2023,"September 1, 2023",Standard Room,1,Solo traveler,8.7
Exceptional,,location and comfort,10,August 2023,"August 31, 2023",Standard Room,2,Solo traveler,8.7
Very covenience,,Near the airport.  So we went to jewel after check in.,10,August 2023,"August 31, 2023",Standard King Room,1,Family,8.7
Mustafa was exceptionally helpful when checking in.,"Price. I realize it’s singapore and nothing is cheap but it was most expensive hotel, of 8, on my trip.",Excellent staff. Always ready and eager to help. Attached to the worlds best airport.,10,July 2023,"August 31, 2023",1 King Bed Standard Jewel Wing,2,Solo traveler,8.7
Served its purpose.,Under construction,Location,8.0,August 2023,"August 31, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
The staff were wonderful and very helpful.,,Very convenient for an over night stay.,9.0,August 2023,"August 28, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,price bit high,location is very good but others are 5 star hotel average.,8.0,August 2023,"August 28, 2023",Standard King Room,1,Family,8.7
Wonderful,The hotel is under maintenance and is a bit too expensive.,The room is nice and location is the best because  is at the airport t3.,9.0,August 2023,"August 28, 2023",Standard Room,1,Family,8.7
Exceptional,,Stayed here a few times and as always was exceptional,10,July 2023,"August 27, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
Beautiful resort to spend the night in while we wait on our connecting flight in the morning,Nothing,"Location, room, accessibility to my terminal.",10,July 2023,"August 27, 2023",Standard Double Room with Two Double Beds - Jewel Wing,1,Family,8.7
Exceptional,Restaurant was overpriced and food was not good . Hotel is expensive to stay $581 Australian for 1 night is double what you would pay in most countries.,Amazing hotel rooms and pool staff helpful and friendly,10,August 2023,"August 27, 2023",Standard Room,1,Couple,8.7
Very easy to stay.,,Location is nice.,8.0,August 2023,"August 26, 2023",Standard King Room,1,Family,8.7
Excellent for a recuperative stop over,A bit run down and undergoing renovations,"Convenient, had pool, allowed avoidance of travel away from airport.",9.0,August 2023,"August 26, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,There was some renovation and the price is on the high side,The location,8.0,July 2023,"August 25, 2023",Standard Room,1,Family,8.7
Very good,,The view and the bed,10,August 2023,"August 24, 2023",Standard Room,1,Couple,8.7
Perfect place for a short stop over to recharge before your next flight.,Had originally booked a king bed suite and we were out in a room with two double beds. Not too much of problem but now what we originally booked.,Location and standard of accomodation was excellent. Staff were also very friendly and helpful.,9.0,August 2023,"August 24, 2023",Standard King Room,1,Family,8.7
Exceptional,Very nice hotel like it,Very nice hotel like it,10,July 2023,"August 24, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Very Good,,Close to the airport,8.0,August 2023,"August 23, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
A great airport hotel.,There was construction taking place at the time.,A great airport hotel with friendly staff.,9.0,August 2023,"August 22, 2023",1 King Bed Standard Jewel Wing,2,Couple,8.7
good sized room in a location that suited,expensive,"Good room and location suited for an ""in transit"" overnight stay.",8.0,August 2023,"August 22, 2023",Standard King Room,1,Couple,8.7
Very Good,,"Clean room and facilities, modern facilities and good Service",8.0,July 2023,"August 21, 2023",Standard Room,2,Family,8.7
Comfortable and great to unwind after a long flight,Nothing was great,Location grabbed the bags then walked into the hotel,10,August 2023,"August 21, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Awesome,No spray jet in the toilet.,"The staff are friendly, helpful and approachable",8.0,August 2023,"August 20, 2023",Standard King Room,1,Family,8.7
Excellent stay - highly recommend,Perfect for what we needed - no complaints,"Excellent hotel in perfect location attached to terminal 3 (and near air train to other terminals) when needing to overnight before a flight.  Staff lovely, room large and great to have a bath.  Pool area amazing and handy bring attached to the Jewel.  Recommend highly.",9.0,August 2023,"August 20, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,"the price is high, compared to the structure, expecially during restructuration jobs",proximity to the aeroport and Jewel,8.0,July 2023,"August 20, 2023",Standard King Room,1,Group,8.7
Service was good and room was nice,Price can be less steep.,Location,8.0,July 2023,"August 20, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Lovely spacious room,,Luxurious - liked the bathrobes & slippers. Great that it has iron & ironing board.,10,July 2023,"August 18, 2023",Standard Double Room with Two Double Beds - Jewel Wing,1,Couple,8.7
Great !!,"I arrived early to Singapore and went to the hotel to try and see if I can get a room for a few hours. One of the lady’s that was at reception was very very rude and did not want to help me at all !!! First thing she said to me when I asked if I could book a room was sorry I can’t help you or book a room for you and you must book the room online and once that’s complete I can check you in at 9am or 10am . I said that’s not a problem at all I can do that, once I did that and showed her that I booked it she said “that’s great you booked it” I can’t check you in before 12pm. I understand there is hotel rules and policy’s but this lady’s focus is not customer service at alll !!!!!! She must go she was rude and arrogant and if she doesn’t like her job go find another one.

There was a lovely man that came and helped me when I came back around 11am he was wearing glasses he got me my room ready within half an hour and got me into the free breakfast buffet !! Put me on the highest floor so I can rest and get some sleep as I had been travelling without sleep ! This is what you call customer service !!",It’s great for a layover !!!!! The breakfast was great ! The poool was great ! The room was amazing !!! The shower and the bed perfect would stay here again for sure when I come,8.0,August 2023,"August 18, 2023",Standard King Room,1,Solo traveler,8.7
Exceptional,,Great service and location. The room was comfortable.  We would be happy to come back.,10,August 2023,"August 17, 2023",Standard King Room,1,Couple,8.7
Great spot to stay between long flights,,"Lovely big room.
Nice bath",8.0,August 2023,"August 17, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Perfect for what I required,The price,It’s position,8.0,August 2023,"August 15, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,,best survice ever,10,August 2023,"August 15, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
"The most comfy bed & pillow, close to Jewel shopping centre . I would highly recommend",Nothing,"Very friendly reception staff, very clean room",10,August 2023,"August 15, 2023",Standard Twin Room,1,Couple,8.7
Exceptional,,Great location.  Staff were very helpful.  Room had everything we needed.,10,August 2023,"August 14, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Wonderful,Could only get the restaurant menu served in the bar on Saturday night as they had smorgasbord both Friday and Saturday in the main restaurant.,,9.0,July 2023,"August 14, 2023",1 King Bed Standard Jewel Wing,4,Solo traveler,8.7
Well located,Everything was nice,"The location is great, you can get to downtown using underground",9.0,August 2023,"August 14, 2023",Standard Room,1,Couple,8.7
Exceptional,,Great staff and great room given,10,August 2023,"August 13, 2023",Standard King Room,1,Family,8.7
Best location for Transiting at Changi Airport after immigration,They were currently renovating the lower and upper main   level of the facilities. I don't have a complaint about the renovations but would just liked to have seen the finished product.,The location was the best in regards to us transiting at Changi Airport. We wanted our luggage so it was good that the Hotel was located past immigration. The room was well appointed and the layout suited our needs.,10,August 2023,"August 13, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,,A little hard to find when within the airport,10,July 2023,"August 13, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
"24 hour layover that was better than most trips with sights, plenty of options for great food and cold beer",There was not anything that I didn’t like about my stay.,"Great location, clean, comfortable and staff was friendly and professional",10,July 2023,"August 12, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
great hotel if you are in transit,nothing,"location , food",8.0,August 2023,"August 9, 2023",Standard Room,1,Couple,8.7
Exceptional,Price,All good,10,July 2023,"August 9, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Fantastic respite for layover on long haul flights,Nothing,Awesome staff,10,August 2023,"August 9, 2023",Standard Room,1,Family,8.7
Very Good,,Room was comfortable and spacious.  Nice quiet location but close to airport,8.0,July 2023,"August 9, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
very convenient for us as only had a few hours to have a sleep,it would have been helpful to us if we had received some instructions on how to find the hotel.,Lovely reception on arrival.  I really appreciated being provided a room with a bath when I enquired if the room had a bath.,8.0,August 2023,"August 9, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
An easy to reach airport hotel that feels luxurious and inviting,We had booked for 2 adults and a child but on an arrival to the hotel the pull out bed was not ready in the room. We had to call receptionist and have the bed brought up.,"Location was prefect for the short stay between flights. It was very easy to walk to the hotel after a shot trip on the train between airport terminals. 
Staff were very friendly and happy to help.",10,July 2023,"August 8, 2023",King Location Room - Non-Smoking,1,Family,8.7
Practical yet stylish accommodation which provided great access to the airport and city  would  high,,"An easy check in,  very friendly and helpfully  staff. I was alone with a 3 Yr old and the front desk organised milk for my daughter and a free upgrade too! Great to  watch the planes on the runway.  The room was fabulous,  comfortable and very spacious. Loved  staying here and the hotel allowed me to leave my bags whilst we  explored the city . I would definitely  recommend  staying here between flights , so easy to explore the airport and city and catch the subway.",10,July 2023,"August 7, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
Highly recommended,Nothing,"The staff were fantastic with special mention of Elkes on reception who assisted us greatly by giving us a late check out, and also Salem who helped with our luggage and showed us to our room. Great location right in terminal 3. The room was very good with a comfortable bed, lovely bathroom and the night lights in the base of the bedside tables were a very rare but much appreciated inclusion (especially when not familiar with the layout of the dark room at night). I wish more hotels would include a night light.",10,July 2023,"August 5, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Renovation consideration,Given the noisy renovations which were only mentioned after booking there should have been some consideration to the cost of almost $500 Aud. We only received the advice 3 days before.,Good quality room,8.0,August 2023,"August 3, 2023",Standard Room,1,Family,8.7
Excellent layover hotel,Nothing,This is a very nice hotel located in Changi airport which is quite convenient for long Singapore layovers. The rooms are nice and this last time we were there they were renovating a section which is always nice. Their breakfast is buffet and delicious with endless choices. The staff is amazing. We arrived after midnight and we’re not leaving until late the following day. They extended our stay until 6pm. That was above and beyond!,10,July 2023,"August 3, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Very convenient location and very helpful, friendly staff.",Renovations going on but not their fault. This hardly made a difference. My room got a bit stuffy in the night and I thought there was a bit of an odour. This was not a problem for the other two rooms in our group booking.,Excellent location to access Jewel and Changi airport. We had Jewel Wing room with view of runway. Great bathtub. Staff were really kind and accommodating. Don’t know all their names but Salam was very helpful with pushing wheelchair of my elderly mother. The front desk person (sorry didn’t take his name) was very attentive and helpful in arranging help with our luggage. Aloysius helped us with our luggage to the airport. Really appreciated this with our big group with young kids and elderly parents.,9.0,August 2023,"August 2, 2023",1 King Bed Standard Jewel Wing,1,Group,8.7
Post wedding stay,"We called from the room in the evening to ask if there was any parking voucher/coupon available. Staff just said no as carpark belongs to the airport. 

When we went to checkout, we were lucky there was another guest asking about carpark too. We overheard there was discounted parking voucher guests could buy for 36h ($27). 

We were just glad we overheard and did not choose to do express check out. 

We wished the hotel would volunteer this information right from the beginning during check in.","The breakfast spread was great. 

Room size was very large. There was even a sofa in it. The soundproofing was excellent. We didn't hear any airplane sounds. It could be because we weren't in the direct flight path. The bathroom was very huge too.

The pool was lovely. It didn't feel like we were in Singapore. 

We spent the night at the hotel after our wedding. Hotel was nice to decorate the room with petals and gave us a cake for celebration. We really appreciate it.",9.0,July 2023,"August 1, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Wonderful,,pool,9.0,July 2023,"July 31, 2023",Standard King Room,2,Family,8.7
good choice for a quick rest before going to the city,"soundproofing, obviously. one can hear the din of airplanes flying above.","location unbeatable, directly connected to the airport terminal. Easy to get to restaurants and convenience stores in the airport. good for a night's sleep to recharge after a late flight.  then transfer to another hotel closer to the city afterwards.",9.0,May 2023,"July 31, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Excellent location, very clean, staff are very professional",Close to the mall,Clean,10,July 2023,"July 31, 2023",Standard Room,1,Family,8.7
Wonderful,,The pool is AMAZING,9.0,July 2023,"July 31, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Exceptional,Found some 🐜 in the corridor/room that could be due to the construction on the property. But then hotel staff made sure that we were informed about the construction in advance and apologized about it.,"Great location. You just walk in from T3 into the hotel. And the vicinity to the Jewel is cherry on top. 
The staff is extremely courteous and willing to go out of the way to make you feel home.",10,July 2023,"July 31, 2023",Standard Twin Room,2,Family,8.7
Great place to stay when doing a lay over,Nothing,Convenient,8.0,July 2023,"July 31, 2023",Standard King Room,2,Group,8.7
Perfect location for an overnight stay between flights and still convenient to transport.,Quite expensive.,"Location was so convenient for the airport, The Jewel and public transport. Excellent facilities, breakfast and check-in process.",9.0,July 2023,"July 29, 2023",Standard Double Room with Two Double Beds - Jewel Wing,1,Family,8.7
"Overall, a very pleasant stay.",Pricing - cost more but paying for the convenience.,"Location is excellent. Accessible to all Terminals and Jewel within minutes. The hotel reception was very welcoming, friendly and helpful in ensuring the hotel guests had a wonderful stay. Totally worth it.",10,July 2023,"July 28, 2023",Standard Room,1,Group,8.7
Exceptional,We had a late checkin so had to order room service for our family of 5. Shortly after placing our order tue kitchen called and stated that the gas went out of the kitchen where the kitchen was closed.,The hotel and room were amazing.,10,July 2023,"July 28, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
lovely,,close to airport,9.0,July 2023,"July 28, 2023",Standard Room,1,Couple,8.7
Comfortable,Poorly lit,Convenience,10,June 2023,"July 28, 2023",Standard Room,1,Solo traveler,8.7
The hotel location was perfect for us because it is easily accessed from any of the airport terminal,"The humidity, but the hotel cant do anything about that!","The hotel location was perfect for us because it is easily accessed from any of the airport terminals. We used it as a lay-over on our journey from New Zealand to UK spending two nights. (previously as a lay-over from UK to NZ) 
The staff were brilliant, looking after our needs at all times. My wife is less mobile and was looked after very well.
There was a certain amount of  disruption due to renovation works being started but despite this the staff worked hard to make our stay as smooth as possible.",8.0,July 2023,"July 27, 2023",1 King Bed Standard Jewel Wing,2,Couple,8.7
Very Good,Unclear direction from the Airport terminal to guide traveler to Crown Plaza Hotel,Quite,8.0,July 2023,"July 27, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Overall a wonderful experience and would highly recommend.,"I wish I had been informed about maintenance earlier. I'd made my booking months in advance and while I was given the option of a refund or to back out, I didn't have the time to make a new booking so I stayed. Also due to maintenance I was unable to use the normal fitness centre.","Rooms were very comfortable, bathroom was beautiful, view was amazing, pool was nice, service was impeccable. The location was perfect as well as it had direct access to the airport and Jewel.",8.0,July 2023,"July 26, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
"Really comfortable stay near the airport, great facilities.",No pool bar or service by the pool.,"Big spacious rooms and clean. Location was perfect, so handy.",10,July 2023,"July 25, 2023",Standard Room,1,Family,8.7
Excellent stay,,The location was excellent and the staff very accommodating. Walking distance to jewel which is an experience within itself. I would absolutely stay here again.,10,July 2023,"July 25, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
An awesome stay,None,"The staff very accommodating, room very spacious . The location",10,June 2023,"July 24, 2023",Standard King Room,3,Family,8.7
Great transit hotel,,"Great stay!  Although expensive, the excellent location and facilities makes it all worthwhile.",10,July 2023,"July 24, 2023",Standard King Room,1,Couple,8.7
It was nice the staff were helpful the location to the airport was great,Had a room with no view,Location,8.0,July 2023,"July 24, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Fantastic service and clean hotel,It’s too dark at the corridor,So clean and convenient,9.0,July 2023,"July 23, 2023",Standard Twin Room,1,Family,8.7
Good for what we needed (close to airport),Very expensive,Good beds & great proximity to terminal,8.0,July 2023,"July 23, 2023",Standard Twin Room,1,Family,8.7
Convenient.,"Price is a little on the high side but you get what you pay for, and there is a lot available in the hotel. Not good for short trips, you will want to take advantage of the services.","Convenient location at the airport between transiting stops, no need to leave the airport, just take the airbridge directly to the hotel. Despite being an airport hotel, it had a luxurious and resort feel about it. Very well maintained and serviced. I was on crutches and needed a wheelchair to get around long distances. The staff were very accomodating.",10,July 2023,"July 23, 2023",Standard Room,1,Solo traveler,8.7
Wonderful,,Very accommodating and gave us a late check out of 2pm then looked after our bags before our flight,9.0,June 2023,"July 23, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
Perfect after long flight,,"Everything, everyone, brilliant.",10,July 2023,"July 23, 2023",Standard Twin Room,1,Family,8.7
Wonderful,Quality of coffee offered at breakfast and limited options for made to order cooked breakfast.,"Accessible location, great service, and accommodating staff.",9.0,July 2023,"July 22, 2023",Standard Room,2,Family,8.7
Wonderful,We could not get salt for the bath!,Location and vips,9.0,July 2023,"July 22, 2023",King Location Room - Non-Smoking,2,Family,8.7
overall satisfied,very limited TV channels; the worst pizza I have eaten via room service,comfort and location,8.0,July 2023,"July 21, 2023",Standard Double Room with Two Double Beds - Jewel Wing,1,Family,8.7
Well set up and convenient hotel for a stopover: good cafe.,"Large and open walkways very hot, but generally very comfortable.",In airport so very convenient; good cafe.,8.0,May 2023,"July 21, 2023",Standard Room,1,Solo traveler,8.7
Spacious room in airport hotel,Overpriced.,Well appointed room located in the airport. Good for an overnight stay between flights.,8.0,July 2023,"July 21, 2023",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Wonderful,,"Very helpful staff 
Convenient location",9.0,July 2023,"July 20, 2023",1 King Bed Standard Jewel Wing,1,Family,8.7
I would definitely stay there again.,No hot-tub to relax in.  Very high cost but I would definitely stay there again.,The connection to the airport was the best feature by far.  Breakfast offered a variety of diverse food choices. Staff were superb and very helpful.,10,July 2023,"July 20, 2023",1 King Bed Standard Jewel Wing,2,Couple,8.7
Fabulous,Everything was great no complaints,"Bath was great, pool awesome and room was big and so close to terminal for our flight next day and being able to pay hourly for late check out is great.",9.0,July 2023,"July 20, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
The perfect break for a long flight,Nothing,The location is excellent for a night in transit  and the pool is great,9.0,July 2023,"July 20, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Best airport hotel ever!!,,"The staff at this Hotel are extraordinary - helpful, courteous & willing to assist in any way they can. Made our stay in Singapore perfect by storing luggage and aiding us in every way.",10,May 2023,"July 20, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Convenient location for overnight stay and onward travel.,,Friendly staff and good facilities including fitness centre etc.,9.0,June 2023,"July 20, 2023",Standard King Room,1,Couple,8.7
Everything you need,Location,Fast booking in and great self checkout for flying on,10,July 2023,"July 19, 2023",Standard Room,1,Couple,8.7
A convenient place to stay for a short stop over.,nothing,"We arrived earlier at Crowne after our flight landed at 5.30am for a 24 hour stop over. The staff were welcoming. We had let Crowne know prior to arrival that we needed an early book-in time which they kindly organised for us, we paid a little extra, but it was worth it.   The rooms were large and comfortable. The train station was easy to access. We had no issues at all.  We would certainly use Crowne Plaza again.",9.0,July 2023,"July 19, 2023",Standard Room,1,Family,8.7
We often stay at the hotel and love it - we’ll be back!,"The dark interior of the hotel is very gloomy. Please brighten it up, we are on holidays and would love a happy welcome with a more uplifting look.","Amazing breakfast, love the international selection!",10,July 2023,"July 19, 2023",Premium Pool Access,1,Family,8.7
Very Good,,Close proximity to airport.,8.0,June 2023,"July 19, 2023",Standard Room,1,Couple,8.7
Good place for one night rest before a long journey. Many restaurants but shopping is limited,,Location and facilities,10,July 2023,"July 18, 2023",Standard Room,1,Family,8.7
Wonderful,Position,Position for an overnight flight was perfect,9.0,July 2023,"July 18, 2023",Standard King Room,1,Family,8.7
great,not overly suited for kids as it was a little too classy and in turn made us uncomfortable when the kids acted out,"convince as we arrived in singapore with 2 kids at 6pm so was great to not have to get a taxi, the kids loved the pool as did hubby but it was a little cold for me. food was good at the restaurant and we got 30% off dining for staying at the hotel",10,July 2023,"July 18, 2023",1 King Bed Standard Runway View,1,Family,8.7
"Great locationa and staff, areas for improvement","Could have had a microwave oven in the room, along with wine glasses. Bed rest cushion was worn out with scratches. Some furniture wooden laminate were peeling","Great location beside Jewel, lots of food options. Staff were very friendly and helpful.",9.0,July 2023,"July 17, 2023",1 King Bed Standard Runway View,1,Couple,8.7
relaxing and luxurious,,"everything was excellent. It is the perfect transit hotel.
wonderful room and beautiful food.",9.0,July 2023,"July 17, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,No privacy in the bathroom,,8.0,June 2023,"July 16, 2023",Standard Room,1,Family,8.7
Beautiful pool area and great for a one night stop over if limit time. But at 465$ was expensive for a bed that was not,Our sink pop down was stuck so couldn’t drain sink,Location,8.0,July 2023,"July 15, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Comfortable room.,,Great room and comfortable  bed. It took the stresss out of flying. Staff were great and the process was smooth. The IGH is certainly an upper end hotel at the airport.,10,July 2023,"July 15, 2023",Standard King Room,1,Family,8.7
Will come again.,The big window by the bath tub,Al the staff I met were very helpful and polite.,8.0,July 2023,"July 14, 2023",Standard Room,1,Solo traveler,8.7
"Nice hotel, close to airport terminals , friendly staff, rooms are well furnished, spacious , clean.",Expensive and also no free breakfast,"Very close to the terminals  infact can walk to terminal 3. Friendly staff, nice pool, nice view of the Jewel from the room, rooms are all new and clean.",10,July 2023,"July 14, 2023",Standard Double Room with Two Double Beds - Jewel Wing,1,Family,8.7
Perfect,,"Staff were exceptionally friendly.
Very comfortable, bath was amazing. Room service food was great.",10,July 2023,"July 13, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Luxury layover,,Huge room in best location,10,July 2023,"July 13, 2023",1 King Bed Standard Jewel Wing,1,Couple,8.7
Well worth the money! Excellent respite after a very very long flight!,,"Large spacious room, clean, new feeling still. Excellent access to pool even after dark. Perfect after a long flight. Amazing location!",9.0,July 2023,"July 12, 2023",Premium Twin Room with Lounge Access,1,Family,8.7
Wonderful,Perhaps the hotel would consider to install toilet bidat.,,9.0,July 2023,"July 12, 2023",1 King Bed Standard Jewel Wing,2,Family,8.7
