Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
A piece of Warsaw histrory,,"Beautiful interiors
Perfect location
Delicious breakfast",10,March 2023,"May 27, 2023",Standard Single Room,1,Group,9.2
Exceptional,The terrible Booking.com transfer failures,Hotel was outstanding in all respects,10,May 2023,"May 19, 2023",Standard Double,7,Family,9.2
Exceptional,n/a,"This is one of the best hotels I have ever stayed in. very clean, quiet place.",10,May 2023,"May 16, 2023",Standard Single Room,2,Solo traveler,9.2
Would be my first choice for our next stay in lovely Warsaw.,Breakfast a little crowded but excellent buffet.,Beautiful classic hotel. Very good value for money. Spacious room with excellent facilities.,9.0,April 2023,"May 13, 2023",Standard Double,1,Couple,9.2
very enjoyable,nothing,location and cleanliness,10,May 2023,"May 12, 2023",Standard Double,2,Couple,9.2
Exceptional,,"Cozy, spacious room. Impressive interiors. Good breakfast.",10,April 2023,"May 10, 2023",Standard Double,2,Couple,9.2
Thank you!,,Beautiful elegant European hotel in walking distance to all attractions.,10,April 2023,"May 8, 2023",Superior Twin Room,1,Couple,9.2
Great location and friendly staff.,"Despite being there for two nights I would have expected house keeping to have sorted the issue with the bath not draining. For a 4* hotel, this should have been corrected.",It’s location and level of care in the building.,8.0,May 2023,"May 7, 2023",Standard Single Room,2,Solo traveler,9.2
Perfect stay in Warsaw,,"Perfect localisation, very close to Main Train Station, lots of trams, buses nearby, close to metro. Lots of good restaurants nearby. Very good breakfast with lots of choices. Lobby bar open till late (23.00) with hot kitchen.",10,May 2023,"May 3, 2023",Superior Double,3,Couple,9.2
Exceptional,,Excellent location. Great quality. Accomplished staff.,10,May 2023,"May 3, 2023",Standard Twin Room,1,Couple,9.2
One of the best hotels I've stayed,coffee quality in buffet is not good.,"Amazing hotel, luxurious, smells nice!",10,April 2023,"May 3, 2023",Standard Double,4,Couple,9.2
Exceptional,Nothing...its exceptional,"Everything. I've been staying at the hotel since my first trip to Warsaw in 2015. The character, history, position and friendly staff add value to the experience.",10,April 2023,"May 1, 2023",Deluxe Double Room,5,Solo traveler,9.2
Nice stay in nice hotel,all was good,"very nice room on quiet side of hotel, definitely  ask for quiet room other face  busy main road . very good breakfast  with big choice of hot, cold  and vegan dishes , catered for all tastes . only point was water in the room from tap is chlorinated and makes tea taste strange ( i drink a lot of tea!!)",9.0,April 2023,"April 26, 2023",Standard Double,1,Solo traveler,9.2
It met my expectations.,Lower prices for room.,"Location, food, friendly staff,  access to public transport.",10,March 2023,"April 21, 2023",Superior Single Room,3,Solo traveler,9.2
amazing stay in the heart of Warsaw,"nothing, it was amazing and it was our second time int time hotel",excellent,10,April 2023,"April 14, 2023",Family Room (2 Adults + 2 Children),2,Family,9.2
excellent very recommended,nothing,"excellent location, great staff",10,April 2023,"April 12, 2023",Standard Double,5,Couple,9.2
great value for central 4 star hotel. Also a great breakfast.,nothing,beautiful old school hotel. Very central.,9.0,March 2023,"April 12, 2023",Standard Twin Room,2,Solo traveler,9.2
All perfect.,,"From the staff, to the structure of the hotel everything is wonderful. The breakfast was delicious and our room had a fantastic view and a very comfortable bed.",10,April 2023,"April 9, 2023",Standard Double,2,Family,9.2
Exceptional,,"Breakfast is delicious, fresh, and filling. So good!",10,April 2023,"April 7, 2023",Standard Twin Room,3,Group,9.2
Wonderful,,"A hotel with history, in the middle of the centre.",9.0,April 2023,"April 5, 2023",Standard Twin Room,2,Solo traveler,9.2
,,,10,April 2023,"April 3, 2023",Superior Double,1,Family,9.2
Exceptional,,Very comfortable beds! Excellent breakfast!!,10,April 2023,"April 3, 2023",Standard Single Room,4,Family,9.2
Wonderful,There was no jacuzzi facility or pool.,"The room was very clean and cosy.  Despite been so close to the street, it was very quite.",9.0,March 2023,"April 2, 2023",Superior Double,3,Couple,9.2
will come back,the restaurant needs to be reopened,its 110 years are in the walls and can tell stories,8.0,March 2023,"March 31, 2023",Superior Double,1,Couple,9.2
perfect,,beautiful hotel in the middle of Warsaw,8.0,March 2023,"March 31, 2023",Standard Twin Room,1,Solo traveler,9.2
Exceptional,,Fantastic location. The room was clean and quiet. We thoroughly enjoyed our stay.,10,February 2023,"March 25, 2023",Superior Twin Room,3,Group,9.2
Almost approach perfecr except payment system.,"When we are booking room we didnt include breakfast. and then morning time when we had time for eat breakfast, that staff request to us immediately pay for counter. i told to them my room number and i start to tale food in the dish. but 1 more time to come to me request to pay. and also, when i using hotel bar, i also request to them to include my room charge. but they also request to us immediately paying. 
so if possivle for convinient for guest to include room charge for every service.","Best location
clean
kindful staff",10,February 2023,"March 24, 2023",Superior Double,2,Family,9.2
Lovely gem in the centre of Warsaw,Breakfast could have had a little more variety. But such a minor point in on the overall scheme of things.,"Excellent location. 5 minutes walk to Warsaw central station. Across the ministry of culture and science. Minutes from shopping and eating choices.
Lovely hotel and a great room with a view.
Posh toiletries.
Very friendly staff.",10,March 2023,"March 24, 2023",Deluxe Double Room,2,Couple,9.2
"Old World Charm, maintained in Mint Condition!",,"Old world Charm, maintained in mint condition! clean, quiet comfortable rooms, with good WiFi, and powerful shower. Sauna was great, and the Breakfast was superb! wide variety, and delicious! warm welcome, at the front desk, and Lunch and Dinner was delicious! looking forward to staying again! located only a few blocks walk from the main train station.",10,March 2023,"March 20, 2023",Standard Double,1,Couple,9.2
Very Good,"The pillows of the bed were not really comftable. They must be harder. 
Internet was not easy to use.",The location was good. The employees were friendly. The room had a good size.,8.0,February 2023,"March 20, 2023",Standard Double,4,Solo traveler,9.2
Exceptional,,"Exceptional service, clean and spacious room, great breakfast 👌",10,March 2023,"March 16, 2023",Superior Double,2,Couple,9.2
Best solution for NYE,,"Central position, cozy and clean room, kind staff, real value for money.",10,January 2023,"March 15, 2023",Superior Double,2,Couple,9.2
wonderful hotel,,everything was great!,10,March 2023,"March 14, 2023",Standard Double,1,Couple,9.2
Wonderful,"Mini bar was empty, and a guest is supposed to call reastaurant even for just a bottle of sparkling watter.","My stay was short, one night with early departure for tranzit, so  did not have enough time to explore and use all facilities, but what I saw impressed me. Location is perfect and staff fully proffesional and kind.
Will come back for sure, though in period when price would be discounted ;-)",9.0,March 2023,"March 14, 2023",Standard Double,1,Solo traveler,9.2
Exceptional,,"Very good stay at middle of Warsaw. Friendly staff, clean room and great restaurant. Highly recommended.",10,March 2023,"March 12, 2023",Superior Double,2,Couple,9.2
A delight.,Nothing.,Everything. Breakfast was exemplary.,10,March 2023,"March 12, 2023",Standard Double,2,Couple,9.2
Wonderful,Beds and pillows were very hard,"Breakfast was excellent! A bit pricy, but definitely worth it!",9.0,March 2023,"March 10, 2023",Standard Twin Room,3,Group,9.2
Vert nice,,"Vert Nice breakfast, the AC not totally silent but otherwise the room was very clean and comfortable.",9.0,March 2023,"March 7, 2023",Standard Twin Room,1,Solo traveler,9.2
Met all of our expectations and more,,Everything.  Friendly and helpful staff,10,March 2023,"March 6, 2023",Superior Double,3,Couple,9.2
Wonderful,Only stay for two days,Super good hotel,9.0,February 2023,"February 28, 2023",Standard Double,2,Solo traveler,9.2
"We had a really nice stay , the location of the hotel is perfect.",The bed had a hard mattress.,"The room was big and comfortable, we were very satisfied with the facilities.",9.0,February 2023,"February 28, 2023",Standard Double,3,Group,9.2
Wonderful,Nothing. Perhaps they can put hand lotion in the communal bathrooms in the reception area.,Very friendly and accommodating. They allowed me to check in early and check out late as I had a late flight,9.0,February 2023,"February 27, 2023",Standard Twin Room,2,Solo traveler,9.2
made our Warsaw stay very enjoyable,nothing,very enjoyable stay at hôtel Polonia. great hotel and location,10,February 2023,"February 24, 2023",Standard Double,3,Couple,9.2
Exceptional,Not applicable for this place,Everything is perfect ❤️,10,February 2023,"February 21, 2023",Superior Double,3,Family,9.2
Wonderful,There was no soap in the room ;(,Everything,9.0,February 2023,"February 20, 2023",Standard Twin Room,2,Family,9.2
Exceptional,,"I asked for a quiet romm as I was travelling for work.
I received one at the end of corridor which was comfortable and quiet. 
Very good and varied breakfast",10,February 2023,"February 20, 2023",Standard Single Room,1,Solo traveler,9.2
Nice and easy,/,"breakfast, room, location",9.0,February 2023,"February 13, 2023",Standard Twin Room,2,Group,9.2
Very good value for the price,"I would only appreciate larger cups for tea at the breakfast but that's a small thing. 
I would also recommend sending invoices by e-mail instead of printing two copies (= becoming more eco-friendly).","A nice and clean room, comfortable bed, enough space for clothes. My room was very quiet, however, a colleague complained of hearing trams going in the street. Complementary bottle of water provided every morning. All bare necesities provided. Nice breakfast with a variety of choice. Location close to the city centre. The staff was nice. I paid right at the check-in and therefore the check-out was very quick.",9.0,February 2023,"February 13, 2023",Standard Single Room,3,Group,9.2
Exceptional,I could not find fault. I thought it was well run and had a thoroughly enjoyable stay.,"Staff were excellent and polite. Room cleanliness was excellent. Gym was small but sufficiently equipped and clean. Staff again very courteous.
Bar food was good with excellent staff.
All round a good job.",10,February 2023,"February 13, 2023",Superior Double,11,Solo traveler,9.2
A beautiful historic building in an excellent location with friendly helpful staff and an outstanding breakfast selectio,,"Beautiful building, excellent location and outstanding breakfast",10,February 2023,"February 13, 2023",Deluxe Double Room,3,Couple,9.2
Wonderful,,"Great place, a beautiful building, and very helpful staff. Nothing to complain about.",9.0,February 2023,"February 8, 2023",Standard Single Room,1,Group,9.2
Exceptional,,Conveniently located near the railway station. Walking distance to Old Town. The hotel & rooms have a much cozier atmosphere than most of the chain hotels. Very friendly staff. Spacious rooms with fridge.,10,February 2023,"February 6, 2023",Standard Double,2,Couple,9.2
"Perfect Location, Very Clean, Very Comfortable and i would recommend this hotel to all my friends",nothing,"Perfect Location, comfortable bed, very clean and i would definitely stay again",10,January 2023,"February 5, 2023",Standard Double,2,Couple,9.2
Exceptional,,Great location and nice staff!,10,January 2023,"February 4, 2023",Standard Double,1,Family,9.2
Comfortable place in central location,,"Renovated old building right next to Central Station. Comfortable rooms, very good breakfast.",9.0,January 2023,"January 30, 2023",Superior Twin Room,2,Group,9.2
Exceptional,No,The location and the room was very clean,10,January 2023,"January 30, 2023",Standard Twin Room,4,Couple,9.2
Exceptional,"It would be nice if there were more types of noodles
European style and oriental style","1)Arriving before the stipulated check-in time, thank you for the consideration of the hotel for allocating the room.
2)It was good for a 4-star hotel,There was a variety of food, had a good meal
3) It's a 4-star hotel, but the interior is as good as a 5-star",10,January 2023,"January 26, 2023",Standard Single Room,1,Solo traveler,9.2
Great hotel in the center of Warsaw,Nothing,"Great hotel with superior location in the center! The hotel looks awesome, have comfortable and quite rooms. Definitely recommended!",10,January 2023,"January 23, 2023",Standard Twin Room,2,Solo traveler,9.2
Exceptional,,"For me this is the best hotel to stay in Warsaw.  I usually choose Polonia when I am in the city. Fabulous breakfast,  cozy rooms, great location,  very helpful staff. Thank you🤗",10,January 2023,"January 23, 2023",Standard Twin Room,1,Family,9.2
Wonderful,,"Fantastic hotel. Beautiful room, so comfortable. Food amazing. In the centre of Warsaw.",9.0,January 2023,"January 16, 2023",Deluxe Double Room,3,Family,9.2
central and comfortable,"I had a town view which was a little noisy. double glazing but the trams are heavy and make the room vibrate. it did t bother me too much though. nice bathroom, shower and bath plus lots of hot water.","nice hotel, central location. clean and comfortable.",10,January 2023,"January 16, 2023",Superior Double,2,Solo traveler,9.2
Perfect stay in capital city,Room temperature - too high even with window opened,"Very good localisation, central, close to main train station. Close to metro, trams and buses. Lots of restaurants nearby. Lobby bar opened till late with opportunity to eat. Very good breakfast with lots of choices.",9.0,January 2023,"January 10, 2023",Standard Double,3,Couple,9.2
"Great value for money, however, need to upgrade food :)","Breakfast were poor, not much choices and not very delicious.","So good location, everything is very close by walk. Loved it!",10,January 2023,"January 5, 2023",Standard Double,1,Group,9.2
Good comfy stay in the center of Warsaw,"room for breakfast bit small,breakfast could be better.","perfect location,right in the center,comfortable and large rooms,polite staff,nice interior.",9.0,December 2022,"January 4, 2023",Standard Double,1,Group,9.2
"I strongly recommend stay in the hotel. excellent location and spacious stylish rooms, great city view and value for mon","common breakfast, the 1 day we went down for breakfast which was til 11.00 ( new year) and We arrived in restaurant at 10.40 and get attitudes from front desk lady that we have to hurry cause soon is finished. She didn’t show up for 10 minutes so we was waiting in front the breakfast room door to give our room number. I think 10.30 when breakfast is til 11,00 on the 01.01 is more then enough time and attitudes was unnecessary.","location, cleanest hotel I have been in, reception, late restaurant working hours on new years eve, room service excellent, great breakfast in bed",10,January 2023,"January 2, 2023",Deluxe Double Room,2,Couple,9.2
Wonderful,Kettle broken and inflated price for New Year's eve. They sorted the kettle straight away for us,Quality and cleanliness,9.0,January 2023,"January 2, 2023",Standard Double,1,Family,9.2
very good hotel,TV was old,"hot tub in the bathroom, good value",8.0,December 2022,"January 1, 2023",Standard Double,2,Couple,9.2
The best hotel in Varsovia,,"Staff was very friendly. Clean staff was incredible.
Breakfast is amazing !!!!",10,December 2022,"December 31, 2022",Standard Twin Room,3,Family,9.2
Exceptional,,everything was perfect!,10,December 2022,"December 27, 2022",Superior Twin Room,1,Group,9.2
Wonderful,,"Very clean, quite, beautiful hotel. The breackfast was rich and varied.",9.0,December 2022,"December 27, 2022",Standard Twin Room,2,Couple,9.2
Exceptional,"Everything was perfect. Very beautiful hotel in the centre, clean and comfortable room, friendly and profesional recession.",,10,December 2022,"December 23, 2022",Standard Twin Room,1,Family,9.2
"We loved the atmosphere, the service and the bar. The location is great .","The Polonia Palace Hotel exceeded our expectations . It was a very comfortable stay.
We will stay at the Polonia the next time we visit Warsaw.","The breakfast was fabulous. There was a variety of choices in the buffet from breads, pastries, eggs, cereal, fruit and vegetables and more!",10,December 2022,"December 21, 2022",Superior Twin Room,3,Group,9.2
Wonderful,,"Everything 
Breakfast 
Room
Location",9.0,December 2022,"December 19, 2022",Standard Double,4,Family,9.2
Comfy beds and great service in the very center of Warsaw,"A minor thing which could improve otherwise outstanding service would be to provide the rooms with drinking water and renew the coffee/tea supply on daily basis. But I know that many hotels do that only on the day of check-in, so it is more of a personal opinion rather than a requirement.","Excellent location, newly renovated and clean rooms, great beds, and helpful staff. I didn't get a chance to try breakfast in the hotel, but there are plenty of venues within walking proximity for breakfast, dinner, or drinks.",10,December 2022,"December 18, 2022",Standard Double,3,Couple,9.2
"Beautiful hotel in great location, comfortable room",nothing we didn’t like,"great location, easy access to all attractions and shopping. Large room and comfortable. Beautiful Christmas decor and interior",10,December 2022,"December 17, 2022",Standard Twin Room,2,Group,9.2
"Brilliant, Great place ,",Nothing,Everything,10,December 2022,"December 12, 2022",Family Room (1 Adult + 2 Children),1,Family,9.2
Exceptional,I thought the price for breakfast per person was a bit expensive. More expensive then most UK hotel prices. 50zl per person seems reasonable but anything more is a liberty in my opinion.,"I liked the location. Very close to trains, trams and bus links. Old town was 25min walk away but it’s a nice walk and a good walk for discovering different places to eat and drink.",10,December 2022,"December 11, 2022",Standard Twin Room,3,Solo traveler,9.2
"warm, clean, modern and relaxing",,"great location, clean, secure, modern, all OK",10,December 2022,"December 9, 2022",Standard Twin Room,1,Family,9.2
Wonderful,,Excellent location; room larger than average hotel rooms; excellent breakfast,9.0,December 2022,"December 9, 2022",Superior Single Room,3,Group,9.2
Very Good,,excellent breakfast and beds,8.0,December 2022,"December 7, 2022",Standard Single Room,3,Solo traveler,9.2
would stay here again and recommend to others.,Our room was very small. I think they put us in the wrong kind of room.,"Easy walks to attractions, public transportation right outside the door, friendly, helpful staff. Loved  the lobby, nice restaurant reasonably priced.",10,December 2022,"December 6, 2022",Superior Double,3,Couple,9.2
excellent,,beautiful hotel and very clean,10,December 2022,"December 4, 2022",Standard Double,3,Group,9.2
Exceptional,,"Nice location, clean.",10,November 2022,"December 2, 2022",Standard Twin Room,2,Solo traveler,9.2
The hotel that I fell in love with!,—-,"Everything was just excellent! Very comfortable, clean, the staff is polite, the breakfast was just great, the location is amazing!",10,November 2022,"November 27, 2022",Superior Double,3,Couple,9.2
old world elegance,shower in bath,stylish and old,8.0,November 2022,"November 26, 2022",Deluxe Single Room,1,Couple,9.2
Exceptional,Nothing,Everything,10,November 2022,"November 22, 2022",Superior Double,4,Couple,9.2
Perfect for a weekend getaway,You cannot fully open the window. No basic toiletries in the bathroom but shower hats.,"The location is great, the rooms are big and spacious. Everything is clean and welcoming . Curtains actually keep the light out so you can sleep",10,November 2022,"November 22, 2022",Standard Twin Room,4,Family,9.2
"beautiful hotel, good location and good facilities",no complaints,"it was great location, good value and clean",8.0,November 2022,"November 20, 2022",Standard Double,1,Solo traveler,9.2
Hotel Polonia Palace is an outstanding hotel that I wholeheartedly recommend to everyone.,Everything was fantastic.,Hotel Polonia Palace is superb in every way.,10,November 2022,"November 17, 2022",Standard Twin Room,1,Couple,9.2
Wonderful palace to stay in and I will return back to stay here.,Breakfast is pricey and has less options. They need a microwave at least within reach of the people staying in the hotel.,"Large hotel room and friendly staff. Very easy to access. The bathrooms were exceptional. I enjoyed my stay. There is an air conditioner in the room and a TV along with a refrigerator. The room also comes with an electronic Safe, a iron board, and a large almirah.",9.0,November 2022,"November 17, 2022",Deluxe Double Room,6,Solo traveler,9.2
Fantastic stay,,The room was spacious and clean (the bathroom was also roomy). The breakfast was amazing with a large variety of things to choose from. We were also allowed to leave our luggage after checkout in order to pick up later on in the day. We really enjoyed our stay here.,9.0,November 2022,"November 15, 2022",Standard Double,3,Couple,9.2
Good!!!!,,The location is very good. The room was spacious and comfortable. I'm willing to visit again.,9.0,October 2022,"November 14, 2022",Superior Single Room,2,Solo traveler,9.2
Exceptional,"The mattress was a kind of old and hanging through in the top floor room I stood, but other rooms I have stood didn’t have this problem","everything was great, location, food, staff, gym and service.",10,November 2022,"November 13, 2022",Standard Double,2,Couple,9.2
Exceptional,Everything was just perfect,Hotel extremely clean.. Well done,10,November 2022,"November 13, 2022",Standard Twin Room,2,Group,9.2
good,everything,yas,10,November 2022,"November 11, 2022",Standard Double,2,Couple,9.2
That was my second staying at the hotel and I will be back!,I would like vegan and vegetarian food options for breakfast and dinner.,"The comfort of the bed and the room. 
The hotel’s interior style. 
The staff’s professionalism and friendliness.",9.0,November 2022,"November 10, 2022",Superior Double,1,Solo traveler,9.2
Second stay here in this year,There is nothing to say. Maybe one suggestion: it would be great if in each room guests could find a shoehorn.,"It was a second stay in this hotel for us. Very comfortable beds, well equipped rooms, was very clean, a lot space for storing goods, room is safe for kids. Breakfast is good, everyone could find meals according their food preferences. Nice location - underground station is near, city centre in walking distance. This time there were a compliment from hotel: sweet dessert and bottle of wine.",10,November 2022,"November 9, 2022",Family Room (2 Adults + 2 Children),3,Family,9.2
This hotel I will use again.,I have no complains.,"Great service and beatiful lobby. Nice rom with really good bed. The breakfast was good and there was a lot of different food to choose. I will use this hotel again, for sure.",9.0,November 2022,"November 8, 2022",Deluxe Single Room,1,Group,9.2
"Centrally located, clean and stately",Staff a little abrupt at times – not a lot of patience.,"Very nice Superior Twin Room. My requests for a city-facing view of the Palace of Science and Culture was fulfilled. Comfortable beds. Right opposite Central Metro station,",9.0,November 2022,"November 6, 2022",Superior Twin Room,2,Group,9.2
Wonderful,"Hangers that could only hang in wardrobe,  couldn't hang hanger in bathroom.",V comfortable beds. Good sized bathroom. Good breakfast and very reasonable bar meals.,9.0,November 2022,"November 6, 2022",Standard Twin Room,3,Group,9.2
Exceptional,good,good,10,November 2022,"November 6, 2022",Superior Double,4,Couple,9.2
Our stay was perfect.,,"Our stay was perfect. Location, food, cleannes. Hotelnis near crouded street, but rooms are quiet.",10,November 2022,"November 4, 2022",Family Room (1 Adult + 2 Children),4,Family,9.2
"It’s a perfect hotel for a tourists, who want visit Warszaw. Hotel is situated near the train station, and there are man",There’s no remarks.,Very good situation in the middle of the city. Clean and tidy room.,10,October 2022,"November 1, 2022",Standard Double,3,Group,9.2
Perfect place to stay.,,Perfect location,9.0,October 2022,"October 31, 2022",Deluxe Double Room,3,Couple,9.2
perfect to stay in Warsaw,,"breakfast, size of the room, size of the wardrobe, cleaning, room gets dark enough with the curtains so you can have a good rest, gym",9.0,October 2022,"October 31, 2022",Standard Double,1,Couple,9.2
Marvellous!,,The room was super clean and I have free access to some facilities like the sauna and the gym.,10,October 2022,"October 30, 2022",Standard Twin Room,3,Couple,9.2
Stay in Warsaw,,"Beautiful hotel, very good localisation, very good breakfast with lots of choices, comfortable room",10,October 2022,"October 23, 2022",Standard Double,1,Solo traveler,9.2
comfortable friendly and lovely ambiance,breakfast hot part was cold,location staff,9.0,October 2022,"October 23, 2022",Superior Twin Room,3,Solo traveler,9.2
Exceptional,none,"Very clean, quiet and lovely room. The location was very good. Very nice restaurant with nice staff and tasty food.",10,October 2022,"October 22, 2022",Superior Double,5,Solo traveler,9.2
Great hotel in central location,Check-in process was slow and messy.,"Great room - very quiet, clean, with extremely comfortable beds and fantastic bathroom.",9.0,October 2022,"October 21, 2022",Standard Twin Room,2,Couple,9.2
Exceptional,,"Personnel went above and beyond to help, even with the most trivial issues. They were  knowledgeable and polite. Excellent breakfast with large selection that would satisfy every taste. I will definitely stay at the Polonia Palace again and I will recommend it to others.",10,October 2022,"October 21, 2022",Standard Single Room,5,Solo traveler,9.2
i like warsav,,taxi driver Marius was The best,10,October 2022,"October 20, 2022",Deluxe Double Room,1,Couple,9.2
Exceptional,,"Spacious, clean and silent room. Very good breakfast. Good location. Nothing but positive to say about my stay. I will definately stay here again if I’m in Warsaw.",10,August 2022,"October 14, 2022",Standard Single Room,2,Solo traveler,9.2
Exceptional,,"Everything.
From staff to food, everything was just as amazing as it could be, the food was wonderful, the staff were nice and helpful and the hotel itself was just gorgeous.
Will definitely come back again.",10,October 2022,"October 12, 2022",Standard Twin Room,1,Family,9.2
a great hotel for a really good price… made by the efficentcy and no-nonsense attitude of the staff,zero,"really helpful staff. not at all intrusive but very, very efficient.",10,October 2022,"October 11, 2022",Superior Double,1,Solo traveler,9.2
Exceptional,,"Excellent customer service. Clean, spacious rooms.",10,October 2022,"October 8, 2022",Superior Twin Room,1,Solo traveler,9.2
"pleasant, cozy hotel",,"Elegant, clean hotel in great location",10,October 2022,"October 5, 2022",Superior Twin Room,1,Family,9.2
would definitely return,,"staff excellent, position excellent, breakfast excellent",10,September 2022,"October 5, 2022",Standard Double,3,Couple,9.2
Excellent stay,N/A,Excellent stay,10,September 2022,"September 30, 2022",Deluxe Single Room,1,Family,9.2
"Great value, more so with breakfast included.  Clean and very friendly.","Bed in second room was a little uncomfortable as it felt very worn.  Was also very hot, even with air-con on.  Can be quiet noisy as well, given its location.","Rooms were big and clean.  First night I was top floor (7th) and had a great view of the skyline.  Second stay there I had an expresso machine in the room.  Breakfast was very nice, with. Wide selection of food and drinks.",9.0,September 2022,"September 30, 2022",Superior Single Room,4,Family,9.2
Exceptional,,", Beautiful historic hotel. Excellent staff. Rooms clean and spacious. Close to central rail station and concert halls and museum",10,September 2022,"September 29, 2022",Standard Double,1,Solo traveler,9.2
Exceptional,,"Location is Superb. You can see palace of culture and science from Hotel gate and is 2 mins walk away. The main train Warsaw centrum is also 4-5 mins walk away. Key bus stop and tram stop very close.
The room was also very large and the reception staff was very friendly.",10,September 2022,"September 29, 2022",Standard Double,2,Couple,9.2
One of the best hotels you can visit on your stay in Warsaw.,"I got used to the room service getting their cleaning done somewhere around breakfast or a bit later on, however 3/5 days we were there, the cleaning took place around 16:00, which was only a minor inconvenience.","Huge variaties of foods at the breakfast table. Warm and welcoming staff. Rooms facing the Palace of Culture and Science have a wonderful scenic view of the busiest part of Warsaw, while keeping the noise levels inside a room to a minimum.",9.0,September 2022,"September 28, 2022",Deluxe Single Room,5,Solo traveler,9.2
fantastic,,"Everything was very very clean, quiet and stylish
breakfast was great",10,September 2022,"September 27, 2022",Standard Twin Room,2,Couple,9.2
Very good for an excellent location,Trains running all night long,Excellent value for the money,10,September 2022,"September 27, 2022",Superior Double,1,Couple,9.2
Exceptional,,Spacious room and bathroom. Everything was super clean. The bed was comfortable. Nice breakfast with plenty of choices. The decor was very nice-looking.,10,September 2022,"September 26, 2022",Standard Twin Room,1,Solo traveler,9.2
superb,nothing,everyting and specially hudge breakfast,10,September 2022,"September 25, 2022",Standard Double,1,Couple,9.2
Save a room for me on the next visit !,Nothing to add; it’s just a shame that you can’t access the balconies.,"The location is very convenient, the heart of downtown Warszawa.",10,August 2022,"September 25, 2022",Deluxe Double Room,2,Solo traveler,9.2
The Polonia is the perfect choice for a break in the heart of Warsaw. I couldn’t recommend it highly enough.,,The hotel was immaculately clean. The room was large as were the beds. Perfect location for discovering Warsaw. Wide range of choices at breakfast. A very good price.,10,September 2022,"September 25, 2022",Standard Double,4,Couple,9.2
Wonderful,The bed was too soft for me.,The quiet room is a plus to have a good rest. The breafast is delicious. The bathroom is sparky clean as well as the room..,9.0,September 2022,"September 22, 2022",Superior Double,4,Family,9.2
perfect hotel,"no smoking area
no variety in breakfast",location is perfect,8.0,September 2022,"September 19, 2022",Superior Single Room,6,Solo traveler,9.2
Exceptional,,Nice room. Very comfortable bed. Friendly staff. Very tasty breakfast.,10,September 2022,"September 19, 2022",Standard Single Room,1,Solo traveler,9.2
Great location,Nothing,The hotel was lovely. Bed and pillows were very comfortable. Was only there for one night but lovely hotel to stay in if you were spending a few days in Warsaw. Breakfast was really good and large selection.,9.0,September 2022,"September 18, 2022",Standard Single Room,1,Solo traveler,9.2
Great stay recommended,Nothing,"Location superb, view superb",10,September 2022,"September 18, 2022",Standard Twin Room,4,Family,9.2
Exceptional,,"Great location! The bed was extremely comfortable. The room was spacious, cozy and clean. The staff was amazing, high quality service.",10,September 2022,"September 16, 2022",Standard Single Room,3,Solo traveler,9.2
Very Good,"bar closed at 23.00, no food possible after 23.00, also not by ordering to room,","cocktails , location, braekfast",8.0,September 2022,"September 16, 2022",Deluxe Double Room,1,Solo traveler,9.2
"Perfect location, great breakfast","The minibar was empty, though there was a price list on it. Had to call the reception to order prosecco. I was pretty tired of waitimg for it for like 20 minutes just to get a phone call from the staff saying they are out of it:(",Great location! we were traveling by train and the hotel is just a few blocks from the central station. The breakfast was superb! Such a great selection for any taste! The rooms were spacious`and comfortable,9.0,September 2022,"September 15, 2022",Standard Single Room,2,Family,9.2
great,,"room
restaurant
location",9.0,August 2022,"September 15, 2022",Superior Double,4,Solo traveler,9.2
Wonderful,Mattress was a bit uneven (worn out and lower on one side),,9.0,September 2022,"September 15, 2022",Standard Twin Room,2,Solo traveler,9.2
very good but I left my controller,the wifi kept turning off,it’s was very spacious and fancy,10,September 2022,"September 11, 2022",Deluxe Single Room,3,Group,9.2
beautiful hotel in good location,personell at reception where not very attentive,"good location, excellent service, big rooms, great breakfast buffet",10,September 2022,"September 11, 2022",Superior Double,3,Group,9.2
Wonderful,I would suggest changing the bathtub for a shower.,"Excellent location, friendly staff and delicious breakfast. I also called a reclining bin in a room .",9.0,September 2022,"September 8, 2022",Standard Single Room,1,Solo traveler,9.2
A very enjoyable stay in an elegant and well situated hotel.,Couldn’t falt anything,"Very good breakfast and really convenient location. Not far from a variety of restaurants (10 - 20 minutes walk depending on your requirements)
Within walking distance of the picturesque old town and various museums.",9.0,September 2022,"September 6, 2022",Standard Double,1,Couple,9.2
As previously a great place to stay in Warsaw.,,"Comfotable room; great obliging staff, good location and good breakfasts. My favourite Warsaw hotel.",9.0,August 2022,"September 5, 2022",Deluxe Double Room,4,Couple,9.2
Classy comfortable hotel for business trips.,"- Not much.
- Perhaps a bit pricey for Polish standard.","- Classy looking hotel in the center location good for business trips.
- Spacious room and good bed.
- Decent Breakfast.
- Free welcome drink at the bar.",8.0,September 2022,"September 4, 2022",Superior Single Room,2,Solo traveler,9.2
Exceptional,"A little cold at reception, not very friendly","Ample and delicious breakfast, superb location and view from room",10,August 2022,"September 3, 2022",Standard Twin Room,2,Couple,9.2
beautiful and clean hotel with perfect location,n/a,"Hotel itself, the location, the cleanliness",10,August 2022,"September 2, 2022",Standard Double,1,Solo traveler,9.2
