Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Wonderful,,The staff was extremely friendly and the facilities were great. I would definitely stay here again.,9.0,February 2022,"March 29, 2022",Queen Room,5,Solo traveler,8.9
Great value and epic breakfast.,,Breakfast was outstanding. Staff were all lovely. Awesome location.,10,March 2022,"March 28, 2022",Twin Room,3,Group,8.9
Very recommended!!!,-,"Very good breakfast!
Everything is fresh!
Always clean 
Fast service with a smile 😃 
Excellent!
The staff is friendly and helpful!",10,March 2022,"March 28, 2022",Deluxe King Room,4,Family,8.9
"Relaxing, after helping Ukrainian refugees in Galati",,"Clean, new, modern…",10,March 2022,"March 25, 2022",Queen Room,1,Group,8.9
highly recommended,N/A,"great location, very clean, comfortable bed, sound proofed room, good breakfast, friendly stuff",9.0,March 2022,"March 24, 2022",Junior Suite,1,Solo traveler,8.9
Exceptional,coffee machine could have been provided,extremely warm staff,10,March 2022,"March 23, 2022",Queen Room,2,Solo traveler,8.9
Very pleasant,,"great location, very good breakfast. Good clean room and very good water pressure in the shower . Staff very helpful",9.0,March 2022,"March 21, 2022",King Room,2,Couple,8.9
Comfortable stay in the heart of old city,"There was some big supportive columns in my room & bathroom, it was preventing me to see the view from my window. The minibar could have been filled with some drinks, the hotel restaurant should have some local tastes since Romanian kitchen is one of the best!",Best location in the heart of old city of Bucharest. Clean & well designed room with ''work from hotel room facilities''.,9.0,March 2022,"March 21, 2022",King Room,3,Group,8.9
"Quiet and clean rooms, breakfast was a bit small",Breakfast was a bit small,Quiet and clean rooms,9.0,March 2022,"March 21, 2022",Twin Room,2,Couple,8.9
Exceptional,,"The rooms were clean, very comfortable, and the staff was amazing. I highly recommend this hotel for anyone visiting downtown .",10,March 2022,"March 21, 2022",Twin Room,2,Family,8.9
Great stay overall,"Breakfast options were a bit disappointing with not a lot of variation - especially all those artificial sugary juices (No natural juices provided). Also missing more breakfast healthy options
A bit outdated furniture - lots of dark colors 
More sustainability focus should be the norm","Spacious, clean room with very nice view in old town
Great location, right in the city center - you can't be in a better location
Attentive staff
Comfy beds
Complimentary water/coffee in room
Good coffee and wine (bar)
Good quality washing products",9.0,March 2022,"March 21, 2022",King Room,1,Solo traveler,8.9
Great place in great area for young and old,nothing,it was great! we had an amazing stay at this beautiful hotel,10,March 2022,"March 20, 2022",King Room,2,Couple,8.9
Great place to stay,The heat was a bit too high.,"Awesome location , very nice and attentive staff , very clean and well kept.",10,March 2022,"March 20, 2022",Queen Room,4,Couple,8.9
Excellent stay,,The hotel was excellent. The staff were very nice. The location of the hotel was perfect. Facilities were excellent. Very recommended hotel to stay in Bucharest. Definitely will come again.,9.0,March 2022,"March 18, 2022",Queen Room,4,Couple,8.9
It's our 4th time we come to the hotel,,"Location, service, the reception guy named Christian who took care, did it in a very kind way and changed our room when we came back later so that we will get what we expected.",10,February 2022,"March 17, 2022",Deluxe King Room with City View,1,Couple,8.9
Wonderful,The water in the shower wasn’t strong enough,,9.0,March 2022,"March 15, 2022",Twin Room,3,Group,8.9
Wonderful,The water pressure in the shower was a bit low.,"Great location, super clean and comfortable.",9.0,March 2022,"March 15, 2022",Twin Room,2,Family,8.9
hilton=quality,breakfast could been more diverse e.g missed fresh fruit,quite room and excellent service,10,March 2022,"March 13, 2022",Queen Room,2,Couple,8.9
Exceptional,It was great,It was great,10,February 2022,"March 13, 2022",Queen Room,1,Solo traveler,8.9
Very reccomended Hotel,"Very hot in the room, we did not have window that could be opened. 
The air conditioner did not allow control
And the water in the shower wasn't hot enough",Almost everthing was perfect ...,9.0,March 2022,"March 13, 2022",Queen Room,4,Couple,8.9
Exceptional,,Location right in the centre of the Old Town and the room size was very big,10,March 2022,"March 11, 2022",King Room,3,Couple,8.9
Beautiful but noisy,"The air conditioning system was very noisy and  made for an uncomfortable disturbed sleep. Even when we turned off the room system completely, it made little difference and when we spoken to the receptionist about it, they said this was a problem throughout the building. So, if you like a quiet nights sleep, this is not the hotel for you.",This hotel is located perfectly for the Old Town and the standards and cleanliness was 4 star.,8.0,March 2022,"March 9, 2022",Twin Room,3,Couple,8.9
"Great location, shame about the noise",The noise of the air conditioning all night was not good. Not a great nights sleep,"great location, exceptionally clean",8.0,March 2022,"March 9, 2022",Queen Room,2,Couple,8.9
Great experience,The staff could have been more helpful and friendly. Not all of them though! Some of them were great!,"The rooms were huge and the mattresses incredible. If we visit Bucharest again, we will definitely choose the same hotel!",10,March 2022,"March 7, 2022",Twin Room,3,Group,8.9
Wonderful,"The shower pressure is too low, and must be a door to close the shower so it wont wet all the floor","The breakfast, the bed and the restaurant",9.0,March 2022,"March 7, 2022",Twin Room,2,Family,8.9
Exceptional,No special facilities,"Excellent hotel, big comfy rooms, very clean and has an amazing location",10,March 2022,"March 6, 2022",Twin Room,3,Group,8.9
Exceptional,,"The staff was very friendly and helpful. The room was clean, comfy and well equiped. Nice breakfast and lobby. We enjoyed the city on foot, the hotel is very well situated.",10,March 2022,"March 4, 2022",Twin Room,2,Couple,8.9
Exceptional,,Great location and friendly staff! Room is decently sized and bed is very comfortable!!,10,March 2022,"March 4, 2022",King Room,1,Couple,8.9
Wonderful,,in the best location of Bucharest,9.0,March 2022,"March 2, 2022",Queen Room,5,Family,8.9
"Clean, quiet, comfortable with exceptional staff!",,"Absolutely superb hotel. The staff were exceptional (particularly Sabine) and were always happy to help with any query, from allergen content of the restaurant food to helping us to print boarding passes for our flight. Location is brilliant, rooms are clean and quiet. Breakfast is very well stocked and varied.",10,March 2022,"March 2, 2022",Queen Room,4,Couple,8.9
Exceptional,,"clean, brand new furniture, all very ergonomic.",10,February 2022,"February 27, 2022",King Room,3,Couple,8.9
amazing!,,"great location, very clean… beds absolutely comfortable",10,February 2022,"February 27, 2022",King Room,1,Couple,8.9
One of the Best Hotels I Have Ever Stayed In!,nothing,"Staff were fabulous, professional & attentive - everything was wonderful & the breakfast superb. Would definitely recommend this Hotel. Great location too!",10,February 2022,"February 19, 2022",Twin Room,3,Couple,8.9
great hotel in the downtown,,nice servise. great location in the downtown.,9.0,February 2022,"February 14, 2022",Queen Room,1,Solo traveler,8.9
Exceptional,,excellent location,10,February 2022,"February 13, 2022",King Room,1,Couple,8.9
Very Good,"We had multiple bookings and from 4 consecutive nights, our room was cleaned only once, even if we requested it in the other days.
Plus some of the toiletries were expired since January 2021 (so more than 1 year ago). And when we informed and showed that to housekeeping, the lady said that they must be still good. Plus one towel in the room had a hole in it.","Central location so everything is within walking distance and there are always taxis around.
Clean common areas and they offer complementary fruit water and pieces of cake in the evening.",8.0,February 2022,"February 10, 2022",Queen Room,1,Couple,8.9
Exceptional,"it’s nothing to do with the hotel, but be careful of the taxis in front of the hotel, even the taxis that hotel called, the taxis’ drivers will charge you three or four times more.","Everythins was perfect, the hotel is just in the heart of the old town, clean and comfortable.",10,January 2022,"February 6, 2022",Twin Room,1,Group,8.9
definitely this hotel deserves all the appreciation,,the location is probably  the  best in town. the room was very nice. the breakfast was good. So definitely I will come to this hotel  whit pleasure.,10,January 2022,"February 6, 2022",King Room,2,Solo traveler,8.9
Exceptional,Nothing,Everything,10,January 2022,"January 31, 2022",Queen Room,1,Family,8.9
Exceptional,no,all,10,January 2022,"January 31, 2022",Queen Room,4,Solo traveler,8.9
Wonderful,The chair had some stains on it.,"Great for solo traveling and remote working. The room was nice, had a nice desk and a comfortable chair.
The bed mattress and pillows are high quality and comfortable.
The view from my room was awesome and the placement of the hotel makes it an excellent choice for anyone who travels into Bucharest.
A big plus it’s also that is exactly near a cab park.",9.0,January 2022,"January 27, 2022",Queen Room,3,Solo traveler,8.9
excellent,"the only downside was there was a dog barking early every morning outside our window in the nearby church, but obviously not hotel’s fault","great location, super comfortable bed, nice room. all that you’d expect from Hilton",10,January 2022,"January 22, 2022",King Room,2,Couple,8.9
Exceptional,,"I visited the Restaurant of the Hotel with my family (which also stayed at the hotel) for Christmas eve dinner. 
Delicious food, waiters are very attentive, and super nice atmosphere. Plus it’s all at an affordable price.
Special thanks to Christian for being professional and friendly!
Can totally recommend it and will definitely come back again.",10,December 2021,"January 21, 2022",King Room,4,Family,8.9
excellent stay,n/a,friendliness of staff,10,January 2022,"January 20, 2022",King Room,1,Solo traveler,8.9
Everything was great,,"Central location, the parking they offer is not their own, but an underground city Interparking, still very comfortable to use and even cheaper if you use their app. Rooms are big; beds are comfortable, breakfast is rich. Would stay there again! Totally worth the money.",10,December 2021,"January 19, 2022",King Room,1,Couple,8.9
Our stay was comfortable and the staff were very hospitable and we would love to stay here again if we travel back to th,,"every person that we met that worked there were absolutely amazing, so accommodating, and very nice. The food is amazing from the breakfast to what is served in the restaurant. The beds are extremely comfortable, the selection of TV options for adults and children are phenomenal. I truly don’t know what more I could say besides this would be the place we would choose over and over again when we come to Bucharest. we spent more time at our hotel than we have at any other hotel while traveling. We were so thrilled and happy with staying here and absolutely recommend it especially for those with children!",10,January 2022,"January 18, 2022",Junior Suite,3,Family,8.9
Excellent hotel,,"Breakfast was very good. Excellent selection of international and Romanian food. True coffee, fresh orange juice, etc.
The hotel is close to the pedestrian area, museums, big boulevards.",10,January 2022,"January 11, 2022",Queen Room,4,Solo traveler,8.9
A great resting place to visit Bucharest,i had requested a quiet room and I good the 627 on the highest floor and the inner court but it is too close to the huge airco machines on the roof. It is a grave continuous sound,"A recent hôtel with all the needed equipment
large and comfortable room
Excellent wifi and Tv 
Good breakfast for the price
V helpful and plentiful staff",9.0,January 2022,"January 9, 2022",Queen Room,3,Solo traveler,8.9
Excellent stay,,"This is our favourite hotel to stay in when visiting Bucharest and it is a great experience every time.  Brilliant location, very friendly staff and well sized rooms.",10,January 2022,"January 9, 2022",Queen Room,2,Couple,8.9
Wonderful,"i don’t like the quality of the restaurant in the hotel, our steaks were awful) I stayed in this hotel 3 months ago, there was amazing Italian cousin. Some problems with hot water in the room, u have to wait smth about 20 min before it become warm.",good location & good breakfast,9.0,January 2022,"January 7, 2022",Deluxe King Room,1,Couple,8.9
Totally recommend :),,Hotel was clean. Location was excellent in the Old Town! Breakfast was really nice and had lots of good options. The beds were comfortable and the wifi worked well during our stay. I'd definitely stay here again!,9.0,December 2021,"January 6, 2022",King Room,3,Family,8.9
Exceptional,"Problema in hotel , nu are parcare",,10,January 2022,"January 5, 2022",King Room - Mobility Accessible,2,Family,8.9
Wonderful,,Clean and spacious rooms. The hotel is perfectly located in the heart of Bucharest.,9.0,January 2022,"January 4, 2022",Queen Room,1,Couple,8.9
Exceptional,,"Arrive few times a year
Recommend it to my friends also",10,January 2022,"January 3, 2022",Twin Room,1,Family,8.9
Exceptional,-,"Everything was great special thanks to Robert for the decocoffe every morning, don't miss this property!",10,January 2022,"January 2, 2022",Deluxe King Room with City View,5,Family,8.9
Great location in a beautiful city!,,Great location!,10,January 2022,"January 2, 2022",Twin Room,1,Group,8.9
Exceptional,We loved everything,"Excellent location
Very comfortable and clean rooms
We received excellent service from the staff
Very good breakfast",10,December 2021,"December 24, 2021",Twin Room,3,Family,8.9
"highly recommended, extremely convenient to all the best restaurants",,"located in old town, walking distance to wonderful restaurants and tourist attractions.",10,November 2021,"December 18, 2021",Queen Room,2,Group,8.9
Exceptional,Everything was Ok.,"Perfect location, clean",10,December 2021,"December 14, 2021",King Room,3,Solo traveler,8.9
Great Experience in Bucharest!!!!,The only annoying thing was that next to the hotel is a TAXI station so it is a little bit noisy at nights.,"Great Location! Only 3-4 minutes from the old town, markets , restaurants and train station nearby. The Receptionists were excellent, they let us check in earlier and after we left they offered to keep our luggage till we leave for the airport. The hotel was very clean, seemed recently resturbished. Breakfast also very good, with a big variety of goods. Only good things for this hotel, i definitely recommend it.",10,December 2021,"December 13, 2021",Twin Room,2,Group,8.9
fabulous,I enjoyed everything,"amazing room and excellent breakfast, super professional staff, excellent location of the hotel",10,December 2021,"December 12, 2021",Queen Room,1,Couple,8.9
Excellent stay,n/a,Friendliness of staff,10,November 2021,"December 4, 2021",Queen Room,3,Solo traveler,8.9
Wonderful,In front of the hotel is taxis place and th3 drivers are disturbing everytime you step out.,"Nice hotel, big rooms.",9.0,December 2021,"December 3, 2021",Queen Room,2,Family,8.9
Exceptional,,"i liked the room, the breakfast was very good",10,November 2021,"December 2, 2021",King Room,2,Family,8.9
Exceptional,The windows in the room didnt open,,10,November 2021,"December 1, 2021",Queen Room,2,Family,8.9
Lovely hotel in great location! Great value,Nothing,"Hotel was lovely and clean, spacious beds and a great lobby bar. Couldn't ask for a better location in the old town, minutes walk from bars and restaurants.",10,November 2021,"November 29, 2021",Twin Room,2,Group,8.9
coming again in January,"no answer, all was the very best","personal the best, kind, nice, smiles, food, breakfast, dinner",10,November 2021,"November 29, 2021",Queen Room,4,Solo traveler,8.9
great location great price lovely staff,,everything was great,10,November 2021,"November 29, 2021",Twin Room,2,Group,8.9
Would be back,Staff could be a bit more friendly. Had an issue at check in. They thought I was other client and thought I had to pay all the reservation despite already being paid. I had to tell them 3 times to check my name and they found the error. They allow us to leave the luggage while waiting for the room and while at check out which was very good,Breakfast and localization were perfect,9.0,November 2021,"November 28, 2021",Twin Room,2,Family,8.9
Best value for money,0,"Property meet my expectations, excelent location, city center,",10,November 2021,"November 25, 2021",Queen Room,1,Solo traveler,8.9
"The stay was comfortable, pleasant and the location was excellent","A couple of night we had a very noisy upstairs neighbour who was loud all night. Talking, and walking around in high heels and slamming the door till after 5 am","The location was excellent 👍. I liked that we were able to step out and walk everywhere.  The staff were helpful and friendly.  Overall, we would return and stay again.",9.0,October 2021,"November 25, 2021",Twin Room,14,Family,8.9
Great stay in Bucharest!,,The hotel was very organized and clean. It was also so well located to everything.,8.0,November 2021,"November 22, 2021",Twin Room,3,Group,8.9
Exceptional,,", Amazing Stuff that was always up to my requests specially Cora,  Valentina, & daniella",10,November 2021,"November 22, 2021",Queen Room,4,Family,8.9
Everything was perfect!,The time of the breakfast is a little late for someone who is there for business.,The hotel staff was extremely polite. The location is perfect! The breakfast was very good. The room very clean.,10,November 2021,"November 22, 2021",Twin Room,1,Solo traveler,8.9
"incredible hotel, will be back",would have been nice to have the mini bar in the room,"staff we incredibly friendly, nothing was too much effort for them. made us feel welcome and helped by storing luggage and organising taxis",10,November 2021,"November 18, 2021",Queen Room,1,Group,8.9
Exceptional,All good.,"The location of the hotel is just near the old city.

Amazing staff so friendly. 

Big rooms and nice city view from floor 7",10,November 2021,"November 17, 2021",Queen Room,3,Couple,8.9
"Great hotel, great staff but sort out taxi booking processes!","Taxi booking experience was not good and although the terribly frightening experience we endured is not directly Hiltons fault I think you should have a better system for accessing taxis for collecting residents at the hotel. I understand the yellow cabs are notorious for ripping people off but even though we booked 2 taxis on 2 separate occasions direct via your reception we were massively ripped off on both occasions and had a very frightening experience by rogue taxis pretending to be the taxi booked via reception and the baffling thing is they had the taxi booking number. So Hilton, your process needs to be improved for resident safety. You should have a member of hotel staff who makes sure you physically access the correct taxi or the taxidriver should come into reception with proof he is the correct one otherwise your residents are at these sharks' mercy as soon as they set foot outside the door onto the street.",Staff very helpful with good English which was a blessing. Breakfasts very good as was meal a few nights previous during our 2 night stay.,9.0,November 2021,"November 15, 2021",Queen Room,1,Group,8.9
Very Good,Bed could be better,"Big room, big bed, good location. Quiet",8.0,November 2021,"November 14, 2021",King Room,1,Couple,8.9
Exceptional,Nothing !!,AMAZING !!,10,November 2021,"November 7, 2021",Deluxe King Room with City View,1,Couple,8.9
Excellent place to stay & impeccable customer service,N/A,"What I liked the most was the friendliness, professionalism and the kindness of staff especially Roberto and Cristian. No request is ever too much and they are always genuinely friendly and helpful. Room  was clean, modern, comfortable and the  breakfast had plenty of food choices. 
The reception and the restaurant offers a nice welcoming  atmosphere and I also liked the availability of self service laundry.",10,November 2021,"November 7, 2021",Queen Room,6,Solo traveler,8.9
Satisfied,,"The room, food, the staff.",10,October 2021,"November 7, 2021",King Room,2,Group,8.9
Wonderful,,"Great location!! Nice, clean and quiet hotel in a very good price.  Breakfast was good.",9.0,October 2021,"November 4, 2021",Deluxe King Room,2,Group,8.9
Wonderful,,Perfect location close to all Bucharest’s attractions. Nice and friendly staff. Good breakfast,9.0,November 2021,"November 2, 2021",Twin Room,2,Group,8.9
Exceptional,,wonderful hotel 🏨,10,October 2021,"October 30, 2021",Twin Room,7,Solo traveler,8.9
price Quality location complete amazing,liked everything nothing to say about it!,Everything! Price - Range - Quality - Cleaning - Employee - TOP TOP,10,October 2021,"October 30, 2021",Twin Room,2,Group,8.9
Very Good,it was the problem to eat something in the restaurant on the late evening,,8.0,October 2021,"October 29, 2021",Queen Room,1,Couple,8.9
Exceptional,"Was some confusion on checkout , where extra charge for internet was requested . 
At the end problem solved , no issue.","Perfect location. Clean rooms. Following COVID preventive measures ! Good internet . Staff is helpful. 
Parking places around the street are very expensive, but have one underground parking with good access and normal price , ask on the reception .",10,September 2021,"October 27, 2021",King Room,4,Couple,8.9
Wonderful,nothing specific,Excellently located at the edge of the Old Town. All nice and clean,9.0,September 2021,"October 27, 2021",Queen Room,2,Group,8.9
Exceptional,,"The hotel is located within walking distance to Old Down Town. The staff is more than polite, respectful, and ready to satisfy all your needs and requests. Breakfast is served at a convenient timeframe, with plenty of options for a healthy meal. The room didn't stand out with its view or generous space, but the bed was comfy and the bathroom shiny and sparkling clean.",10,October 2021,"October 26, 2021",Queen Room,4,Solo traveler,8.9
Very nice location,,"Comfortable and clean room 
Very good location middle of old town",10,October 2021,"October 25, 2021",Queen Room,3,Solo traveler,8.9
Perfect hotel in Bucharest,,"Everything
Location 
Staff
Room
Communication
Price",10,October 2021,"October 22, 2021",Twin Room,3,Group,8.9
A great central location.,Nothing.,Great location.  A very good breakfast. The staff are excellent.,10,October 2021,"October 18, 2021",King Room,2,Solo traveler,8.9
Exceptional,,Everything it's was perfect 😍,10,October 2021,"October 18, 2021",Deluxe King Room,3,Couple,8.9
"great location , very good breakfast , best stuff",none,"great location , easy to move everywhere 
breakfast was very good
great stuff",9.0,October 2021,"October 18, 2021",King Room,3,Couple,8.9
Good place to spend a couple or more nights in Bucharest. Great location and great staff.,Everything the hotel is great. The crew is very nice and accomodating also the place is great and the rooms looks good especially the showers. A good combination between modern and old. To tell you the truth for the price I'm happy. Even the gym was nice even though its a bit small.,Lacking in utilities. Maybe a pool or a spa would have been nice.,10,October 2021,"October 18, 2021",Queen Room,3,Group,8.9
A very enjoyable stay in a great location in the old town in Bucharest.,Nothing.,Everything - especially the courteous and professional staff.,10,October 2021,"October 16, 2021",King Room,3,Solo traveler,8.9
Exceptional,None!,Everything!,10,October 2021,"October 16, 2021",King Room,4,Group,8.9
"Fantastic, definitely  will stay again when I come to bucharest",Just the windows  of the room do not open.  I understand  it is for safety but I prefer a room which you can open the windows for some fresh  air.,I did not have breakfast . But the food and service in the restaurant  was excellent.,8.0,October 2021,"October 11, 2021",Queen Room,2,Solo traveler,8.9
An excellent hotel requiring minor tweaks,"1. Request for daily cleaning: I wasn’t informed by the reception that rooms are cleaned everyday only if the guest informs the reception. There is a small blue notice on the mirror in the bathroom, with tiny text reading the same. However this can be easily missed. Upon return one day, the room wasn’t cleaned but the receptionist was kind to move me into another. I will recommend the hotel to consider placing paper tabs like “Do not disturb” ones, reading “Make up my room”, in the room; which can be hung on the door knob while exiting. 
2. There is no mention of the phone number of the reception on the phone and it was after a significant number of hits and misses I found it. 
3. The hotel could consider installing dedicated bathroom hairdryers on the walls then providing ordinary one which plug into the socket. This will reduce risks of electric shock and short circuiting , in an humid and wert environment, with the risk of water splashes. The ordinary ones are best suited to be used in the bedroom and not the bathroom.","LOCATION:
Exceptional!
From the Airport to the Hotel; Uber will cost between LEU 42 to 50; Taxi from LEU 45 to 55
Located in the heart of old city; a few minutes walk from restaurants, bars, pubs, night clubs and touristic attractions. Close to a currency exchange office which offers good conversion rates. Some rooms on the side of night clubs can be noisy over the weekends.
RESERVATIONS
I approached the top eight four/five star hotels in the old city about my special dietary requirements before finalising my booking. Hilton Garden Inn responded most promptly and provided solid reassurance to fulfil my dietary requirements, like no other. They also fulfilled my request for allocation of a suitable room.
CHECK-IN
It was quick and efficient. The staff at the reception was very polite and helpful.
STAFF & SERVICE
Generally the staff were very polite and helpful. The restaurant staff proactively approached me to inquire if I needed something. Room service available.
FACILITIES
A reasonably sized but well equipped gym, business centre of a reasonable size and a very good on-site bar/ restaurant. 24-hour amenity shop.
ROOM
Very well appointed, spacious and clean room with ample storage. Very good sound proofing and air conditioning. Room well lit through different light sources including lamps. Blackout curtains very effective. Comfy Sofa, Coffee Table, Worktop and Chair, Reasonably sized LCD TV, Tea Making Facilities, Telephone, Safety Locker, Chiller, Electric Iron and Stand, Suitcase Stand, Bath Sleepers, Toiletries and Hair Dryer. Spacious toilet with walk-in shower. Large bed with medium firm mattress and comfy pillows. Quality of towels provided - very good. Many sockets for plugging in chargers/ electronic equipment, including one each on either side of bed.
WIFI
Free, Stable and fast
BREAKFAST
Buffet. Two types of fresh fruit juices, Around 6 kinds of breads, Cereals, Yogurt, Cold Cheese and Meat cuts.",9.0,October 2021,"October 11, 2021",Queen Room,3,Solo traveler,8.9
Exceptional,,"Friendly stuff, excellent location",10,August 2021,"October 10, 2021",Deluxe King Room with City View,3,Couple,8.9
Very comfortable hotel in the centre of Bucharest.,"I had to call them several times in order to get an airport transfer, but in the end they helped and the service was excellent.","Very good position, close to the city centre, bus and underground station at Universitate. Quiet and comfortable room, very good breakfast.",10,September 2021,"October 3, 2021",Twin Room,3,Solo traveler,8.9
Exceptional,I liked eveything,"Excellent location, great room,  helpful staff.",10,September 2021,"October 3, 2021",King Room,3,Couple,8.9
Wonderful,Many customers wouldn’t use their masks inside the hotel. Not the personnel’s fault however.,The location is perfect for touring the city. Very quiet.,9.0,July 2021,"October 3, 2021",Queen Room,1,Family,8.9
"Excellent Hotel, Excellent Customer Service, Excellent Location..","Liked everything, nothing to not like.","Excellent Hotel, Excellent Customer Service, Excellent Location..",10,September 2021,"September 28, 2021",King Room,1,Group,8.9
great experience,,"Everything was great. 
- the best location
- wide variety for breakfast 
- very helpful and friendly staff",10,August 2021,"September 26, 2021",King Room,1,Group,8.9
Nice Hotel!,,"Location, good quality/price, room, quiet, breakfast,",8.0,September 2021,"September 26, 2021",Deluxe King Room with City View,3,Solo traveler,8.9
Fantastic place to visit the City,Small room and view from the room outside,"Fantastic breakfast, nice location, just beside Old Town, quite room (bit small) and very friendly and helpful staff. The room was very clean and you could see the personal did all to avoid problems with Covid. I can just advice this hotel.",9.0,September 2021,"September 24, 2021",Queen Room,3,Solo traveler,8.9
excellent hotel,,"loved the location, spotlessly clean. lovely comfortable rooms. excellent breakfast. friendly helpful staff",10,September 2021,"September 23, 2021",Twin Room,2,Family,8.9
Excellent,No parking arrangment for the hotel,Location,9.0,September 2021,"September 22, 2021",King Room,2,Couple,8.9
Wonderful,,"Perfect location, had a king room which was big and so was the bathroom area, very comfortable bed and Covid-19 measures followed.",9.0,September 2021,"September 20, 2021",King Room,5,Couple,8.9
To be repeated,Fantastic stay,Breakfast well organized good serving and delicious,9.0,August 2021,"September 18, 2021",Queen Room,4,Solo traveler,8.9
Wonderful,Bed was ok but not the best comfort,"Staff was kind and helpful, location is great, overall very good experience",9.0,September 2021,"September 15, 2021",Queen Room,5,Group,8.9
Wonderful,The shower wasn't hot enough.,The bed was super comfortable.,9.0,September 2021,"September 13, 2021",Queen Room,2,Group,8.9
"Perfect location, helpful staff",The shower didn’t have a door or a raised edge to keep the water from flowing right on the bathroom floor. A bizarre design choice in an otherwise comfortable environment.,,10,September 2021,"September 10, 2021",Queen Room,4,Couple,8.9
Exceptional,,"Friendly staff, great location, more than central :)",10,August 2021,"September 10, 2021",Queen Room,4,Couple,8.9
Exceptional,,Central location beautiful architecture the stuff was very kind. Good breakfast,10,September 2021,"September 9, 2021",King Room,2,Couple,8.9
Exceptional,,New,10,September 2021,"September 8, 2021",Deluxe King Room with City View,1,Solo traveler,8.9
Excellent location and a great gym,There were a few breakfast items on order that I didn't know about. Would have been nice to see a menu.,"Perfect location. Very comfortable room, nice bathroom. Very nice hotel gym and bar. The breakfast was okay. The wifi was good.",9.0,August 2021,"September 7, 2021",Queen Room,3,Couple,8.9
Very Good,"The room wasn't cleaned, found the carpet dirty and, due to the noise in the city center clubs, it was hard to sleep.","I liked the price, confort and location.",8.0,August 2021,"August 31, 2021",Queen Room,3,Couple,8.9
Wonderful,"Some finishing touches in the bathroom, dirty duvet and mattress cover.","Great location, excellent breakfast+ coffee.
All staff extremely helpful, friendly and welcoming.",9.0,August 2021,"August 30, 2021",Twin Room,4,Family,8.9
Excellently located hotel,,"The location of the hotel is a 10. Walking distance to loads of bars and restaurants 
Breakfast was also great. The waffles were so good.",9.0,August 2021,"August 26, 2021",Queen Room,2,Couple,8.9
Wonderful,The view and the absence of natural light,,9.0,August 2021,"August 24, 2021",Queen Room,3,Couple,8.9
A great place to base ourselves for a city break in Bucharest,,I had a really great stay with my family. The breakfast was excellent and the staff at breakfast super friendly. Reception staff also friendly and helpful.,10,August 2021,"August 24, 2021",Junior Suite,3,Family,8.9
Exceptional,,"Excellent hotel with amiable staff located in probably the best spot of Bucharest Old Town. Far away enough to not be noisy, close enough to walk there in 1-2 minutes. Breakfast was great as well! All in all, 100% recommended.",10,August 2021,"August 24, 2021",Twin Room,1,Family,8.9
Great for the price,"it was loud until like 2 am, but that is because of the location",very clean and the staff was professional,10,August 2021,"August 22, 2021",King Room,2,Couple,8.9
Very Good,"We've been there a few times which shows we like it.
This time around we found that guests did not respect the health rules enough and the personnel was not doing much about this.",The personnel is nice and helpful (except for the negative point) the hotel is well placed and has excellent amenities,8.0,July 2021,"August 22, 2021",Queen Room,2,Couple,8.9
Beautiful Bucharest,Can be very noisy outside in the middle of the night but if you keep your window closed it is almost sound proof.,Location is very good. Nice and friendly staff. Everything is very clean and a good comfortable bed as well. Internet very fast. Breakfast choice is very good and there is a nice terras outside the building. Airco ok. The building itself is rebuild in modern style and very beautiful. The hotel is a good choice in my opinion!,8.0,August 2024,"August 20, 2024",Queen Room,4,Solo traveler,8.9
Pay more than you get,Not so friendly staff.. not big variety at breakfast.. noise from street (music from restaurant on the other side of the hotel) until 1 a.m,"Nice room..clean . Good location for tourists who seek restaurants, coffee shops etc and tour the old city",8.0,August 2024,"August 20, 2024",King Room,3,Family,8.9
Best location,,Was the best location you can Eva ask to be at,9.0,August 2024,"August 19, 2024",Twin Room,1,Couple,8.9
Excellent location and friendly service,Only 1 washing machine was working in guest laundry.,Excellent breakfast. Gluten-free options.,10,August 2024,"August 16, 2024",Junior Suite,3,Couple,8.9
For the price we paid we are very content with what we got.,"The room we were given had no view out of the window, and all we had in front of us was the wall of another building. This was not very comfortable for us. The room itself was in good condition.","The location was fantastic, as the hotel was located right in the heart of the old city. We could access many main attractions in the city centre by foot. The hotel was clean, well ventilated (which was important considering the extreme heat that had overtaken Bucharest when we were there), and the staff was very nice.",8.0,July 2024,"August 12, 2024",Queen Room,3,Couple,8.9
Would stay here again,,Great location and nice clean modern rooms,9.0,July 2024,"July 11, 2024",King Room,1,Family,8.9
Lovely facilities in a very nice part of town. Friendly staff and an amazing selection at Breakfast.,The bar closing at midnight on a Saturday evening 😀,"The hotel was in a great location. It is in the old town yet at a right distance away from the noise and crowd.

The breakfast was awesome and the staff very friendly. It was a nice touch to see water available at the reception. 

As always- Hilton lived up to its reputation!",9.0,July 2024,"July 7, 2024",King Room,1,Couple,8.9
Exceptional,Missing a pool or jacuzy but still perfect,Loved it. Great location.,10,June 2024,"July 5, 2024",King Room,3,Group,8.9
Comfortable stay in a great location!,,"Excellent location, walking distance to all major attractions. Even though it was a busy noisy area , close to restaurants and bars , there was no noise in the room which ensured a very peaceful sleep and comfortable stay.",9.0,June 2024,"July 2, 2024",Queen Room,3,Couple,8.9
