Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Wonderful,,breakfast,9.0,June 2024,"July 7, 2024",Double Room with Extra Bed,4,Family,8
Very Good,"Very simple and rooms with literally no natural light 
box rooms",Simple hotel and clean,8.0,June 2024,"July 4, 2024",Standard Double Room,1,Couple,8
Very Good,,"Very friendly and helpful staff, comfortable and clean room.",8.0,June 2024,"July 1, 2024",Standard Double Room,5,Solo traveler,8
Good place for a more affordable stay,"The room had a weird smell to it, but nothing too overwhelming",Staff is very friendly and helpful,8.0,June 2024,"June 25, 2024",Standard Double Room,3,Couple,8
Wonderful,,staff was very kind and helpfull,9.0,June 2024,"June 20, 2024",Standard Double Room,5,Group,8
Friendly atmosphere.,,"The location, near to Metro.",8.0,June 2024,"June 16, 2024",Standard Twin Room,2,Group,8
"Great location for airport, covered all your basic needs and helpful staff",Food from bar was very basic,Location,9.0,June 2024,"June 15, 2024",Standard Double Room,1,Couple,8
Tidy rooms in Lisbon,The room size was pretty small even for a budget hotel. Parking price could have been a tad cheaper,The staff are very professional and polite. The location is decent amidst a range of hotels nearby. The rooms were clean and the buffet breakfast was good. Paid parking available on site. The rooms were neat and tidy. A metro connection under 10 minute walk was quite convenient.,8.0,May 2024,"May 31, 2024",Standard Double Room,2,Family,8
Very Good,,"Both, location and accommodation... as well the staff... all is fine!",8.0,May 2024,"May 30, 2024",Standard Double Room,4,Solo traveler,8
depends on your purpose it’s a good hotel close to the airport,"breakfast was good 
not enough vegetables","the restaurant at lobby
very nice staff",8.0,May 2024,"May 30, 2024",Standard Double Room,3,Family,8
Very Good,,Breakfast good. The bar.,8.0,May 2024,"May 29, 2024",Standard Double Room,1,Solo traveler,8
Very Good,There is no fridge in the rooms.,"Very good for a short stay. Rich breakfast, room exceptionally clean, however, room is small and without fridge, concerning room's cost. No other comment, I choose Ibis because they are very clean. Maid changed towels every day. I also like the(ir) breakfast and the 24/7 reception desk.",8.0,May 2024,"May 26, 2024",Standard Double Room,5,Solo traveler,8
I’d stay here again as a solo traveller.,Not much in the room but it was nice.,Helpful and kind staff.,8.0,May 2024,"May 26, 2024",Standard Double Room,2,Solo traveler,8
Good price with easy access to the Metro,"No tea or coffee making facilities in the room. Not even a complimentary bottle of water. I know there's a restaurant but it's nice to have a drink when you first wake up without having to dress for the occasion. Very thin walks can literally hear EVERYTHING, from surrounding rooms.",Close to Metro.,7.0,May 2024,"May 22, 2024",Standard Twin Room,4,Family,8
Over all our stay is good. Staff are very helpful and accommodating which is very important.,Wish for more space for luggage. It's hard to arrange the luggages. No coffee maker / electric kettle inside the room but can request hot water in the bar for free.,"Breakfast is fantastic. The room is quite small but good enough for 2 pax. The Hotel cleanliness is Ok. Location is accessible to train, about 8-10 mins walk but the area is safe.",8.0,May 2024,"May 13, 2024",Standard Double Room,2,Couple,8
Very Good,,Located near metro station. Good restaurants locally. Good room.,8.0,May 2024,"May 11, 2024",Standard Double Room,5,Family,8
great stay,no bin in the room,"clean, good location, good for the money and nice staff",8.0,May 2024,"May 9, 2024",Standard Double Room,3,Couple,8
An efficient business hotel close to Sete Rios.,,An efficient business hotel close to the transport hub of Sete Rios.,7.0,April 2024,"April 29, 2024",Standard Double Room,1,Solo traveler,8
A reliable value stay,The price keeps increasing and the sound of the planes flying overhead,"A well-accessible location, close to the metro. Clean, comfortable rooms, decent service and 24/7 welcome arrival/departure desk.",8.0,April 2024,"April 28, 2024",Standard Double Room,3,Solo traveler,8
Very Good,,"A perfect option in a good neighbourhood in central Lisbon. 

I'm a repeat guest and will always stay here when in Lisbon. Highly recommended!",8.0,April 2024,"April 23, 2024",Standard Double Room,2,Solo traveler,8
Very Good,,Very clean. Pleasant staff at reception,8.0,April 2024,"April 2, 2024",Double Room with Extra Bed,1,Couple,8
Very Good,There could have been a kettle in the room for coffees/teas,"Good location, very good breakfast, decent sized rooms",8.0,March 2024,"March 30, 2024",Standard Double Room,5,Couple,8
it was efficient,the access to the hotel is only through cars from the metro it tends to be a bit more difficult,the check in to the hotel was swift and quick,7.0,March 2024,"March 18, 2024",Standard Double Room,7,Solo traveler,8
Except other persons are smoking in their room it was perfect.,"One morning, our toilet had a smoke smell because probably someone in the other room smoked and the air ventilation system forwarded it to our toilet. It was horrible.",Location was perfect and reachable for metro.,8.0,March 2024,"March 15, 2024",Double Room with Extra Bed,4,Couple,8
Very Good,Fewer shops/ restaurants around the vicinity,Located closer to the city centre.,8.0,February 2024,"February 24, 2024",Standard Double Room,4,Family,8
We received what we expected from an established hotel chain,Food and drink offering.,Clean and well run,8.0,February 2024,"February 19, 2024",Standard Double Room,1,Couple,8
Very Good,A/C was just blowing warm air. Staff didn't care.,,8.0,February 2024,"February 17, 2024",Standard Double Room,4,Solo traveler,8
Wonderful,"There was no slip to place on the door, to indicate to the cleaning staff whether they should come in and tidy up or not, meaning they always came in. They did tidy up everything nicely, though. Also, not necessarily something negative, but there was a single extension cord in the corner with multiple outlets. This means that one of the sides of the bed had no power outlet at all, which is something nice to have to charge one's phone near oneself.","The room was very comfortable, nice temperature, including while showering. Overall decoration of the hotel is surprisingly nice. Will definitely return next time I'm in Lisbon!",9.0,February 2024,"February 14, 2024",Standard Double Room,3,Couple,8
Very Good,,Very good breakfast,8.0,January 2024,"January 22, 2024",Standard Double Room - Mobility Access,1,Couple,8
good,The card key kept not working - needed to recharge it every day,Room and staff,7.0,December 2023,"January 18, 2024",Standard Double Room,5,Couple,8
"SUITABLE LOCATION, GREAT VALUE FOR MONEY",TELEVISION COULD HAVE CONNECTED TO LAPTOP,"FRIENDLY STAFF, PET FRIENDLY",8.0,December 2023,"January 11, 2024",Standard Double Room,2,Couple,8
Wonderful,,Simpatia facil de transportes perto do local,9.0,January 2024,"January 6, 2024",Standard Double Room,1,Couple,8
Very Good,They did not have tea and coffee and the kettle to boil water in the room. It would have made a huge difference. The hotel should consider providing such. It is the basic necessities.,Everything was fine.,8.0,December 2023,"December 31, 2023",Standard Double Room,6,Solo traveler,8
Pleasant and comfortable.,,"Extremely honest!  I left my purse behind at breakfast.  I went back when I realized that I didn't have it.  The staff turned it in to the front desk.  I got it back and nothing was missing.,  I had quite a bit of money in it, and they had opened it to find out who it belonged to.  I know this because it had my name on it.",8.0,October 2023,"December 24, 2023",Standard Double Room,2,Group,8
Good hotel within walking distance to bus station,"1. Decor is a bit basic. But it’s great for staying for just for transiting to the bus station.
2. The food selection in the area is a bit limited. Even the recommended restaurant near by the food wasn’t so good. The hotel restaurant food is just bar snacks only.","1. Comfy
2. Clean
3. Wonderful and friendly staff
4. Close to the bus station within walking distance.
5. Good wifi",8.0,December 2023,"December 18, 2023",Standard Double Room,1,Solo traveler,8
Good,Bar staff.noise from the airport,Breakfast was good.bed was comfortable.bar staff were a little offish.,7.0,November 2023,"December 17, 2023",Standard Double Room,7,Couple,8
"A standard hotel, good breakfast.",Nothing out of the ordinary.,"We only stayed one night as we continued on our journey. I rate the hotel as a good standard. The advantage is the proximity to the metro, good access to the center. Room was quiet, bed comfortable, excellent breakfast. The staff was able to help us with invoices for the employer. Among the negatives I would mention a slight smell in the bathroom, but it was nothing particularly bothersome. Overall, I can recommend the stay.",8.0,November 2023,"November 29, 2023",Standard Double Room,1,Group,8
Good Price/Quality in a good location,Eggs from the breakfast.,Good hotel for short stays with very close public transportation. Staff was nice and room was clean.,8.0,October 2023,"November 28, 2023",Standard Double Room,2,Solo traveler,8
The hotel was ok 😊,,There was no gluten free bred.,8.0,October 2023,"November 13, 2023",Standard Double Room - Mobility Access,1,Solo traveler,8
Very Good,The room heating is not sufficient.,,8.0,November 2023,"November 9, 2023",Standard Twin Room,2,Group,8
Good. As expected!,None,"Nothing else to add. 
All as expected",8.0,November 2023,"November 6, 2023",Standard Double Room,3,Solo traveler,8
Good accommodation,towel is small,Cleanliness and location,8.0,October 2023,"November 4, 2023",Standard Double Room,1,Group,8
Wonderful,,"Very nice staff  The girls on the bar were excellent. The guy good do with smiling, he didn't seem happy at all.",9.0,October 2023,"November 2, 2023",Standard Double Room,4,Couple,8
Good value for money,Location might be a bit far away from the city centre,Great breakfast buffet,9.0,October 2023,"October 23, 2023",Standard Double Room,3,Couple,8
Great City Break,"Check in could have been quicker, unfortunately we checked in the same time as a big group",The location was perfect for what we needed and staff were friendly.,8.0,October 2023,"October 15, 2023",Standard Double Room,3,Couple,8
Very Good,,The breakfast was amazing!,8.0,October 2023,"October 13, 2023",Standard Double Room,3,Solo traveler,8
Great Ibis hotel,"The hotel is located right in the middle of the starting and landing zone of the airport. At times it can be a little noisy, but the windows had pretty good insulation.","Quick Check-in and Check-out. The breakfast was good, you can make fresh Orange Juice. The room was pretty basic, but clean and you had everything you needed. The hotel is located outside the City Center but there is a metro station 2 minutes away.",8.0,September 2023,"October 12, 2023",Standard Double Room,1,Solo traveler,8
Good Ibis hotel,"It is located a little outside of the City Center but there is a metro station right next to the hotel. It is also directly in the starting and landing zone of the airport. However the windows are pretty well insulated, so the noise is durable.",Simple but big and comfy room. The breakfast was very good with fresh Orange Juice. The staff was helpful.,9.0,September 2023,"October 12, 2023",Standard Double Room,3,Couple,8
I enjoyed my stay at this Hotel.,,It was good.,7.0,September 2023,"October 8, 2023",Standard Double Room,6,Couple,8
You get what you pay for,"We booked a double room with an extra bed, which made the room feel quite small overall. There was barely enough space to move around or even open suitcases easily.  There were also not enough charging points in the room for us to be able to charge our devices in parallel.",The staff was nice and made the check-in process super smooth (even letting us check-in early). The breakfast buffet was reasonably priced and had a lot of variety. The 24 hour bar/cafe was a great convenience. It was easy to get cabs to/from the hotel and the airport was only 10mins away. The location is a bit outside the city centre but you can always get there easily with public transport/Uber.,7.0,September 2023,"September 29, 2023",Double Room with Extra Bed,4,Group,8
Hotel met my needs and i would recommend it. No major issues,No tea/coffee machine in room. No safety deposit box in room.,"Bed was comfy, bar and evening meals were very nice. Breakfast was adequate. Vending machine in lobby area was a great idea but it was a shame no water was sold from it. Bus stop nearby was very useful and reception staff were fantastic.",8.0,September 2023,"September 28, 2023",Standard Double Room,3,Couple,8
Wonderful,"Sometimes the bar could not serve food in the evenings and this happened exactly when it would of been handy to eat at the hotel. But this was not such a big issue, we've found excellent eating places very near to the hotel.","Excellent staff assistance, clean room, big bathroom, air con functioning, comfortable bed.
Very good breakfast!",9.0,September 2023,"September 28, 2023",Standard Double Room,4,Couple,8
Good,"Bit small room and room had cup but paper...
Breakfast coffee was so so.",Location was good because near the metro sao sebastiano and air port also use pink line.,7.0,September 2023,"September 27, 2023",Double Room with Extra Bed,1,Couple,8
Very Good hotel for sightseeing.,,"First of alll The room and The bathroom is very very clean.
The hotel ( reception , bar) is open all day, 24 Hours.
The stuff is helpful and speak english fluently .
The metro Station is close ( apr. 300m) - Praca de espanol station- blue line).
The planes are landing above us , above The hotel via Lisbon  airport, but my opinion is , it is not disturbing
The breakfast is Good and rich.",9.0,September 2023,"September 26, 2023",Double Room with Extra Bed,3,Family,8
nice… staff is very nice,rooms too small,close to metro,8.0,September 2023,"September 25, 2023",Standard Double Room,4,Couple,8
Overall for the two nights was good,"Not enough towels, phone to the reception wasn’t working and missing a mini fridge to storage any fresh water or goods.","How close was to the center, the parking, the breakfast, installation and staff.",7.0,September 2023,"September 24, 2023",Standard Double Room,2,Couple,8
Very Good,"no electric kettle and cups in the room, which is standard in ibis in other countries",Good location,8.0,September 2023,"September 19, 2023",Standard Double Room,4,Family,8
"Needed a hotel near the bus station and this was a safe, clean and comfortable option.",,"Friendly, welcoming staff with excellent English skills made a difference. The room was clean, comfortable and spacious, the breakfast buffet was worth it with plenty of tasty treats.",8.0,August 2023,"September 17, 2023",Standard Double Room,1,Solo traveler,8
Very Good,,Overall good location + good service by staff,8.0,August 2023,"September 11, 2023",Standard Twin Room,6,Family,8
Good,To hot. The air conditioner is controlled by the building. There is a thermostat control in the room but it does not do anything,,7.0,September 2023,"September 11, 2023",Standard Double Room,3,Couple,8
Wonderful,"Room was very small , hardly room to open a suitcase.",Location of hotel good & close to Metro staation,9.0,September 2023,"September 10, 2023",Standard Twin Room,3,Family,8
Good,"monotonous breakfast, it's difficult to eat something for people who don't eat bread or sweets,","freshly squeezed juice, quite good coffee",7.0,August 2023,"September 9, 2023",Standard Double Room,6,Group,8
Wonderful,Its a bit far out of the centre.,"Very comfortable and quiet, great facilities, friendly staff and you can checkin at night.",9.0,August 2023,"August 26, 2023",Standard Double Room,1,Couple,8
"Good place, but not so good location",It’s too far from the historical area and where things happens. You have to use the trains to first go to the centre city and later to where you want to go.,The breakfast is really good! The rooms were clean and comfy. Elevator music is extra!,8.0,August 2023,"August 25, 2023",Standard Double Room,3,Group,8
The main advantage is the great cleanliness in the hotel!,"room is small, with small window, but normal. There is no fridge in the room.","breakfast is good, but without vegetables, bed is better, good sleeping, room is very clean",8.0,August 2023,"August 24, 2023",Standard Double Room,5,Couple,8
A little basic but fine for one night airport stay,"Restaurant didn’t have a very good selection and certainly no gluten free veggie options. They only had limited options from the menu at 1030 which was disappointing after a long day. I had to just have crisps as evening meal!
Sat nav took me to back entrance so taxi had to spend another 10 mins going all round to front","Staff were really friendly and it had most things I needed. 24 hour reception, was clean and had products.",7.0,August 2023,"August 19, 2023",Standard Double Room,1,Solo traveler,8
Very Good,The room was so small,,8.0,July 2023,"August 7, 2023",Standard Twin Room,1,Family,8
Decent hotel in good location,"Weak shower water pressure, sounds really travel from hallway ex: other guests talking and door slamming","Comfortable bed, large bathroom, good location to park areas and bus station, had a nice restaurant/bar area and a vending machine in the lobby, a couple of other restaurants and a Chinese Bazar close by if you need to pick up extra things like souvenirs or an extra bag before you leave.",7.0,July 2023,"August 1, 2023",Standard Twin Room,1,Solo traveler,8
"Basic, clean hotel close to Sete Rios bus and train stations and fairly handy for the airport","Avoid high floors (planes approach overhead).
No fridge or kettle","Handy location for Sete Rios train and bus stations. Airport about a 18 Euro taxi ride away.
Good large shower, comfortable bed, WiFi OK.
Nice, good value breakfast.
Good little Japanese restaurant just down the road",8.0,June 2023,"July 14, 2023",Standard Twin Room,1,Couple,8
Good,"Still same breakfast, poor English at breakfast staff,
Very small rooms 
Only 1 towel/person -hands and body all dry in one",,7.0,July 2023,"July 11, 2023",Standard Double Room,3,Family,8
Very Good,Nothing,Clean and tidy,8.0,June 2023,"June 22, 2023",Standard Double Room,4,Solo traveler,8
Wonderful,,room was clean and had plenty of space.,9.0,June 2023,"June 18, 2023",Standard Double Room - Mobility Access,3,Solo traveler,8
Very helpful staff. Room very good. Location good close to Metro only fault was the pillows.,Pillows terrible,Staff excellent. Room very good.,9.0,June 2023,"June 18, 2023",Standard Double Room,2,Couple,8
Very happy to recommend.,The room was quite small but effective. The on-site parking was a bit confusing but worked out well in the end!,"Cleanliness - excellent 
Staff -  excellent
Breakfast - very good.",8.0,June 2023,"June 10, 2023",Standard Twin Room,3,Couple,8
fine for work very basic,staff were unfriendly at front desk,price and availability,7.0,May 2023,"June 7, 2023",Standard Double Room,1,Solo traveler,8
Wonderful,,"check in 24h, location, super breakfast",9.0,May 2023,"June 4, 2023",Standard Twin Room,1,Group,8
It was clean so that’s ok,"Didn’t like the style of the room, too small with no light",Location and cleanness,7.0,May 2023,"June 3, 2023",Standard Twin Room,2,Group,8
Basic stay with decent breakfast at the edge of the city centre wider area.,"The breakfast didn't have any vegetables, which was a bit strange. The hotel is located on the pathway of aeroplanes, which can be pretty loud all day and especially night, so you need to close your window, and it can get hot. The rooms were simple, no kettle, refrigerator, safe or anything, just a basic bed, nightstand, TV.","Pastis de Nata for breakfast was a nice touch, also the freshly squeezed orange juice that you make on your own. The WiFi was working good all the time, the cleanliness is on a good level and the location is relatively close to the metro station although not exactly at the center of the city. The personnel is nice and smiling, always at disposal.",8.0,May 2023,"June 1, 2023",Standard Double Room,7,Couple,8
Clean and comfortable apartments in a great location.,"Unfortunately lift was not in service for the most part of our stay.
One room did not have an AC - it got a bit warm - would have been nice if they had informed us earlier.
There is construction still going on next door - not too much of an issue, but there is dust and noise during the day time.","Super friendly staff. 
Very clean and well equipped apartments.
Great location - plenty of options for food, access to tram / metro, and set amongst beautiful Lisbon buildings.",8.0,May 2023,"May 30, 2023",Double Room with Extra Bed,1,Family,8
"ok hotel, really nice staff.","There is absolutely nothing to do around the area as a tourist looking for a more lively atmosphere,
especially at night. however, there is a train station as well a metro station.","amazing mattresses and really nice and helpful
staff.",7.0,May 2023,"May 29, 2023",Standard Double Room,3,Couple,8
"A bit far from centre, but the great breakfast time there makes up for it.","A bit pricey, considering that the location is not that central.","Rich breakfast, so vary and very tasty.",9.0,March 2023,"May 28, 2023",Standard Double Room,2,Couple,8
Good,The bathroom door did not work properly,,7.0,May 2023,"May 27, 2023",Standard Twin Room,2,Couple,8
Clean but frugal hotel,"It was a little far from the city centre, and because it is close to the airport, the noise of the planes at night didn't make me have a nice sleep.
This place is very frugal, they  just put 2 small pillows, no hand towel, not even a bottle of water as a welcome; no kettle to have at least a tea or coffee.",It was a nice neighborhood,7.0,May 2023,"May 25, 2023",Standard Double Room,7,Couple,8
Very Good,Tables at the receptions were dirty,cleaned rooms,8.0,May 2023,"May 24, 2023",Standard Double Room,4,Couple,8
Good,,Excellent breakfast,7.0,May 2023,"May 24, 2023",Standard Double Room,1,Couple,8
Good value for the price paid,outside the center in a main road,"the hotel is located very near from the metro, good price",8.0,May 2023,"May 20, 2023",Standard Double Room,4,Couple,8
Good quality hotel with excellent breakfast and convenient location,We wanted to travel into the centre by metro but it was not clear about directions to the metro station. Some local maps or information about local attractions would have been useful.,The facilities at the hotel were as you would expect but the breakfast was exceptional - an excellent choice and very fresh. The restaurant at the hotel was a pleasant surprise as it was not advertised that there was a restaurant. Pizzas were very good and there was a large tv so we could watch sport at the same time. We were also able to park right outside the hotel.,8.0,May 2023,"May 15, 2023",Standard Double Room,5,Couple,8
Nice hotel with nice price.,Collection in a lobby bar could be better.,Breakfast was nice. Everything you need to get fresh start. Orange juice with fresh oranges was a nice surprise.,8.0,May 2023,"May 10, 2023",Standard Double Room,4,Couple,8
nice stay with good breakfast and super friendly and helpful staff,the airplanes are pretty loud as the airport is only a few km away and they pass right over the hotel. but with closed windows it’s ok,"amazing staff, very clean, comfy bed, good breakfast that is available for an unusually extended time 6:30 to 12:00)",9.0,May 2023,"May 6, 2023",Standard Double Room,6,Group,8
hotel providing good basic services,"The space in the garage is tight, you have to drive carefully. We had no problem with that, we had a good driver.
Of course, we chose the hotel because the price was still quite good compared to other hotels, but we still thought it was a bit expensive.","The Hotel is just like all the other Ibis. It provides good quality basic services, which was suitable for us. The breakfast is varied and plentiful, the wifi is fast, the rooms are clean. The windows are good sound insulators, the noise of the airplanes is not heard.",9.0,May 2023,"May 4, 2023",Standard Double Room,3,Group,8
Good,The bedding was not very soft and the duvet cover was not well fitted. The Wi-Fi is extremely patchy.,The location is great and the shower is quite good.,7.0,May 2023,"May 4, 2023",Standard Double Room,3,Couple,8
Good stay,Pratical,It’s a good accommodation.,8.0,April 2023,"April 29, 2023",Standard Double Room,4,Solo traveler,8
"It was a nice stay in the hotel, actually it went beyond my expectations.","Breakfast is too sober for me, no green salads, fruits are not great. Coffee is good, there is fresh orange juice but you need to make it yourself.","Very nice hotel, modern, rooms are quiet, clean. Everything works fine and we enjoyed our stay there.",8.0,April 2023,"April 25, 2023",Standard Double Room,4,Group,8
Very Good,Need a garbage can in the room.,Breakfast is outstanding! The location es perfect! It's clean and comfortable.,8.0,April 2023,"April 23, 2023",Standard Double Room,4,Group,8
Overall it was good to stay. I would stay there again and recommend it. Good price for value,There was no fridge in the room. They said it is the same for all Ibis hotels around. I had some water or fruits which were allowed to take to the room but there was no fridge for them. When it is summer it might be a problem not to have a cold water at least.,5-7 mins walk to metro station. Breakfast was good. Staff was very kind and friendly.,8.0,March 2023,"April 19, 2023",Standard Double Room,3,Solo traveler,8
Great Stay,,"Staff is great and helpful about the city and local attractions. 
Super relaxed and quiet stay.",9.0,April 2023,"April 13, 2023",Standard Double Room,4,Couple,8
Wonderful,You couldn't get any glutenfree food from the bar,,9.0,April 2023,"April 8, 2023",Standard Twin Room,1,Couple,8
"I really enjoyed the stay. Nice environment, close to Metro, walking distance to commercial centre.","it was neat, but a lack of staff. The lady was taking presence had to clean tables herself and when needed her for clearing the juicer or to check the pan cake machine, she took very long. Something I understand clearly. But more staff would be really helpful.
A bottle of water could be put in each room and the aircon is at times very noisy (at max level).",The staffs are very welcoming and answered all my queries.,7.0,March 2023,"March 30, 2023",Standard Double Room,2,Solo traveler,8
Wonderful,No kettle or anything in the room.,"The bed is comfortable, batroom was really clean.",9.0,March 2023,"March 26, 2023",Standard Double Room,3,Solo traveler,8
Very Good,Room was very small.,Close to airport.,8.0,March 2023,"March 26, 2023",Standard Double Room,1,Family,8
clean room and convenient location.,no drinking water in the room.,location,8.0,March 2023,"March 19, 2023",Standard Double Room,4,Solo traveler,8
Wonderful,Pillows were too hard. They should have both: hard ones and soft ones.,People very friendly and cooperative,9.0,March 2023,"March 16, 2023",Standard Double Room,3,Family,8
Very Good,,Location was pretty good. Relatively close to a train station with easy access to the city. The beds were comfortable.,8.0,March 2023,"March 16, 2023",Standard Double Room,2,Couple,8
Very Good,The room was a bit too warm and the AC controls a bit confusing.,Totally quiet. Even with planes taking off overhead.from the airport a few miles away.,8.0,March 2023,"March 14, 2023",Standard Double Room,1,Solo traveler,8
Very Good,"better breakfast
coffee machine not propery working
salmon maybe and refillin food more often
lack of face towels in the room",nice staff working,8.0,March 2023,"March 14, 2023",Double Room with Extra Bed,1,Solo traveler,8
Very Good,"Late night we couldn't order half of the menu for dinner, it was disappointing since was announced as 24/7.","Clean, comfortable and the staff is always willing to help. The breakfast is good and has a good period of time.",8.0,March 2023,"March 10, 2023",Standard Double Room,3,Couple,8
Very Good,"Planes fly directly over the hotel (they do not fly from midnight to five in the morning). The hotel bar has a large menu, but in fact they only eat sandwiches. There is nowhere else, you have to go to other hotels. City restaurants are only two blocks away. There is only one grocery store, a small Auchan two blocks away. Room 516 was inhabited by yellow house ants.",Good mid-range hotel. Corresponds to its price. Near metro station and park.,8.0,March 2023,"March 7, 2023",Standard Double Room,3,Family,8
The staff are amazing,,Cleanliness,9.0,March 2023,"March 5, 2023",Double Room with Extra Bed,1,Family,8
"We visited off-season (February). Then, it was a very good value for money",Water pressure at the 12th floor can be better.,Fantastic breakfast. An inviting cool-designed lobby. Wonderful receptionists.,8.0,February 2023,"March 4, 2023",Standard Double Room,1,Family,8
Very Good,,super friendly staff who gave excellent tip for superb Brazilian restaurant around the corner. thanks!!,8.0,February 2023,"February 16, 2023",Standard Double Room,1,Couple,8
Good for a conference stay,The design of the rooms was not so beautiful. And also the look from the window is not special.,"The personell was very kind. The room was nicely warm. The room was well sound insulated. For who wants it, there is long breakfast. Fundacao Calouste Gulbekian and Nova university are close. It is reasonably reachable from the airport by public transport with a 10-15 min walk from the direct metro line.",9.0,February 2023,"February 12, 2023",Standard Double Room,1,Solo traveler,8
Very Good,,"Strong points: cleanliness of the room and the bar/restaurant open 24h with a decent selection of food and drinks. The location is very convenient, within walking distance to Metro São Sebastião, the El Corte Inglés shopping mall and the Humberto Delgado Airport (13 minutes by taxi or 23 minutes by metro).",8.0,February 2023,"February 2, 2023",Standard Double Room,1,Group,8
Ok for a night or two,The bar/restaurant didn’t have a lot of food options available. Which is a bit annoying when advertising as 24/7. My room didn’t have a bathtub or a fan in the bathroom. I also didn’t know how to adjust the temperature in the room.,"The area was pretty decent, not too far from the airport also the mall wasn’t too far. The bed was ok",7.0,December 2022,"January 20, 2023",Standard Double Room,2,Solo traveler,8
Decent hotel,The bar/restaurant didn’t have a lot of food options available. Which is a bit annoying when advertising as 24/7. My room didn’t have a bathtub or a fan in the bathroom.,It’s clean and not too far from the airport. It’s a standard basic hotel.,7.0,January 2023,"January 20, 2023",Standard Double Room,2,Solo traveler,8
A Good Night's Stay,I didn't like the bathroom. More specially the shower. Thank goodness they had an assist bar on the platform next to the shower. Otherwise I would have fallen because of its slickness. It would be nice if they had tissues for those of us with sniffy noses.,"Nice room, compact, good layout. It was quiet & warm. Lighting was good.",8.0,January 2023,"January 10, 2023",Standard Double Room,1,Solo traveler,8
Very Good,I didn't dislike anything.,"I liked their breakfast, but it to be perfect should have scramble or fried eggs.",8.0,December 2022,"December 30, 2022",Standard Double Room,5,Couple,8
Simple and fair place.,The location wasn’t bad but finding taxi is not always easy.,"Is straight forward, Ibis style, just what you need when traveling to work in a limited budget with a very good breakfast.",8.0,November 2022,"December 6, 2022",Standard Double Room,1,Solo traveler,8
Good,TV could be bigger,Room was clean and confortable. Good location.,7.0,November 2022,"November 12, 2022",Standard Double Room,1,Solo traveler,8
Fair and straight forward with a very good breakfast.,"I founf the lack of taxis in the surroudings a bit frustrating in the first day, but I managed to find my way around. Beware of the traffic in Lisbon, if you arrive during the weekend or during the night you might have an unpleasant surprise moving the day after.","The hotel is straight forward, good bed and bathroom, a good restaurant for the quick and fast when needed and a very good breakfast.",8.0,November 2022,"November 12, 2022",Standard Twin Room,2,Solo traveler,8
Nice!,"There was nothing really to complain. The location is not really central but you have very good public transport nearby so this is not a deal.
Yes, there might be some air traffic noise but it did not bother me at all.","This is a good standard franchise hotel. I felt very safe, it was clean, the bathroom was in a good condition and the room had a good size. Of course, this is not 5* high end luxury but what you get is a good value.
For me, breakfast has a good standard, the staff took good care and everything looked fresh. I would book again!",8.0,November 2022,"November 3, 2022",Standard Double Room,2,Solo traveler,8
Good value for money,The hotel is located in a quite noisy area so you can't sleep with the open window because you will hear traffic and planes going up and down every 5 minutes. Also the pillows could be more comfortable.,Breakfast was really good and the hotel staff helpful and kind. The hotel features an underground garage for 7eur per 24 hours parking.,8.0,October 2022,"October 28, 2022",Standard Double Room,5,Couple,8
Would definitely stay again,Would have liked extra pillows for bed,"Location was good , facilitates really good hotel very clean . Staff friendly and helpful.",8.0,October 2022,"October 26, 2022",Standard Double Room,3,Couple,8
"Handy location for travel, good Japanese restaurant nearby","We stayed in a room with twin beds - they were rubbish! The mattresses were so thin and light that they kept sliding off the beds.  Would not stay there more that one night because of this, but location good for airport/Sete Rios bus station.","Good location for Sete Rios bus station (5-10 minutes walk), fairly close to airport.
24 hour reception, good wi-fi, good shower.
Avoid higher rooms - planes fly over the hotel!
Breakfast (payable) OK with good choice of breads, etc
Good Japanese restaurant nearby (Maiz Akura) - ""eat as much as you like for E16.90"" but everything freshly cooked to order - not the usual buffet syle. - and order as you go along. Excellent!",8.0,September 2022,"October 23, 2022",Standard Twin Room,1,Couple,8
Very Good,The wifi was very weak and there was a long waiting time for elevators in the morning.,The hotel was ok. No problems with staff or the facilities.,8.0,October 2022,"October 21, 2022",Standard Double Room,3,Solo traveler,8
"Clean room and facilities, good service.","We had asked the front desk staff to reserve a ride to the airport for us at 1:45 a.m., and were told the shuttle van would be ready for us then. However, it wasn't, so the desk staff needed to call us a cab. It worked out OK, but it was disappointing it wasn't ready when we expected.",We appreciated the opportunity to check in early - we arrived about 1:45 p.m. and were able to leave our bags in our room while we explored the city.,9.0,October 2022,"October 18, 2022",Standard Twin Room,1,Couple,8
good location for a nice stay,"colors in the room, too dark!! orange eww","breakfast hours 6 to 12, I was on the 5th and was pretty noisy, the windows are not soundproof",9.0,October 2022,"October 14, 2022",Standard Double Room,7,Group,8
Overall value for money and the staff where very helpful when  required,"Although room was clean and matched requirements it was a little outdated
Patio area could do with a clean up and parsol was in poor condition not a a good look needs replacing",Room was clean and serviced well when needed,7.0,October 2022,"October 12, 2022",Standard Double Room,7,Couple,8
Very Good,"On the 14th floor, not able to open window, very little choice in bar at reception","Location, clean, efficient, helpful reception staff",8.0,September 2022,"October 5, 2022",Standard Double Room,4,Couple,8
