Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,"Breakfast is very basic and lacks variety. While floor heating is very much appreciated especially in winter, I could not find the possibility to regulate the temperature in the room.","Great location, less than 5 mins walk to the main street and 15 mins to Laguna Nimez. Basic but well-equipped kitchen and dining area. Large social area. The room is equipped with floor heating system. Helpful staff.",8.0,May 2023,"June 10, 2023",Exclusive Double Room,3,Couple,8.5
Wonderful,,The room is nice and clean,9.0,June 2023,"June 6, 2023",Double Room with Private Bathroom,4,Group,8.5
Exceptional,The breakfast was a bit on the basic side.,Not much to complain about. The room was big and warm. The bathrooms were clean. The property looked to be in good shape. The people at the reception were helpful. The location is central.,10,May 2023,"May 31, 2023",Single Room,2,Solo traveler,8.5
good value for money,cleaneness,"location, staff",9.0,May 2023,"May 28, 2023",Exclusive Double Room,1,Couple,8.5
Wonderful,"Doors, they need fixing","Friendly and helpful staff, especially the male staff he gave recommendations in town aswell and always smiling 😃  love how it's close to everything.",9.0,May 2023,"May 26, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Exceptional,,"The staff were excellent, super friendly and helpful.

The private room was clean, quiet, spacious and amazing value for money. 

It was a very quick and easy walk away from the main street, and most day tours picked me up from the front door of the hostel.",10,April 2023,"May 23, 2023",Exclusive Double Room,2,Solo traveler,8.5
Good,Breakfast was very basic but you can pay to upgrade some items and there is a big supermarket on the main street,Excellent location with friendly staff. Very clean but basic rooms,7.0,April 2023,"May 23, 2023",Exclusive Double Room,2,Couple,8.5
Good,"Some of the other guests were noisy at night when we had early starts, I wasn't aware of a curfew for noise which gave me less confident to raise this as an issue","Private rooms were clean and comfortable
Breakfast was good for the price of the accomodation
Good location for town (a bit further from the bus station)
Able to arrange a tour through the hostel - note prices
 are cheaper if you pay in cash",7.0,May 2023,"May 16, 2023",Double Room with Private Bathroom,1,Couple,8.5
Exceptional,,"Excelente todo 5 ⭐
Everything beautiful for tourists",10,May 2023,"May 8, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,5,Solo traveler,8.5
Exceptional,,"Friendly staff, good breakfast, central location, very clean hostel",10,April 2023,"May 5, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,none,"Everything is good. Nice staff, clean and big room, great location.",10,April 2023,"May 3, 2023",Single Room,3,Solo traveler,8.5
Good stay for Solo Traveller on a budget,None,Good Location. Amazing staff. Wifi and breakfast is okay. Room is clean.,10,April 2023,"May 3, 2023",Single Room,3,Solo traveler,8.5
Wonderful,breakfast could be better,great place! highly recommend,9.0,April 2023,"April 30, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Budget friendly and good hostel in great location.,Sometimes wifi signal could be better.,Very kind and friendly staff.,10,April 2023,"April 27, 2023",Double Room with Private Bathroom,1,Couple,8.5
Exceptional,,"Lovely staff, Central position, super clean, nice breakfast",10,April 2023,"April 27, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
"Spacious, quiet, lots of amenities, central location","The breakfast was very limited (mini croissants, bread and coffee) We had to pay if we wanted additional food like eggs. The croissants were cold.",The space was great. The staff was friendly. It was walking distance to the city center. All tours picked us at location. It was quiet and included breakfast.,10,April 2023,"April 27, 2023",Exclusive Double Room,2,Couple,8.5
Highly recommend!,nothing! everything was awesome.,"Loved it! So cozy, very spacious, super clean, staff was awesome and the location is perfect. Would highly recommend it here.",10,April 2023,"April 24, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Solo traveler,8.5
Very Good,"The shower was cold. 
And when there are a lot of people at the hostel, the wifi really struggles",The location is excellent. There is a nice area on the upper floor to relax and be social. There is a restaurant attached. And the staff are helpful with a decently large storage area for baggage,8.0,April 2023,"April 23, 2023",Double Room with Private Bathroom,1,Couple,8.5
Exceptional,Shower room was too small,"Very nice staff , the quadruple room is good.
Comfort bed",10,April 2023,"April 22, 2023",Comfort Triple Room with Shower,2,Group,8.5
Wonderful,,"Very nice staff, we forgot something in the room and they send it to El Chaltén. Thanks again Alain and Lukas. 
Floor heating in the room was great!",9.0,April 2023,"April 21, 2023",Exclusive Double Room,2,Couple,8.5
"Would come back, but fix the heating in the rooms",It was so hot in the room due to floor heating. Even with window open.,"Very clean, good location and friendly staff",8.0,April 2023,"April 20, 2023",Exclusive Double Room,2,Couple,8.5
"Awesome place, would definitely return.",The information about activities was a little lacking,"Good location very comfortable, also the staff is nice and helpful. The living room and breakfast are nice unexpected additions.",9.0,April 2023,"April 19, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Very Good,Some railing on the bed might be a good addition as it seems a little bit dangerous at the moment.,Overall a good stay. The common areas especially were nice.,8.0,April 2023,"April 17, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Great stay in Calafate,,"Hostel is well located, just 2 blocks away from main street. The service in the hostel is very good, they offer excursions, transport with a discount price. Restaurant was very affordable and good diners. Breakfast was included, it was very basic. Kitcken was almost always very clean and it was fully equipped.",10,April 2023,"April 15, 2023",Quadruple Room with Bathroom,6,Group,8.5
nice staff,,location,9.0,April 2023,"April 15, 2023",Exclusive Double Room,2,Couple,8.5
Pleasant and comfortable,"While there was free breakfast included in the booking, the breakfast was not substantial and very basic. It consists of very sweet croissants, some bread and biscuits/jam tart. There are other breakfast options but for a cost.",It is a clean and warm hostel with hot showers and plenty of communal area to sit and relax. Decent kitchen,8.0,April 2023,"April 14, 2023",Quadruple Room,2,Group,8.5
Nice place,Breakfast is so basic,"Facilities, service, location",8.0,April 2023,"April 14, 2023",Exclusive Double Room,3,Solo traveler,8.5
Wonderful,Good,Good,9.0,April 2023,"April 14, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Very Good,"They offer a TV, but the monitor is broken, and you cannot turn it on. 
They do provide a  hair dryer, but it is also broken; luckily, I have my own. 
Breakfast was very basic.....","I like the design and size of the room. 
The best part is the toilet, sink, and shower room are separate. Which is very convenient for a family or more people to stay.",8.0,April 2023,"April 9, 2023",Single Room,2,Solo traveler,8.5
Wonderful,.,"clean 
comfortable place",9.0,March 2023,"April 8, 2023",Exclusive Double Room,1,Couple,8.5
Exceptional,,"Good location, clean , room was enough big for 6 person, nice breakfast",10,March 2023,"April 6, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Good,,Location and facilities,7.0,March 2023,"April 6, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
very comfortable and convenient stay. great value for money after a backpacking trip.,,Very comfortable and a great location. Allowed for late check in after Torres Del Paine.,8.0,March 2023,"April 5, 2023",Exclusive Double Room,1,Couple,8.5
lovely hostel great location,the check on staff were rude we tried to book an excursion and a airport transfer but she was not helpful or nice,excellent location lovely cosy comfortable hostel,8.0,March 2023,"April 5, 2023",Single Room,1,Solo traveler,8.5
Great hostel!,Coffee could be better...,"Great hostel! Big but cosy. Big kitchen and dining area, a lot of space to relax and chill. Shared rooms quite small but with balkonies. Very nice staff. Great location, just next to the main street but far enough to be calm. Breakfast included in the price.",9.0,April 2023,"April 5, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Nice location and staff,"breakfast was good but simple. just bread and bakery, coffee, juice and yogurt","really good location, a bit far from the bus terminal though, but taxi it’s only 2 bucks. the staff is very nice, kind and helpful",8.0,April 2023,"April 4, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,3,Solo traveler,8.5
Wonderful,"It would be nice if beds had curtains for a little more privacy, and there should be more sockets (and they should be close to the beds)","Comfortable bed, rooms have balconies, nice common area",9.0,March 2023,"March 31, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,4,Solo traveler,8.5
Wonderful,,"Great hostel in the city center. Staff was supper friendly, good value for money. Good atmosphere as well.",9.0,March 2023,"March 30, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Wonderful,"Free breakfast was pretty basic - bread, cakes and pouring yoghurt.
No locks on toilet doors.","Showers were really nice.
Geat living room space with terrace.
I like that you have a key to get into the dorm room and also, there are lockers in the room. 
Beds super comfy and not noisy when you move around ( I was top bunk)
The reception staff were friendly and helpful. 
Luggage storage option.",9.0,March 2023,"March 30, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Fabulous Place To Stay,N/A,"Fabulous Place To Stay, Great Staff, Clean, Spacious Chill Areas And Great Facilities",10,March 2023,"March 29, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Couple,8.5
Amazing stay in El Calafate,No soap in the bathroom,Great location and staff!,8.0,March 2023,"March 27, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
One of the best,"Breakfast sweet option only. Cream cheese or hard-boiled eggs would make a difference. The Tv was useless without any information.  So maybe it was working, but I didn't try long enough.","Location in centre but out of traffic,  very professional,  kind and helpful staff,  clean, comfortable beds,  good Internet. Good breakfast. Reception guys are very good to sort out any kind of problems. English speakers. Highly recommended.",10,March 2023,"March 27, 2023",Single Room,2,Solo traveler,8.5
Very Good,,"great place, good tour to the glacier. good location, lovely cafe near called Olivia.",8.0,March 2023,"March 27, 2023",Exclusive Double Room,1,Couple,8.5
Very Good,"Everything is kind of noisy. There are no big parties or whatsoever but you hear everything from the hallway quite clearly. Be prepared if you want to cook, there is little equipment in the kitchen. Especially during dinner time this is a real problem.","Everything was clean and common space was good. Breakfast kind of normal, nothing special. Common bathroom was great. Never busy and the shower was just really comfortable.",8.0,March 2023,"March 26, 2023",Basic Triple Room with Shared Bathroom,3,Couple,8.5
Very Good,"Reception staff is not helpful at all, they are quite unpleasant and unwilling to help... and I was there 5 nights so I'm not talking about a one-time experience. They would answer vaguely to our questions, not help when demanded, make up excuses when we were trying to BUY services in reception. I got the same feedback from other guests staying there, so it wasn't just me with this feeling.","Location is really good, two blocks from the main street, breakfast is good and the room is quite comfortable.",8.0,March 2023,"March 23, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,5,Solo traveler,8.5
Great stay.,"Nothing I can think of. Oh, it would be nice if  one did not have to rent a towel.","Location, small continental breakfast, kitchen area",10,March 2023,"March 23, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wow!,nada,Staff hosptality impeccable! Even blue market currency exhange on premises. Stunningly beautiful hostel. Surprised it was IHYF.,10,March 2023,"March 22, 2023",Single Room,2,Solo traveler,8.5
Great place to stay in terms of location and price and overall comfort.,The only thing that was subpar was the breakfast included.  Very little choice and mostly sweet pastries.  We would have willingly paid an extra 1000 ARS each (US 2.50) to get good quality dark bread and whole wheat croissants instead of the white bread offered.  But maybe the choice was appealing to the youngish crowd.  The breakfast is the sole reason we didn' give the place a 10/10!,"Excellent value for money!  Delightful people at reception.  Comfortable room. Toilet had a wide bowl so there was no need to flush twice or thrice to ""clean"" the sides...  Centrally located.  The greatest surprise was that the internet was the fastest we've seen (10MPS download; 8MPS upload) in 18 days in Argentina, which included a 5-day stay at a brand-named US hotel in Buenos Aires, and then local, smaller places in Ushaia, El Calafate, and El Chalten where 0.7MPS-1.5MPS was typical!  So well done to the hostel!  Good coffee for breakfast.",9.0,March 2023,"March 21, 2023",Deluxe Triple Room,1,Couple,8.5
"Very good budget hostel, just needs some updating","Door to shower room is made of wood, and is rotting, needs replacing. Mould on the ceiling of the shower.
Breakfast was small, inadequate, and a bit chaotic. They have a sign advertising additional breakfast items you can supposedly order but when I asked about this I was just told ""no"" with no explanation.
Kitchen is a decent size but the oven and one set of hobs wasn't working. There was a microwave.
None of this was major enough to impact our enjoyment of our stay.","Friendly staff, good sized room, good location.
Our private double room was really quiet.
Bed was comfortable.
Decent WiFi.
Kitchen is a decent size.
Good value for money.",8.0,March 2023,"March 20, 2023",Double Room with Private Bathroom,3,Family,8.5
a Great stay,the Shower was really hot and with few water,"is a great Location, great cust.",8.0,March 2023,"March 20, 2023",Exclusive Double Room,4,Couple,8.5
Exceptional,Nothing!,"Calafate hostel was perfect for what we needed. The staff were incredibly friendly and spoke great English, helping us to sort taxis and a trip to Perito Moreno glacier. The location was a very short walk into the centre of town. Rooms were nice and clean and the shared bathrooms were huge with plenty of space for several people to shower/use the bathroom. The breakfast was delicious.",10,March 2023,"March 15, 2023",Double Room with Private Bathroom,1,Couple,8.5
Exceptional,For the price everything was really good. :),The stuff was so helpful! The guys at the counter explained everything to me and made sure I could ask anything whenever I needed to!,10,March 2023,"March 15, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Exceptional,,Our room was cosy and clean and the hostel had all the facilities we needed like a kitchen and communal area. We were also able to book the perito Moreno glacier at the hostel with a discount. It was a really nice hostel and we would highly recommend it!,10,March 2023,"March 15, 2023",Double Room with Private Bathroom,2,Family,8.5
"Basic but comfortable, clean, convenient and affordable.","It did not affect me as I worked around it, but I noticed at evening meal time the kitchen is quite congested. It is a nice neat kitchen, but small.","Excellent location, good price, modest continental breakfast, nice large common area, easy free street parking.",9.0,March 2023,"March 15, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Wonderful,,Location is really good and convenient,9.0,March 2023,"March 11, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,Kitchen was pretty average,Loved our room. Probable the best room we had in a  hostel thus far. Almost hotel like. We only stayed one night though,9.0,March 2023,"March 10, 2023",Double Room with Private Bathroom,1,Family,8.5
Convenience Location and Friendly Staff,The breakfast is very simple.  The blanket and bed sheet can be cleaner.,"The location is great, very close to the city center, close to everything. The single room was big and in a reasonable price. 
Front desk staff are very nice and helpful.  I would definitely recommend this place to my friends.",10,March 2023,"March 10, 2023",Exclusive Double Room,1,Solo traveler,8.5
Exceptional,,The showers are great and room is very comfortable,10,March 2023,"March 9, 2023",Double Room with Private Bathroom,4,Couple,8.5
"I had a great time, clean, spacious and good breakfast",the internet connection is a little bit weak and doesn’t work in the rooms,"Big living room, spacious locker room and free breakfast",9.0,March 2023,"March 8, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Group,8.5
Great place to be in El Calafate!!,,I have stayed here 3 times !!! Amazing place to be in Calafate !!! Great stuff!!,10,January 2023,"March 7, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Great hostel with friendly stuff,,"Friendly stuff!! The hostel has a great big area to stay , big kitchen to prepare your food, nice locker room and spacious. Nice room with heater and decent locker box. Hot water  in decent bathroom. Overall good place to stay!!!",10,February 2023,"March 7, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Wonderful,Nothing :),"Really well located hostel in El Calafate. Extremely helpful staff who spoke good English and were able to help us with booking a bus to Perito Moreno Glacier, telling us where we could get our laundry done, and booking us a taxi to the bus station. The facilities were great - lots of large shared common areas and a well equipped kitchen. Breakfast was delicious and served from early on so perfect for getting out and about for hiking/tours etc. 
Perfect place to stay in El Calafate - would highly recommend!",9.0,March 2023,"March 6, 2023",Basic Triple Room with Shared Bathroom,2,Couple,8.5
Great stay at a beatiful place,Nothing,"I liked everything, well organized, maintened hostel",10,March 2023,"March 6, 2023",Single Room,2,Solo traveler,8.5
Wonderful,,Great value!,9.0,March 2023,"March 4, 2023",Quadruple Room,2,Group,8.5
Good value for money in the center of El Calafate,"The quality and the variety of the breakfast weren’t great, but this was in line with other hostels I have been to, so I don’t see it as a big deal.","Very good location and friendly staff. 
Also the room was nice, considering it is an hostel: quite spacious with all the things you would need.",8.0,March 2023,"March 3, 2023",Exclusive Double Room,3,Couple,8.5
Exceptional,,"Great design of the place. Breakfast is limited but if you need more you can always order some special meal. Common area is very spacious, great for chilling or paying board games with friends.",10,February 2023,"March 2, 2023",Quadruple Room,1,Group,8.5
Great place to stay in the centre,breakfast was a bit average,comfortable beds,9.0,February 2023,"February 27, 2023",Exclusive Double Room,3,Couple,8.5
Exceptional,-,"excelente, súper confortable",10,February 2023,"February 26, 2023",Quadruple Room,2,Family,8.5
Very Good,"Couldn’t lock the bathroom door, super slow internet","Comfy beds with thick blankets and large lockers, spacious hang out area, well equipped kitchen, multiple fridges, great breakfast starting at 6",8.0,February 2023,"February 26, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Definitely would stay here again,,"Very kind staff, nice breakfast and a bathroom for four people. It’s in the middle of town near everything.",9.0,February 2023,"February 22, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
only stayed overnight. served our purpose,breakfast was ok but mainly bread and pastry  no fruit no protein but was free,clean and safe close to restaurants and stores,8.0,February 2023,"February 22, 2023",Double Room with Private Bathroom,1,Group,8.5
Also we liked that a simple breakfast was included.,,"Our first time in a hostel (had a private room) and pleasantly surprised. The room was quiet, big, the staff friendly and helpful (calling taxi for us or suggesting what to visit)",10,February 2023,"February 22, 2023",Exclusive Double Room,1,Couple,8.5
Exceptional,,"staff, room and location were great",10,February 2023,"February 22, 2023",Exclusive Double Room,2,Couple,8.5
Exceptional,basic breakfast,"location, staff and rooms were great",10,February 2023,"February 22, 2023",Exclusive Double Room,1,Couple,8.5
Perfect location,,A five minute walk into town. The staff were really helpful and it had a lovely lounge area upstairs.,8.0,February 2023,"February 19, 2023",Exclusive Double Room,1,Family,8.5
the best hostel we’ve ever stayed,,"great room (we had a private one), everything is clean and smelled nice. helpful staff, great location",9.0,February 2023,"February 16, 2023",Exclusive Double Room,3,Couple,8.5
Great home base for your time in El Calafate!,I had a lower bunk which had a power outlet but the upper bunks didn't have an outlet so people sleeping there would charge their phones at night by the lockers instead which made for early mornings with loud alarms from their phones across the room. The beds were decent but not the most comfortable I'd had while traveling in Argentina.,The staff were excellent and super friendly and helpful. Breakfast included yogurt which was nice (more than just bread options) and they were good about refilling everything when it ran out. The internet was like many other places in town - it worked well when people were out on tours in the daytime but super slow in the mornings and evenings. The room (and bathroom) in my 4 bed dorm was cleaned daily which was really nice and they even made my bed. The location was perfect - super close to everything in the center of town and great for walking everywhere. Overall it was a great experience!,9.0,February 2023,"February 13, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,8,Solo traveler,8.5
overall terrofic,the door locks are difficult,the location was awesome.  very close to citycentre,9.0,February 2023,"February 11, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,7,Solo traveler,8.5
"A comfortable, convenient place to stay and great value.","We had to pay extra if we wanted an omelette, although breakfast was advertised as inclusive.",location and 24 reception desk,8.0,February 2023,"February 8, 2023",Double Room with Private Bathroom,2,Couple,8.5
Exceptional,Very basic breakfast. Pay extra for scrambled egg. Not pleasant. Cooked with oil,Perfect location. Rustic building,10,February 2023,"February 8, 2023",Single Room,4,Solo traveler,8.5
Great stay,The room next to the bathrooms is quite noisy at night. I guess that was bad luck! Next time I will ask for not getting a bed in room 19 :-D,Great Place really. Staff is super friendly and helpful! Location is great. Nothing to complain really.,8.0,February 2023,"February 7, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Wonderful,Breakfast needs something other than carbs and sugar.,"Room was big, staff friendly, good location, and good value. Took a point off for the breakfast, otherwise a 10.",9.0,January 2023,"February 4, 2023",Exclusive Double Room,1,Family,8.5
Does what it says on the tin 🥰,Lacking a kettle 😕,"super central, cosy vibe, clean throughout, friendly staff and tasty coffee 😋",9.0,February 2023,"February 2, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Exceptional,"Breakfast had only dry carbs and sugar, could use a little upgrade...","Staff, room, location",10,January 2023,"February 1, 2023",Exclusive Double Room,1,Family,8.5
Exceptional,,"Staff is very helpful.  Hostel is located in the center of the town. Makes everything so comfortable and convenient. 
We stayed in private room and it was very clean and simple. 
Breakfast were included that were very simple but we knew that and besides there are so many good coffee shops around. 
Strongly recommend.",10,January 2023,"January 31, 2023",Exclusive Double Room,3,Family,8.5
"Basic but good enough, value for money",very slow and unstable Wi-Fi,"clean, basic, value for money, friendly and helpful staff, blue dollars exchange, travel desk",10,January 2023,"January 30, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Solo traveler,8.5
"Friendly stuff, clean and cozy!",,Súper friendly stuff!!,10,January 2023,"January 29, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
recommend .,basic breakfast,"brilliant location, great friendly helpful reception staff,",10,January 2023,"January 29, 2023",Double Room with Private Bathroom,1,Couple,8.5
nice hostel!,quite noisy at night,"location, staff and facilities",9.0,January 2023,"January 18, 2023",Superior Triple Room,2,Group,8.5
Wonderful,"Breakfast is poor.
C'mon: jam and cookies for people doing  trekking and other extreme or less extreme sports","For tourists not looking for 4star amenities but they want a cosy, very clean and well equipped accomodation it is the perfect place. The staff is very friendly, speaks English and helpful.",9.0,January 2023,"January 15, 2023",Exclusive Double Room,1,Family,8.5
"If I come to El Calafate again, I will definetly choose this hostel.",no dust bins in the rooms and weak internet.,location is good. cleaning rooms and changing sheets everyday.,9.0,January 2023,"January 13, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Solo traveler,8.5
Exceptional,Not much. It was a great 4 day stay made better by Calafate Hostel!,"The hostel is typically Patagonian with beautiful log features throughout. The staff were so helpful; with maps and locations around town, tours to the glacier, local buses to El Chalten and even good exchange rates! Even gotta shout out to the lovely housekeeping staff that were so friendly even though I couldn’t speak Spanish we tried :D
The wifi was good for El Calafate standards. You can upload you amazing photos at the end of that day but downloading 4K Netflix is not going to happen.
Beds were nice and sturdy made of wood and not metal frames like some I’ve been in, but they are bare bones.",10,January 2023,"January 11, 2023",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Very Good,the breakfast might have been richer.,,8.0,January 2023,"January 7, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Great value for money. Fantastic location and staff.,,"The staff in the reception was the friendliest we have found in Argentina.
Very good value for money in a central location.
Lively common areas and simple but decent breakfast for the price.",9.0,December 2022,"January 5, 2023",Exclusive Double Room,1,Couple,8.5
Wonderful,,good location and comfortable space,9.0,January 2023,"January 3, 2023",Apartment with Shower,1,Group,8.5
"Nice hostel, a good place to meet people",Breakfast is a bit basic.,"Nice staff, good location and clean room. It offers lots of activities with reasonable prices. Also you can exchange peso here with a good rate. Staff is kind and helpful. I feel at home here. Highly recommended.",10,December 2022,"January 2, 2023",Exclusive Double Room,2,Solo traveler,8.5
overall nice hotel in a reasonable price,breakfast,"location, room",9.0,December 2022,"January 1, 2023",Deluxe Triple Room,2,Group,8.5
Wonderful,,great location’,9.0,December 2022,"December 29, 2022",Exclusive Double Room,1,Solo traveler,8.5
Very Good,,Perfect hostel for solo travelers. Quite a big hostel that is able to answer all your questions regarding any tours. Breakfast was very basic and shared rooms were good. Nice Chill out area with okayish WI-FI.,8.0,December 2022,"December 28, 2022",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Amazing location and good value,Internet was crappy and breakfast was barely breakfast,Great location and beads were good,9.0,December 2022,"December 27, 2022",Exclusive Double Room,4,Family,8.5
Very Good,"No hand soap in bathrooms! Need hooks for towels in showers.
All else good. Bedrooms on smaller side, lockers small- can barely fit a day pack.","Very large, spacious hostel - many areas to relax, hang out, do work, etc. Good breakfast, cleaned daily, nice outdoor spaces. Great price.",8.0,December 2022,"December 22, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,5,Solo traveler,8.5
Exceptional,,"Location is perfect, taxix very close city center banks and restaurants. There is nice kitchen and loads of space on first floor to sit and chat. The single room with bathroom is spacious.",10,December 2022,"December 22, 2022",Exclusive Double Room,3,Solo traveler,8.5
"Great Hostel, skip the breakfast","las ProRes media lunas que comí en mi vida. 
sin sabia y a medio cocinar. 
una F","location
stuff",10,November 2022,"December 22, 2022",Superior Triple Room,2,Family,8.5
Wonderful,Add more options in the Breakfast,"Personal was very kind and helpful, size of room had a good size, bed very confortable, Breakfast was good, The hotel is close to the main avenue of el Calafete",9.0,December 2022,"December 19, 2022",Single Room,2,Solo traveler,8.5
Exceptional,Breakfast is very basic and there is no kitchen.,"Very nice rooms, comfortable beds, clean and spacious bathroom. The staff is super nice and friendly, always very welcoming.",10,December 2022,"December 16, 2022",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Very Good,"The kitchen facilities are limited.
The shower was strong & hot but drainage was poor.","I had a private room and it was great.  Could use some hooks or places to hang things.
The location is excellent and the free breakfast was nice.

Free Wi-Fi in my room was awesome.  Didn't realize how much I loved this until I moved to a hostel in El Chalten where it was only available in the living room and dining room.",8.0,December 2022,"December 12, 2022",Single Room,3,Solo traveler,8.5
Well located place in El Calafate,Room too small,Well located place. Personnel very helpful,9.0,November 2022,"December 12, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Family,8.5
Very Good,"Breakfast was very basic - toast, butter,jam, and coffee, but on the other hand, they start really early, I think from 6:30am","A good place to stay for a couple of days, the staff was very friendly and most of them spoke English",8.0,November 2022,"December 10, 2022",Exclusive Double Room,2,Couple,8.5
Cheap stay in the city center,,"great place in the center of town. staff, especially Alan was super friendly and helpful. heated floors were a plus and Wi-Fi was good. make sure to pay in cash and get the blue dollar rate, saves you half the money!",8.0,December 2022,"December 9, 2022",Exclusive Double Room,1,Couple,8.5
good for the price,the bedroom was very small for 4 people and the bathroom flooded from the shower. no lockers in the room (other rooms had them) but there were lockers in the common space.,"Good location, close to the main street- breakfast starts early which is very helpful when you have early tours. Big common space upstairs. helpful front desk",8.0,November 2022,"December 6, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,4,Solo traveler,8.5
Good,Breakfast was very basic and could be improved.,The staff were all friendly. The rooms are spacious and clean. Wi-Fi was good.,7.0,December 2022,"December 5, 2022",Exclusive Double Room,1,Couple,8.5
Perfect central stay with everything you need,,the service was incredible. The staff was very helpful and it was also possible to exchange money in the hostel. Rooms were comfy and everything that is needed is there. Top location! Would always stay there again!,10,November 2022,"December 4, 2022",Exclusive Double Room,3,Couple,8.5
"Basic, but more than ok. Most of the places, just some minutes on foot","The breakfast could be, more ""salty"" (some cheese, ham for example) and would be nice to reduce the temperature of the room/living room, as it was too hot.","The hotel had a very good location. Just close-by to most restaurants, bars and cafes where you can just go out, and have something to eat. The beds were more than ok, and we were surprised that they cleaned and make our beds, in a hostel.",9.0,November 2022,"November 28, 2022",Quadruple Room,2,Group,8.5
Wonderful,,"We had a private room on the ground floor, spacious and comfortable, there's an equiped kitchen, and a nice and informative staff.",9.0,November 2022,"November 27, 2022",Exclusive Double Room,1,Family,8.5
Nice vibes,"Little choice and quality for the breakfast, it could be easily improved to match the rest of the experience at the hostel.",Lovely timber house. The room is warm and comfy.,10,November 2022,"November 25, 2022",Double Room with Private Bathroom,1,Couple,8.5
Good value for money!,"no plugs on top bunk, beds quite rickety","good location, nice staff, the building is nice and great value for money.",7.0,November 2022,"November 21, 2022",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Excellent dorms in a lovely hostel.,The WiFi was horrific. It wouldn’t stop us staying again as I think it’s pretty much the same in this area.,"Really helpful staff, excellent common area and a really nice atmosphere in the hostel. Excellent location to town, very clean and the showers were great.",10,November 2022,"November 20, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Couple,8.5
great spot to enjoy El Calafate,breakfast limited choice,clean rooms. central location & staff friendly,8.0,November 2022,"November 12, 2022",Exclusive Double Room,2,Couple,8.5
